maxNodeL (m)	nodeL (m)	Ithr (A)	CV (m/s)	dV (mV)
0.001	0.001	nan	nan	nan
0.0009478885402286915	0.0007142857142857143	nan	nan	nan
0.0008984926846968804	0.0007142857142857143	nan	nan	nan
0.0008516709193034839	0.0007142857142857143	nan	nan	nan
0.000807289104453807	0.0007142857142857143	nan	nan	nan
0.0007652200907632474	0.0007142857142857143	nan	nan	nan
0.0007253433547872414	0.0007142857142857143	nan	nan	nan
0.0006875446537338608	0.0005555555555555556	nan	nan	nan
0.0006517156981698303	0.0005555555555555556	nan	nan	nan
0.000617753841782323	0.0005555555555555556	nan	nan	nan
0.0005855617873077127	0.0005555555555555556	nan	nan	nan
0.0005550473077848112	0.00045454545454545455	nan	nan	nan
0.0005261229823340104	0.00045454545454545455	nan	nan	nan
0.0004987059457053507	0.00045454545454545455	nan	nan	nan
0.00047271765087801446	0.00045454545454545455	nan	nan	nan
0.0004480836440310973	0.0003846153846153846	nan	nan	nan
0.0004247333512409894	0.0003846153846153846	nan	nan	nan
0.0004025998762942615	0.0003846153846153846	nan	nan	nan
0.00038161980903681967	0.0003333333333333333	nan	nan	nan
0.00036173304371026337	0.0003333333333333333	nan	nan	nan
0.00034288260675500293	0.0003333333333333333	nan	nan	nan
0.0003250144935868082	0.00029411764705882356	nan	nan	nan
0.000308077513879167	0.00029411764705882356	nan	nan	nan
0.0002920231449082083	0.0002631578947368421	nan	nan	nan
0.0002768053925400335	0.0002631578947368421	nan	nan	nan
0.00026238065946220223	0.0002380952380952381	nan	nan	nan
0.00024870762028186827	0.0002380952380952381	nan	nan	nan
0.00023574710313273203	0.0002173913043478261	nan	nan	nan
0.00022346197745162812	0.0002173913043478261	nan	nan	nan
0.00021181704760324076	0.0002	8.459092740950416e-09	0.260208245096437	84.49699908550679
0.00020077895204818712	0.0002	8.459092740950416e-09	0.2603895805604957	84.48623695825334
0.0001903160677656025	0.00018518518518518518	8.142864974933577e-09	0.28305782813836045	86.19702348646834
0.00018039841965640188	0.0001724137931034483	7.826637208916739e-09	0.30185207647417844	87.26751387826185
0.00017099759466766964	0.00016129032258064516	7.589466384404111e-09	0.31688937004891327	88.00016572771392
0.000162086660392155	0.00016129032258064516	7.589466384404111e-09	0.3169446939719026	87.99511153223314
0.00015364008790966346	0.00015151515151515152	7.391824030643588e-09	0.32940671049001646	88.38594290190035
0.00014563367864929872	0.00014285714285714287	7.233710147635168e-09	0.33975272879551804	88.63667767796258
0.00013804449506301823	0.00013513513513513514	7.075596264626749e-09	0.34860785511955855	88.72558454531092
0.00013085079491189115	0.0001282051282051282	6.937246616994383e-09	0.3561161910196607	88.75795347367952
0.0001240319689767965	0.00012195121951219512	6.838425440114121e-09	0.3628992811391611	88.75964352411928
0.000117568482015106	0.00011627906976744187	6.700075792481754e-09	0.3685590789389433	88.70994192067407
0.00011144181679420197	0.00011111111111111112	6.621018850977544e-09	0.37357138101559656	88.61703155150636
0.00010563442104148949	0.00010204081632653062	6.462904967969126e-09	0.3820665256923006	88.36354691657205
0.00010012965715892042	9.80392156862745e-05	6.403612261840968e-09	0.3857025212508376	88.19717404378896
9.491175455796852e-05	9.433962264150943e-05	6.364083791088864e-09	0.38925681389530375	88.12589489977456
8.996576447849663e-05	8.771929824561404e-05	6.24549837883255e-09	0.3950848898902377	87.82885285650528
8.527751716208043e-05	8.474576271186441e-05	6.205969908080445e-09	0.39768868853208933	87.67729361595629
8.083358125709176e-05	7.936507936507937e-05	6.1466772019522886e-09	0.40221518946645735	87.4024188889889
7.662122533924201e-05	7.462686567164179e-05	6.087384495824131e-09	0.40617912097287984	87.13273276500946
7.262838143734774e-05	7.246376811594203e-05	6.0676202604480785e-09	0.40797604507652996	86.98162395734158
6.884361045982014e-05	6.84931506849315e-05	6.047856025072026e-09	0.4112256651613113	86.75899310552295
6.525606942283158e-05	6.493506493506494e-05	6.047856025072026e-09	0.4141898342728096	86.59353745157297
6.185548038626997e-05	6.17283950617284e-05	6.008327554319921e-09	0.41655273049619956	86.4466997440853
5.8632101008486017e-05	5.747126436781609e-05	6.008327554319921e-09	0.4198740186366589	86.45038997876969
5.557669663547499e-05	5.4945054945054945e-05	6.008327554319921e-09	0.42186592382139737	86.54953459911012
5.268051384453322e-05	5.2631578947368424e-05	6.008327554319921e-09	0.4236067713399707	86.70395594429579
4.9935255366591956e-05	4.950495049504951e-05	6.047856025072026e-09	0.4258383805873085	86.95321476961222
4.7333056315385876e-05	4.672897196261682e-05	6.047856025072026e-09	0.42799212851689394	87.1680580732905
4.486646165535356e-05	4.424778761061947e-05	6.047856025072026e-09	0.42969792354056996	87.34288144627521
4.252840484371964e-05	4.201680672268908e-05	6.0676202604480785e-09	0.43119640904024653	87.47385186642354
4.031218758556822e-05	4e-05	6.126912966576236e-09	0.4325282511002574	87.57044534572074
3.821146064390944e-05	3.816793893129771e-05	6.126912966576236e-09	0.43359358111083013	87.63637971330031
3.622020564976141e-05	3.597122302158273e-05	6.1664414373283405e-09	0.43485470933059317	87.69761059628385
3.433271786013541e-05	3.401360544217687e-05	6.205969908080445e-09	0.43602899358437097	87.73862631368488
3.254358981452728e-05	3.2258064516129034e-05	6.225734143456498e-09	0.4371279526482784	87.7724924389706
3.084769584309357e-05	3.067484662576687e-05	6.24549837883255e-09	0.4382114461842379	87.81533912247151
2.9240177382128637e-05	2.9239766081871346e-05	6.285026849584654e-09	0.4388701228613835	87.84009037062853
2.7716429054773972e-05	2.7624309392265193e-05	6.304791084960707e-09	0.4395331533737705	87.87380030352266
2.6272085477081788e-05	2.6178010471204188e-05	6.364083791088864e-09	0.44014688244317296	87.90159972521874
2.490300875163446e-05	2.4875621890547263e-05	6.364083791088864e-09	0.4410770288364258	87.91696878391821
2.3605276612889114e-05	2.347417840375587e-05	6.403612261840968e-09	0.4413553031489186	87.94436793219454
2.237517119028593e-05	2.2222222222222223e-05	6.443140732593073e-09	0.44187276493511474	87.97125766069556
2.1209168356927205e-05	2.109704641350211e-05	6.443140732593073e-09	0.44249213777917434	87.97581850304589
2.010392763331232e-05	2.0080321285140562e-05	6.462904967969126e-09	0.4424989786135226	87.99314929739953
1.9056282617203666e-05	1.9011406844106464e-05	6.522197674097282e-09	0.4430305700717838	88.00487816816917
1.806323191220657e-05	1.805054151624549e-05	6.522197674097282e-09	0.44326113060084693	88.03031688396746
1.71219305290738e-05	1.7064846416382253e-05	6.522197674097282e-09	0.4436464503841064	88.03729977962244
1.6229681735100863e-05	1.6181229773462782e-05	6.541961909473335e-09	0.44388027854066253	88.0435545798681
1.5383929328261015e-05	1.5290519877675842e-05	6.561726144849387e-09	0.4439716596729665	88.05460279100447
1.4582250313946684e-05	1.457725947521866e-05	6.601254615601492e-09	0.44390193021506574	88.04785225329023
1.38223479633363e-05	1.3774104683195593e-05	6.601254615601492e-09	0.4442815088126924	88.0524399030752
1.310204523349987e-05	1.3054830287206266e-05	6.601254615601492e-09	0.4448865265217394	88.07820299060792
1.2419278530392502e-05	1.2406947890818859e-05	6.601254615601492e-09	0.4449051747937637	88.08274240407412
1.1772091796867278e-05	1.1764705882352942e-05	6.621018850977544e-09	0.4448544655878546	88.08681723873849
1.1158630908770676e-05	1.1135857461024499e-05	6.621018850977544e-09	0.44505932234372086	88.08744710922744
1.0577138363065392e-05	1.0570824524312897e-05	6.621018850977544e-09	0.4451358440019074	88.08958736420736
1.0025948242762946e-05	1.0020040080160322e-05	6.640783086353597e-09	0.44569012142619724	88.08375454563911
9.503481444241001e-06	9.487666034155598e-06	6.640783086353597e-09	0.4451568708983354	88.09513497261453
9.008241153272059e-06	8.976660682226211e-06	6.640783086353597e-09	0.4456578524132821	88.0717309727775
8.538808556803075e-06	8.517887563884158e-06	6.640783086353597e-09	0.4454671385971269	88.10056772699255
8.093838778200327e-06	8.077544426494346e-06	6.680311557105702e-09	0.4458126344676907	88.09981258911321
7.672057024314682e-06	7.656967840735069e-06	6.680311557105702e-09	0.44540521152672574	88.09187272957148
7.272254933328937e-06	7.256894049346879e-06	6.680311557105702e-09	0.44594436624252004	88.10292398221058
6.893287112924066e-06	6.87757909215956e-06	6.680311557105702e-09	0.44555539476010947	88.09396622110239
6.534067858846843e-06	6.51890482398957e-06	6.680311557105702e-09	0.4460536168447058	88.11013471480996
6.193568044477545e-06	6.180469715698393e-06	6.680311557105702e-09	0.44610642913368914	88.11209489963713
5.870812172486892e-06	5.861664712778429e-06	6.680311557105702e-09	0.4453493834400242	88.10648086994514
5.564875580135443e-06	5.5617352614015575e-06	6.680311557105702e-09	0.44558425385672323	88.11050799531002
5.274881790208878e-06	5.268703898840886e-06	6.680311557105702e-09	0.4465121266896777	88.09910347791559
4.9999999999999996e-06	4.995004995004995e-06	6.680311557105702e-09	0.44618168649278994	88.10608212296557
