maxNodeL (m)	nodeL (m)	Ithr (A)	CV (m/s)	dV (mV)
0.001	0.001	nan	nan	nan
0.0009478885402286915	0.0007142857142857143	nan	nan	nan
0.0008984926846968804	0.0007142857142857143	nan	nan	nan
0.0008516709193034839	0.0007142857142857143	nan	nan	nan
0.000807289104453807	0.0007142857142857143	nan	nan	nan
0.0007652200907632474	0.0007142857142857143	nan	nan	nan
0.0007253433547872414	0.0007142857142857143	nan	nan	nan
0.0006875446537338608	0.0005555555555555556	nan	nan	nan
0.0006517156981698303	0.0005555555555555556	nan	nan	nan
0.000617753841782323	0.0005555555555555556	nan	nan	nan
0.0005855617873077127	0.0005555555555555556	nan	nan	nan
0.0005550473077848112	0.00045454545454545455	nan	nan	nan
0.0005261229823340104	0.00045454545454545455	nan	nan	nan
0.0004987059457053507	0.00045454545454545455	nan	nan	nan
0.00047271765087801446	0.00045454545454545455	nan	nan	nan
0.0004480836440310973	0.0003846153846153846	nan	nan	nan
0.0004247333512409894	0.0003846153846153846	nan	nan	nan
0.0004025998762942615	0.0003846153846153846	nan	nan	nan
0.00038161980903681967	0.0003333333333333333	nan	nan	nan
0.00036173304371026337	0.0003333333333333333	nan	nan	nan
0.00034288260675500293	0.0003333333333333333	nan	nan	nan
0.0003250144935868082	0.00029411764705882356	nan	nan	nan
0.000308077513879167	0.00029411764705882356	nan	nan	nan
0.0002920231449082083	0.0002631578947368421	nan	nan	nan
0.0002768053925400335	0.0002631578947368421	nan	nan	nan
0.00026238065946220223	0.0002380952380952381	nan	nan	nan
0.00024870762028186827	0.0002380952380952381	nan	nan	nan
0.00023574710313273203	0.0002173913043478261	nan	nan	nan
0.00022346197745162812	0.0002173913043478261	nan	nan	nan
0.00021181704760324076	0.0002	nan	nan	nan
0.00020077895204818712	0.0002	nan	nan	nan
0.0001903160677656025	0.00018518518518518518	nan	nan	nan
0.00018039841965640188	0.0001724137931034483	nan	nan	nan
0.00017099759466766964	0.00016129032258064516	nan	nan	nan
0.000162086660392155	0.00016129032258064516	nan	nan	nan
0.00015364008790966346	0.00015151515151515152	nan	nan	nan
0.00014563367864929872	0.00014285714285714287	nan	nan	nan
0.00013804449506301823	0.00013513513513513514	nan	nan	nan
0.00013085079491189115	0.0001282051282051282	nan	nan	nan
0.0001240319689767965	0.00012195121951219512	nan	nan	nan
0.000117568482015106	0.00011627906976744187	nan	nan	nan
0.00011144181679420197	0.00011111111111111112	nan	nan	nan
0.00010563442104148949	0.00010204081632653062	1.1611488283430768e-09	0.12703304313674338	84.45176266025368
0.00010012965715892042	9.80392156862745e-05	1.0425634160867627e-09	0.133407551520415	84.81143460738284
9.491175455796852e-05	9.433962264150943e-05	1.0227991807107102e-09	0.13910908858886445	85.72062133949714
8.996576447849663e-05	8.771929824561404e-05	9.85741239380612e-10	0.14883735233089956	87.02042854148061
8.527751716208043e-05	8.474576271186441e-05	9.733885922705792e-10	0.15297677418476016	87.48727318822938
8.083358125709176e-05	7.936507936507937e-05	9.437422392065009e-10	0.16011348810722761	88.09733378411781
7.662122533924201e-05	7.462686567164179e-05	9.190369449864354e-10	0.16604750705091512	88.44223004027278
7.262838143734774e-05	7.246376811594203e-05	9.066842978764025e-10	0.16863740629768065	88.54138612558013
6.884361045982014e-05	6.84931506849315e-05	8.869200625003502e-10	0.1732473113283505	88.666488451182
6.525606942283158e-05	6.493506493506494e-05	8.745674153903174e-10	0.1771401325920568	88.7211492059857
6.185548038626997e-05	6.17283950617284e-05	8.548031800142651e-10	0.1805848671387205	88.71946743353607
5.8632101008486017e-05	5.747126436781609e-05	8.350389446382127e-10	0.18487414919864603	88.65681946063505
5.557669663547499e-05	5.4945054945054945e-05	8.251568269501865e-10	0.1873448826255157	88.55910309760507
5.268051384453322e-05	5.2631578947368424e-05	8.152747092621603e-10	0.189544179434266	88.45763855619421
4.9935255366591956e-05	4.950495049504951e-05	8.00451532730121e-10	0.19249541797697245	88.28569981754873
4.7333056315385876e-05	4.672897196261682e-05	7.905694150420949e-10	0.19499767822345843	88.08494904536259
4.486646165535356e-05	4.424778761061947e-05	7.806872973540687e-10	0.19705290922640392	87.82339186779696
4.252840484371964e-05	4.201680672268908e-05	7.757462385100556e-10	0.19906196466596607	87.6136363206414
4.031218758556822e-05	4e-05	7.683346502440361e-10	0.20080215585861463	87.40524578244872
3.821146064390944e-05	3.816793893129771e-05	7.658641208220295e-10	0.20233487863473998	87.20374746560707
3.622020564976141e-05	3.597122302158273e-05	7.584525325560098e-10	0.20414950421832595	86.94827854862093
3.433271786013541e-05	3.401360544217687e-05	7.559820031340032e-10	0.20574303521434387	86.72223843000067
3.254358981452728e-05	3.2258064516129034e-05	7.559820031340032e-10	0.20716394020085413	86.53957485071608
3.084769584309357e-05	3.067484662576687e-05	7.510409442899901e-10	0.208434144472701	86.43151948424065
2.9240177382128637e-05	2.9239766081871346e-05	7.510409442899901e-10	0.2095435170062003	86.4192376653892
2.7716429054773972e-05	2.7624309392265193e-05	7.510409442899901e-10	0.21076954377308452	86.52635853039152
2.6272085477081788e-05	2.6178010471204188e-05	7.510409442899901e-10	0.2118372446973107	86.72503661056005
2.490300875163446e-05	2.4875621890547263e-05	7.510409442899901e-10	0.21283414057286343	86.92846097297978
2.3605276612889114e-05	2.347417840375587e-05	7.559820031340032e-10	0.21383121809766284	87.14984699407539
2.237517119028593e-05	2.2222222222222223e-05	7.559820031340032e-10	0.214685301616477	87.32845440632121
2.1209168356927205e-05	2.109704641350211e-05	7.584525325560098e-10	0.2154503929197091	87.46041178721003
2.010392763331232e-05	2.0080321285140562e-05	7.658641208220295e-10	0.21613806765517812	87.55950268299196
1.9056282617203666e-05	1.9011406844106464e-05	7.658641208220295e-10	0.21678630544414595	87.63889239411535
1.806323191220657e-05	1.805054151624549e-05	7.683346502440361e-10	0.2173639600836593	87.69176653134379
1.71219305290738e-05	1.7064846416382253e-05	7.757462385100556e-10	0.2179516208601168	87.72932038069513
1.6229681735100863e-05	1.6181229773462782e-05	7.782167679320622e-10	0.21845589539384871	87.7652104388081
1.5383929328261015e-05	1.5290519877675842e-05	7.806872973540687e-10	0.21901597031210288	87.80628625077262
1.4582250313946684e-05	1.457725947521866e-05	7.856283561980818e-10	0.21932409942595876	87.83358010525008
1.38223479633363e-05	1.3774104683195593e-05	7.880988856200884e-10	0.21969999290501696	87.86837626825799
1.310204523349987e-05	1.3054830287206266e-05	7.95510473886108e-10	0.2200427107827283	87.89940173916807
1.2419278530392502e-05	1.2406947890818859e-05	7.95510473886108e-10	0.22033507562544985	87.9095219389698
1.1772091796867278e-05	1.1764705882352942e-05	8.00451532730121e-10	0.22056004328078227	87.93418229013675
1.1158630908770676e-05	1.1135857461024499e-05	8.053925915741341e-10	0.22086920460045253	87.96616066853885
1.0577138363065392e-05	1.0570824524312897e-05	8.053925915741341e-10	0.22102609864117853	87.97050884016053
1.0025948242762946e-05	1.0020040080160322e-05	8.078631209961407e-10	0.2212232023505719	87.99720992305907
9.503481444241001e-06	9.487666034155598e-06	8.103336504181472e-10	0.22123199851142034	87.97580590957521
9.008241153272059e-06	8.976660682226211e-06	8.152747092621603e-10	0.2216290989763451	88.02917141993203
8.538808556803075e-06	8.517887563884158e-06	8.152747092621603e-10	0.22175468806353643	88.03482205566486
8.093838778200327e-06	8.077544426494346e-06	8.177452386841669e-10	0.22173463115940092	88.00699520997387
7.672057024314682e-06	7.656967840735069e-06	8.202157681061734e-10	0.22195984905755545	88.05205604973351
7.272254933328937e-06	7.256894049346879e-06	8.251568269501865e-10	0.22208727618646837	88.0586507521966
6.893287112924066e-06	6.87757909215956e-06	8.251568269501865e-10	0.2220786939990362	88.06186327366059
6.534067858846843e-06	6.51890482398957e-06	8.251568269501865e-10	0.22204592758700928	88.02436427064819
6.193568044477545e-06	6.180469715698393e-06	8.251568269501865e-10	0.22229775238986124	88.06902179694144
5.870812172486892e-06	5.861664712778429e-06	8.27627356372193e-10	0.222494682598382	88.06127047558832
5.564875580135443e-06	5.5617352614015575e-06	8.27627356372193e-10	0.22245408256186652	88.08952037454493
5.274881790208878e-06	5.268703898840886e-06	8.27627356372193e-10	0.22238128693373818	88.0557996639294
4.9999999999999996e-06	4.995004995004995e-06	8.300978857941996e-10	0.22247386267976774	88.05804897809512
