maxNodeL (m)	nodeL (m)	Ithr (A)	CV (m/s)	dV (mV)
0.001	0.001	nan	nan	nan
0.0009478885402286915	0.0007142857142857143	nan	nan	nan
0.0008984926846968804	0.0007142857142857143	nan	nan	nan
0.0008516709193034839	0.0007142857142857143	nan	nan	nan
0.000807289104453807	0.0007142857142857143	nan	nan	nan
0.0007652200907632474	0.0007142857142857143	nan	nan	nan
0.0007253433547872414	0.0007142857142857143	nan	nan	nan
0.0006875446537338608	0.0005555555555555556	nan	nan	nan
0.0006517156981698303	0.0005555555555555556	nan	nan	nan
0.000617753841782323	0.0005555555555555556	nan	nan	nan
0.0005855617873077127	0.0005555555555555556	nan	nan	nan
0.0005550473077848112	0.00045454545454545455	nan	nan	nan
0.0005261229823340104	0.00045454545454545455	nan	nan	nan
0.0004987059457053507	0.00045454545454545455	nan	nan	nan
0.00047271765087801446	0.00045454545454545455	nan	nan	nan
0.0004480836440310973	0.0003846153846153846	nan	nan	nan
0.0004247333512409894	0.0003846153846153846	nan	nan	nan
0.0004025998762942615	0.0003846153846153846	nan	nan	nan
0.00038161980903681967	0.0003333333333333333	nan	nan	nan
0.00036173304371026337	0.0003333333333333333	nan	nan	nan
0.00034288260675500293	0.0003333333333333333	nan	nan	nan
0.0003250144935868082	0.00029411764705882356	nan	nan	nan
0.000308077513879167	0.00029411764705882356	nan	nan	nan
0.0002920231449082083	0.0002631578947368421	1.9448007610035536e-08	0.34712515068993577	84.89722278205086
0.0002768053925400335	0.0002631578947368421	1.9448007610035536e-08	0.347545921135397	84.85769912183565
0.00026238065946220223	0.0002380952380952381	1.857838125348923e-08	0.38470287757711513	86.77251762965058
0.00024870762028186827	0.0002380952380952381	1.857838125348923e-08	0.38499498122287146	86.73163372135267
0.00023574710313273203	0.0002173913043478261	1.7866868779951344e-08	0.4137510721322093	87.83647425484173
0.00022346197745162812	0.0002173913043478261	1.7866868779951344e-08	0.4135452258046745	87.89914972337698
0.00021181704760324076	0.0002	1.723441324791767e-08	0.4363043866152512	88.51504736914735
0.00020077895204818712	0.0002	1.723441324791767e-08	0.4363543996824814	88.45087155721319
0.0001903160677656025	0.00018518518518518518	1.6601957715883992e-08	0.453903481440404	88.63441123837973
0.00018039841965640188	0.0001724137931034483	1.6127616066858733e-08	0.4683014459401596	88.73711162691077
0.00017099759466766964	0.00016129032258064516	1.5732331359337688e-08	0.4799467230967445	88.78149001862232
0.000162086660392155	0.00016129032258064516	1.5732331359337688e-08	0.47983869116102484	88.8770249045377
0.00015364008790966346	0.00015151515151515152	1.541610359332085e-08	0.48979198176425137	88.67962498183643
0.00014563367864929872	0.00014285714285714287	1.5178932768808222e-08	0.4981951281648482	88.60501188767628
0.00013804449506301823	0.00013513513513513514	1.4941761944295592e-08	0.5055072549737526	88.40100258005793
0.00013085079491189115	0.0001282051282051282	1.4783648061287175e-08	0.5120090370307462	88.25052389774264
0.0001240319689767965	0.00012195121951219512	1.4625534178278755e-08	0.5176184847821315	88.01738355202532
0.000117568482015106	0.00011627906976744187	1.4467420295270337e-08	0.5226975946123567	87.88388598887563
0.00011144181679420197	0.00011111111111111112	1.4348834883014022e-08	0.5270105596192256	87.66718236892032
0.00010563442104148949	0.00010204081632653062	1.4151192529253498e-08	0.5347256675958876	87.26361956401276
0.00010012965715892042	9.80392156862745e-05	1.4072135587749288e-08	0.5379225260259209	87.09911674419861
9.491175455796852e-05	9.433962264150943e-05	1.4032607116997185e-08	0.5409682084209915	86.93513669499588
8.996576447849663e-05	8.771929824561404e-05	1.399307864624508e-08	0.5464420584848076	86.64351625363179
8.527751716208043e-05	8.474576271186441e-05	1.391402170474087e-08	0.5487286182266514	86.55232929237414
8.083358125709176e-05	7.936507936507937e-05	1.391402170474087e-08	0.5524357519944296	86.44759428929814
7.662122533924201e-05	7.462686567164179e-05	1.391402170474087e-08	0.5567010797425185	86.50618011655713
7.262838143734774e-05	7.246376811594203e-05	1.391402170474087e-08	0.5582368686804184	86.58795149783654
6.884361045982014e-05	6.84931506849315e-05	1.391402170474087e-08	0.5612721965847446	86.78223724241349
6.525606942283158e-05	6.493506493506494e-05	1.391402170474087e-08	0.5638655578841597	87.00538695323179
6.185548038626997e-05	6.17283950617284e-05	1.399307864624508e-08	0.5660559479107751	87.18653949277811
5.8632101008486017e-05	5.747126436781609e-05	1.4032607116997185e-08	0.5692998488817325	87.41465148974763
5.557669663547499e-05	5.4945054945054945e-05	1.4072135587749288e-08	0.5710424680979427	87.51037119088703
5.268051384453322e-05	5.2631578947368424e-05	1.4151192529253498e-08	0.5722564107470356	87.59865932181562
4.9935255366591956e-05	4.950495049504951e-05	1.4190721000005603e-08	0.5742260528316812	87.67967041441925
4.7333056315385876e-05	4.672897196261682e-05	1.4309306412261916e-08	0.5761962140917981	87.73738311562585
4.486646165535356e-05	4.424778761061947e-05	1.4348834883014022e-08	0.5774709632705436	87.76834306798145
4.252840484371964e-05	4.201680672268908e-05	1.4388363353766126e-08	0.5788756468983625	87.79433937623025
4.031218758556822e-05	4e-05	1.4467420295270337e-08	0.5796440875941203	87.83176232868207
3.821146064390944e-05	3.816793893129771e-05	1.4546477236774546e-08	0.5807977347933415	87.85975945451011
3.622020564976141e-05	3.597122302158273e-05	1.4625534178278755e-08	0.5816716746017523	87.90856156718337
3.433271786013541e-05	3.401360544217687e-05	1.4704591119782966e-08	0.5827970502047809	87.92905553944155
3.254358981452728e-05	3.2258064516129034e-05	1.4783648061287175e-08	0.5835812770157526	87.93786871224755
3.084769584309357e-05	3.067484662576687e-05	1.482317653203928e-08	0.5844864562200976	87.97745131092118
2.9240177382128637e-05	2.9239766081871346e-05	1.4862705002791385e-08	0.5846638586944714	87.98871465290365
2.7716429054773972e-05	2.7624309392265193e-05	1.4941761944295592e-08	0.5851222533415221	88.0097970619467
2.6272085477081788e-05	2.6178010471204188e-05	1.49812904150477e-08	0.5860212565721714	88.02799693094586
2.490300875163446e-05	2.4875621890547263e-05	1.5020818885799803e-08	0.5858788764180718	88.03811562586657
2.3605276612889114e-05	2.347417840375587e-05	1.5099875827304014e-08	0.586709690847036	88.00594048013056
2.237517119028593e-05	2.2222222222222223e-05	1.5139404298056118e-08	0.5866849380437994	88.0104452994674
2.1209168356927205e-05	2.109704641350211e-05	1.5178932768808222e-08	0.5874083274075017	88.0301858173757
2.010392763331232e-05	2.0080321285140562e-05	1.5178932768808222e-08	0.58713703837916	88.02804035653617
1.9056282617203666e-05	1.9011406844106464e-05	1.525798971031243e-08	0.5874849021404708	88.04675771340723
1.806323191220657e-05	1.805054151624549e-05	1.525798971031243e-08	0.5880425557900166	88.0452093345315
1.71219305290738e-05	1.7064846416382253e-05	1.525798971031243e-08	0.5887835830182513	88.06349691537122
1.6229681735100863e-05	1.6181229773462782e-05	1.5297518181064536e-08	0.5898304103140223	88.07762116102302
1.5383929328261015e-05	1.5290519877675842e-05	1.5297518181064536e-08	0.5888625980975876	88.06688391928076
1.4582250313946684e-05	1.457725947521866e-05	1.533704665181664e-08	0.589100817232085	88.07184311868048
1.38223479633363e-05	1.3774104683195593e-05	1.533704665181664e-08	0.5887704410118482	88.10542345527291
1.310204523349987e-05	1.3054830287206266e-05	1.541610359332085e-08	0.5887078688337096	88.11677903045627
1.2419278530392502e-05	1.2406947890818859e-05	1.541610359332085e-08	0.5894288479546026	88.11708885221546
1.1772091796867278e-05	1.1764705882352942e-05	1.541610359332085e-08	0.5894304072757106	88.1192046431904
1.1158630908770676e-05	1.1135857461024499e-05	1.541610359332085e-08	0.5894596428758713	88.11765676157053
1.0577138363065392e-05	1.0570824524312897e-05	1.541610359332085e-08	0.5903368587974873	88.11186814765202
1.0025948242762946e-05	1.0020040080160322e-05	1.541610359332085e-08	0.5892731575394135	88.10352906979638
9.503481444241001e-06	9.487666034155598e-06	1.541610359332085e-08	0.5904005781255395	88.12292238988962
9.008241153272059e-06	8.976660682226211e-06	1.541610359332085e-08	0.5904242036327354	88.12865270911723
8.538808556803075e-06	8.517887563884158e-06	1.541610359332085e-08	0.5903577255282734	88.12787143965869
8.093838778200327e-06	8.077544426494346e-06	1.5455632064072955e-08	0.5902742279657986	88.13155700893333
7.672057024314682e-06	7.656967840735069e-06	1.5455632064072955e-08	0.5903028426902203	88.1171503673594
7.272254933328937e-06	7.256894049346879e-06	1.5455632064072955e-08	0.5896185384734014	88.12531372869609
6.893287112924066e-06	6.87757909215956e-06	1.5455632064072955e-08	0.591019807292852	88.11478965840843
6.534067858846843e-06	6.51890482398957e-06	1.5455632064072955e-08	0.5912837883656458	88.11691418199061
6.193568044477545e-06	6.180469715698393e-06	1.5455632064072955e-08	0.5919624474184538	88.11619910020269
5.870812172486892e-06	5.861664712778429e-06	1.5455632064072955e-08	0.5934317776233259	88.10500704682869
5.564875580135443e-06	5.5617352614015575e-06	1.5455632064072955e-08	0.5917358464071927	88.1049895219299
5.274881790208878e-06	5.268703898840886e-06	1.5455632064072955e-08	0.5904113139521675	88.13552155040232
4.9999999999999996e-06	4.995004995004995e-06	1.5455632064072955e-08	0.5922046823737709	88.1246165138352
