maxNodeL (m)	nodeL (m)	Ithr (A)	CV (m/s)	dV (mV)
2.6272085477081788e-05	2.6178010471204188e-05	8.933434389975672e-09	0.4935113182777076	87.96307345364511
2.490300875163446e-05	2.4875621890547263e-05	8.972962860727777e-09	0.49446367228338206	87.98319619696447
2.3605276612889114e-05	2.347417840375587e-05	9.012491331479881e-09	0.4945942713786935	87.98856600693311
2.237517119028593e-05	2.2222222222222223e-05	9.09154827298409e-09	0.4953560967500871	88.01184270157822
2.1209168356927205e-05	2.109704641350211e-05	9.09154827298409e-09	0.4953925280635678	88.01610289220397
2.010392763331232e-05	2.0080321285140562e-05	9.09154827298409e-09	0.49570293888321626	88.03588679967456
1.9056282617203666e-05	1.9011406844106464e-05	9.131076743736196e-09	0.49611369334264294	88.0399177922083
1.806323191220657e-05	1.805054151624549e-05	9.1706052144883e-09	0.49661723064187724	88.0561925516086
1.71219305290738e-05	1.7064846416382253e-05	9.1706052144883e-09	0.49707222264418194	88.06867167868432
1.6229681735100863e-05	1.6181229773462782e-05	9.249662155992509e-09	0.49658835543100754	88.02246108046991
1.5383929328261015e-05	1.5290519877675842e-05	9.249662155992509e-09	0.4965445224780386	88.03761200777846
1.4582250313946684e-05	1.457725947521866e-05	9.249662155992509e-09	0.4971214781614307	88.03569906171965
1.38223479633363e-05	1.3774104683195593e-05	9.249662155992509e-09	0.49777349443949115	88.0647350658808
1.310204523349987e-05	1.3054830287206266e-05	9.249662155992509e-09	0.4973915845317087	88.09227439931875
1.2419278530392502e-05	1.2406947890818859e-05	9.249662155992509e-09	0.49763980486179105	88.09545994162302
1.1772091796867278e-05	1.1764705882352942e-05	9.289190626744615e-09	0.49818483817908477	88.08235409886909
1.1158630908770676e-05	1.1135857461024499e-05	9.289190626744615e-09	0.4977514618574681	88.09688024976032
1.0577138363065392e-05	1.0570824524312897e-05	9.289190626744615e-09	0.497994071471045	88.100054861337
1.0025948242762946e-05	1.0020040080160322e-05	9.289190626744615e-09	0.4980214133847924	88.06342499108001
9.503481444241001e-06	9.487666034155598e-06	9.289190626744615e-09	0.4982871674673514	88.07403581825038
9.008241153272059e-06	8.976660682226211e-06	9.289190626744615e-09	0.4983720673049869	88.105816076992
8.538808556803075e-06	8.517887563884158e-06	9.328719097496718e-09	0.4985675339436616	88.09761083354837
8.093838778200327e-06	8.077544426494346e-06	9.328719097496718e-09	0.49872806409443016	88.10924478714165
7.672057024314682e-06	7.656967840735069e-06	9.328719097496718e-09	0.4987729967326257	88.11124069814682
7.272254933328937e-06	7.256894049346879e-06	9.328719097496718e-09	0.4988398261100773	88.1130170623914
6.893287112924066e-06	6.87757909215956e-06	9.328719097496718e-09	0.498795320675251	88.11319874607369
6.534067858846843e-06	6.51890482398957e-06	9.328719097496718e-09	0.49890862443477857	88.11360313596474
6.193568044477545e-06	6.180469715698393e-06	9.328719097496718e-09	0.4989341927517689	88.1044189925262
5.870812172486892e-06	5.861664712778429e-06	9.328719097496718e-09	0.49845699437834784	88.11179708806444
5.564875580135443e-06	5.5617352614015575e-06	9.328719097496718e-09	0.49918721511825725	88.10605371332966
5.274881790208878e-06	5.268703898840886e-06	9.328719097496718e-09	0.49960380864356324	88.10604622427539
4.9999999999999996e-06	4.995004995004995e-06	9.328719097496718e-09	0.5001997814490167	88.1051747317339
