tstim (s)	Ithr (A)
1e-05	-5.602506898901801e-05
2.782559402207126e-05	-3.01069295969022e-05
7.742636826811278e-05	-1.688606051304515e-05
0.00021544346900318823	-9.752027195518323e-06
0.0005994842503189409	-6.90495885320257e-06
0.0016681005372000592	-6.3322726923919306e-06
0.004641588833612777	-6.3322726923919306e-06
0.012915496650148827	-6.3322726923919306e-06
0.03593813663804626	-6.3322726923919306e-06
0.1	-6.3322726923919306e-06
