tstim (s)	Ithr (A)
1e-05	-0.059607529594776616
3.5938136638046256e-05	-0.019144779470544573
0.0001291549665014884	-0.007942496347915114
0.0004641588833612782	-0.004837937514853831
0.0016681005372000592	-0.004178218762828308
0.005994842503189409	-0.004165283101023887
0.021544346900318846	-0.004165283101023887
0.07742636826811278	-0.004165283101023887
0.2782559402207126	-0.004165283101023887
