t stim (m)	Ithr (A)
1e-05	1.5613745947081374e-08
3.5938136638046256e-05	5.41540049303835e-09
0.0001291549665014884	2.4705294220065467e-09
0.0004641588833612782	1.5761977712401768e-09
0.0016681005372000592	1.3785554174796532e-09
0.005994842503189409	1.3785554174796532e-09
0.021544346900318846	1.3785554174796532e-09
0.07742636826811278	1.3785554174796532e-09
0.2782559402207126	1.3785554174796532e-09
1.0	1.3785554174796532e-09
