t stim (m)	Ithr (A)
1e-05	nan
3.5938136638046256e-05	nan
0.0001291549665014884	nan
0.0004641588833612782	-32.08613774875748
0.0016681005372000592	-9.299115639979323
0.005994842503189409	-2.9321535801736602
0.021544346900318846	-1.1938053862135618
0.07742636826811278	-0.7644543262595613
0.2782559402207126	-0.6963864752912443
1.0	-0.69115048675522
