tstim (s)	Ithr (A)
1e-05	-0.0001813811357293391
2.782559402207126e-05	-9.347248712432199e-05
7.742636826811278e-05	-4.923997089584818e-05
0.00021544346900318823	-2.6845520855646046e-05
0.0005994842503189409	-1.8221571150723485e-05
0.0016681005372000592	-1.6135131705984152e-05
0.004641588833612777	-1.6135131705984152e-05
0.012915496650148827	-1.6135131705984152e-05
0.03593813663804626	-1.6135131705984152e-05
0.1	-1.6135131705984152e-05
