tstim (s)	Ithr (A)
1e-05	-3.141592653589794e-05
2.782559402207126e-05	-1.7147859900844293e-05
7.742636826811278e-05	-9.424777960769383e-06
0.00021544346900318823	-5.301437602932778e-06
0.0005994842503189409	-3.697916352662987e-06
0.0016681005372000592	-3.3379421944391563e-06
0.004641588833612777	-3.3379421944391563e-06
0.012915496650148827	-3.3379421944391563e-06
0.03593813663804626	-3.3379421944391563e-06
0.1	-3.3379421944391563e-06
