tstim (s)	Ithr (A)
1e-05	-0.00015812683023068604
2.782559402207126e-05	-8.063421144213791e-05
7.742636826811278e-05	-4.37204977624579e-05
0.00021544346900318823	-2.447824275922044e-05
0.0005994842503189409	-1.6755160819145542e-05
0.0016681005372000592	-1.5053464798451073e-05
0.004641588833612777	-1.5053464798451073e-05
0.012915496650148827	-1.5053464798451073e-05
0.03593813663804626	-1.5053464798451073e-05
0.1	-1.5053464798451073e-05
