t stim (m)	thr (A for electric/Pa for US)
1e-05	nan
2.1544346900318823e-05	nan
4.641588833612782e-05	178883.41830295505
0.0001	98228.5401181856
0.00021544346900318823	88158.78341804631
0.00046415888336127773	86464.35320408057
0.001	86125.46716128742
0.002154434690031882	86077.05486945983
0.004641588833612777	86052.84872354603
0.01	86052.84872354603
