t stim (m)	thr (A for electric/Pa for US)
1e-05	nan
2.1544346900318823e-05	556523.5007040919
4.641588833612782e-05	167748.5911826087
0.0001	97599.18032442691
0.00021544346900318823	87989.34039664973
0.00046415888336127773	86415.94091225298
0.001	86125.46716128742
0.002154434690031882	86052.84872354603
0.004641588833612777	86052.84872354603
0.01	86052.84872354603
