tstim (s)	Ithr (A)
1e-05	2.5799999999999894e-09
2.782559402207126e-05	1.2499999999999949e-09
7.742636826811278e-05	5.949999999999975e-10
0.00021544346900318823	2.874999999999988e-10
0.0005994842503189409	1.6624999999999932e-10
0.0016681005372000592	1.2624999999999946e-10
0.004641588833612777	1.1624999999999952e-10
0.012915496650148827	9.687499999999961e-11
0.03593813663804626	8.937499999999964e-11
0.1	8.937499999999964e-11
