t stim (m)	Ithr (A)
1e-05	1.4151192529253498e-08
3.5938136638046256e-05	4.091196722842841e-09
0.0001291549665014884	1.2599700052233388e-09
0.0004641588833612782	4.434600312501751e-10
0.0016681005372000592	1.7911338309547462e-10
0.005994842503189409	8.338036799272095e-11
0.021544346900318846	4.786650755137684e-11
0.07742636826811278	3.7366757507849015e-11
0.2782559402207126	3.5513860441344104e-11
1.0	3.5513860441344104e-11
