t stim (m)	thr (A for electric/Pa for US)
1e-05	nan
2.1544346900318823e-05	nan
4.641588833612782e-05	134295.69752974214
0.0001	88255.6080017015
0.00021544346900318823	76927.13171404482
0.00046415888336127773	74990.6400409411
0.001	74603.34170632037
0.002154434690031882	74554.92941449277
0.004641588833612777	74554.92941449277
0.01	74554.92941449277
