tstim (s)	Ithr (A)
1e-05	1.782999999999993e-08
2.782559402207126e-05	8.414999999999965e-09
7.742636826811278e-05	3.924999999999983e-09
0.00021544346900318823	1.8299999999999924e-09
0.0005994842503189409	1.0249999999999955e-09
0.0016681005372000592	7.699999999999969e-10
0.004641588833612777	7.49999999999997e-10
0.012915496650148827	7.49999999999997e-10
0.03593813663804626	7.49999999999997e-10
0.1	7.49999999999997e-10
