t stim (m)	thr (A for electric/Pa for US)
1e-05	nan
3.5938136638046256e-05	209383.16215433847
0.0001291549665014884	82639.78214970074
0.0004641588833612782	74990.64004094111
0.0016681005372000592	74554.92941449277
0.005994842503189409	74554.92941449277
0.021544346900318846	74554.92941449277
0.07742636826811278	74554.92941449277
0.2782559402207126	74554.92941449277
1.0	74554.92941449277
