tstim (s)	Ithr (A)
1e-05	-0.00015495306555524883
2.782559402207126e-05	-7.426744562115476e-05
7.742636826811278e-05	-3.7362943321753785e-05
0.00021544346900318823	-1.971296396117071e-05
0.0005994842503189409	-1.3065569137055007e-05
0.0016681005372000592	-1.1461025558820181e-05
0.004641588833612777	-1.1461025558820181e-05
0.012915496650148827	-1.1461025558820181e-05
0.03593813663804626	-1.1461025558820181e-05
0.1	-1.1461025558820181e-05
