t stim (m)	thr (A for electric/Pa for US)
1e-05	nan
2.1544346900318823e-05	nan
4.641588833612782e-05	160898.2518890044
0.0001	99680.90887301337
0.00021544346900318823	88449.2571690119
0.00046415888336127773	86512.76549590818
0.001	86149.67330720123
0.002154434690031882	86077.05486945984
0.004641588833612777	86077.05486945984
0.01	86077.05486945984
