t stim (m)	thr (A for electric/Pa for US)
0.001	81598.91787540753
0.0026826957952797246	54754.30205700736
0.0071968567300115215	37519.526166384356
0.019306977288832496	30741.805310521373
0.0517947467923121	27861.273946779605
0.13894954943731375	27183.50186119331
0.3727593720314938	27183.50186119331
1.0	27183.50186119331
