t stim (m)	Ithr (A)
1e-05	-0.311541273914904
3.5938136638046256e-05	-0.1017745128020327
0.0001291549665014884	-0.04172427775646036
0.0004641588833612782	-0.024789129725897037
0.0016681005372000592	-0.02118938811553575
0.005994842503189409	-0.021107575806209356
0.021544346900318846	-0.021107575806209356
0.07742636826811278	-0.021107575806209356
0.2782559402207126	-0.021107575806209356
1.0	-0.021107575806209356
