tstim (s)	Ithr (A)
1e-05	-1.898045561543834e-05
2.782559402207126e-05	-1.1519173063162579e-05
7.742636826811278e-05	-6.937683776677462e-06
0.00021544346900318823	-4.188790204786392e-06
0.0005994842503189409	-3.076142806640007e-06
0.0016681005372000592	-2.8797932657906447e-06
0.004641588833612777	-2.8797932657906447e-06
0.012915496650148827	-2.8797932657906447e-06
0.03593813663804626	-2.8797932657906447e-06
0.1	-2.8797932657906447e-06
