tstim (s)	Ithr (A)
1e-06	-0.03421019862381941
3.1622776601683795e-05	-0.0013698889059321627
0.001	-0.00032627421577100505
0.03162277660168379	-0.0003170182096498418
1.0	-0.0003170182096498418
