tstim (s)	Ithr (A)
1e-05	5.699999999999977e-09
2.782559402207126e-05	2.6749999999999892e-09
7.742636826811278e-05	1.2599999999999948e-09
0.00021544346900318823	6.049999999999975e-10
0.0005994842503189409	3.5499999999999857e-10
0.0016681005372000592	2.7999999999999883e-10
0.004641588833612777	2.7499999999999884e-10
0.012915496650148827	2.7499999999999884e-10
0.03593813663804626	2.7499999999999884e-10
0.1	2.7499999999999884e-10
