maxNodeL (m)	nodeL (m)	Ithr (A)	CV (m/s)	dV (mV)
0.0001484968262254465	0.00014285714285714287	1.025e-10	0.3398598640609678	88.58111569624857
0.00014174741629268049	0.00013513513513513514	1.025e-10	0.34863166373934246	88.68805467252656
0.00013530477745798074	0.00013513513513513514	1.025e-10	0.3486512319610746	88.71017515713723
0.0001291549665014884	0.0001282051282051282	1.0375e-10	0.35622656931648194	88.73399994150907
0.0001232846739442066	0.00012195121951219512	1.0375e-10	0.36277627665302115	88.71256293216209
0.00011768119524349992	0.00011627906976744187	1.0375e-10	0.36858448418648326	88.67865796076251
0.00011233240329780277	0.00011111111111111112	1.0375e-10	0.3735296123070553	88.5898107614521
0.00010722672220103231	0.00010638297872340425	1.0375e-10	0.3782870539017334	88.50218027649746
0.00010235310218990269	0.00010204081632653062	1.04375e-10	0.38227126942121054	88.3760772750023
9.770099572992247e-05	9.433962264150943e-05	1.0496093750000001e-10	0.3892537428185421	88.11937090334936
9.326033468832199e-05	9.090909090909092e-05	1.0749999999999999e-10	0.39237805320774144	87.97676072069527
8.902150854450393e-05	8.771929824561404e-05	1.0749999999999999e-10	0.3950580627176712	87.83227472431014
8.497534359086438e-05	8.474576271186441e-05	1.0749999999999999e-10	0.3976340899581017	87.67713700860484
8.111308307896872e-05	7.936507936507937e-05	1.0749999999999999e-10	0.4022408382928203	87.40959516006647
7.742636826811278e-05	7.692307692307693e-05	1.0874999999999999e-10	0.40432882853375396	87.2430114049142
7.390722033525775e-05	7.246376811594203e-05	1.0874999999999999e-10	0.408003371140483	86.98695462972894
7.054802310718646e-05	7.042253521126761e-05	1.0874999999999999e-10	0.4095952863102148	86.85598021248745
6.734150657750829e-05	6.666666666666667e-05	1.0968749999999999e-10	0.41266078592505595	86.65291434992581
6.428073117284319e-05	6.329113924050633e-05	1.125e-10	0.41533943608446455	86.50226001417471
6.135907273413175e-05	6.024096385542169e-05	1.125e-10	0.4178125238943434	86.43140659192068
5.8570208180566735e-05	5.747126436781609e-05	1.125e-10	0.41990847872930515	86.44756188443537
5.590810182512223e-05	5.4945054945054945e-05	1.125e-10	0.42199957482136785	86.54749148274398
5.3366992312063123e-05	5.2631578947368424e-05	1.125e-10	0.4237229914650056	86.70790847090642
5.0941380148163855e-05	5.0505050505050505e-05	1.1375e-10	0.42521033303965255	86.87311769887509
4.8626015800653536e-05	4.854368932038835e-05	1.1375e-10	0.42666769687525974	87.03666655005384
4.641588833612782e-05	4.587155963302752e-05	1.1375e-10	0.4285526874280571	87.23409394238456
4.430621457583878e-05	4.424778761061947e-05	1.1437499999999999e-10	0.4296683180825727	87.34833986129307
4.229242874389499e-05	4.201680672268908e-05	1.1437499999999999e-10	0.4311179760873772	87.47632195555884
4.037017258596558e-05	4e-05	1.146875e-10	0.432579221726775	87.57253497970807
3.8535285937105275e-05	3.816793893129771e-05	1.1484375e-10	0.43366513423705544	87.63792868203096
3.678379771828634e-05	3.649635036496351e-05	1.175e-10	0.43476122928496386	87.68536554580135
3.511191734215135e-05	3.4965034965034965e-05	1.175e-10	0.435581972965139	87.72346034605884
3.351602650938841e-05	3.3112582781456954e-05	1.175e-10	0.43659449235840686	87.75929546451835
3.199267137797385e-05	3.184713375796179e-05	1.175e-10	0.43727885154166557	87.78329184586933
3.053855508833412e-05	3.0303030303030302e-05	1.175e-10	0.43822617920110274	87.8126719719347
2.9150530628251757e-05	2.8901734104046242e-05	1.175e-10	0.439001268032957	87.84052733468062
2.782559402207126e-05	2.7624309392265193e-05	1.175e-10	0.4394971416212857	87.86918240537437
2.656087782946684e-05	2.6455026455026456e-05	1.175e-10	0.44032151956974447	87.88996256964415
2.5353644939701114e-05	2.5125628140703518e-05	1.175e-10	0.44054513847218074	87.92222953700075
