gamma1 (-)	gamma2 (-)	rmse (mV)
0.0	0.0	0.00022073851138902564
0.0	0.08421052631578947	0.01970761347752771
0.0	0.16842105263157894	0.05221722337543825
0.0	0.25263157894736843	0.10187985089048236
0.0	0.3368421052631579	0.17200571251449046
0.0	0.42105263157894735	0.26964267920296164
0.0	0.5052631578947369	0.4142908261138644
0.0	0.5894736842105263	0.6778149123197956
0.0	0.6736842105263158	1.7375873763176741
0.0	0.7578947368421053	47.48330242256826
0.0	0.8421052631578947	54.765535608969685
0.0	0.9263157894736842	986.1638748009748
0.0	1.0105263157894735	50.602630586662464
0.0	1.0947368421052632	47.97162929421786
0.0	1.1789473684210523	44.635746904955425
0.0	1.263157894736842	45.30389079949045
0.0	1.3473684210526315	47.91623561905647
0.0	1.431578947368421	48.970134571543795
0.0	1.5157894736842106	49.13457546540796
0.0	1.6	48.92164544317511
0.08421052631578947	0.0	0.01970761347752771
0.08421052631578947	0.08421052631578947	0.028746385169844544
0.08421052631578947	0.16842105263157894	0.05161575519247254
0.08421052631578947	0.25263157894736843	0.08996902180629916
0.08421052631578947	0.3368421052631579	0.14837180918392506
0.08421052631578947	0.42105263157894735	0.2326053845204687
0.08421052631578947	0.5052631578947369	0.35865342057698874
0.08421052631578947	0.5894736842105263	0.5887182380986512
0.08421052631578947	0.6736842105263158	1.5570708361984
0.08421052631578947	0.7578947368421053	47.309563678412296
0.08421052631578947	0.8421052631578947	54.141994499286426
0.08421052631578947	0.9263157894736842	47.924204870587594
0.08421052631578947	1.0105263157894735	50.4208908126215
0.08421052631578947	1.0947368421052632	1016.0144389354684
0.08421052631578947	1.1789473684210523	44.56054399712725
0.08421052631578947	1.263157894736842	45.068972855771726
0.08421052631578947	1.3473684210526315	1068.987132286133
0.08421052631578947	1.431578947368421	48.77925078986095
0.08421052631578947	1.5157894736842106	48.81109207702548
0.08421052631578947	1.6	48.545077910349704
0.16842105263157894	0.0	0.05221722337543825
0.16842105263157894	0.08421052631578947	0.05161575519247254
0.16842105263157894	0.16842105263157894	0.054178658361445295
0.16842105263157894	0.25263157894736843	0.08103217222141403
0.16842105263157894	0.3368421052631579	0.12612327638939652
0.16842105263157894	0.42105263157894735	0.1951043816848773
0.16842105263157894	0.5052631578947369	0.299953118567662
0.16842105263157894	0.5894736842105263	0.4909352107466
0.16842105263157894	0.6736842105263158	1.345513964168501
0.16842105263157894	0.7578947368421053	48.25544200234641
0.16842105263157894	0.8421052631578947	53.177457562618144
0.16842105263157894	0.9263157894736842	973.2837400405183
0.16842105263157894	1.0105263157894735	50.11548303275653
0.16842105263157894	1.0947368421052632	47.23084839560211
0.16842105263157894	1.1789473684210523	44.34894569751091
0.16842105263157894	1.263157894736842	1058.5775513757367
0.16842105263157894	1.3473684210526315	1061.0555646214766
0.16842105263157894	1.431578947368421	48.40618588741185
0.16842105263157894	1.5157894736842106	48.240154105040645
0.16842105263157894	1.6	47.97132986894374
0.25263157894736843	0.0	0.10187985089048236
0.25263157894736843	0.08421052631578947	0.08996902180629916
0.25263157894736843	0.16842105263157894	0.08103217222141403
0.25263157894736843	0.25263157894736843	0.07618424392247547
0.25263157894736843	0.3368421052631579	0.10667053621880328
0.25263157894736843	0.42105263157894735	0.15784622433411327
0.25263157894736843	0.5052631578947369	0.2379496740494056
0.25263157894736843	0.5894736842105263	0.3823623345822832
0.25263157894736843	0.6736842105263158	1.0912523789473862
0.25263157894736843	0.7578947368421053	48.33343812620525
0.25263157894736843	0.8421052631578947	51.76851451195865
0.25263157894736843	0.9263157894736842	48.060568396917546
0.25263157894736843	1.0105263157894735	49.71226740238132
0.25263157894736843	1.0947368421052632	46.74398532179353
0.25263157894736843	1.1789473684210523	43.98321831043808
0.25263157894736843	1.263157894736842	44.33328213775728
0.25263157894736843	1.3473684210526315	47.33074950704346
0.25263157894736843	1.431578947368421	47.768825614302216
0.25263157894736843	1.5157894736842106	47.50323782523324
0.25263157894736843	1.6	47.176085893043954
0.3368421052631579	0.0	0.17200571251449046
0.3368421052631579	0.08421052631578947	0.14837180918392506
0.3368421052631579	0.16842105263157894	0.12612327638939558
0.3368421052631579	0.25263157894736843	0.10667053621880328
0.3368421052631579	0.3368421052631579	0.09365405719622387
0.3368421052631579	0.42105263157894735	0.1241585424549925
0.3368421052631579	0.5052631578947369	0.1745550940839211
0.3368421052631579	0.5894736842105263	0.2619276274170897
0.3368421052631579	0.6736842105263158	0.7687365153809693
0.3368421052631579	0.7578947368421053	48.111750875455854
0.3368421052631579	0.8421052631578947	50.49139120914055
0.3368421052631579	0.9263157894736842	47.80072037163925
0.3368421052631579	1.0105263157894735	49.40941440651782
0.3368421052631579	1.0947368421052632	1000.1523258186264
0.3368421052631579	1.1789473684210523	43.5487360962313
0.3368421052631579	1.263157894736842	43.843088870537684
0.3368421052631579	1.3473684210526315	46.71624265036401
0.3368421052631579	1.431578947368421	46.82391555452568
0.3368421052631579	1.5157894736842106	46.56641560945321
0.3368421052631579	1.6	46.28835859658269
0.42105263157894735	0.0	0.26964267920296164
0.42105263157894735	0.08421052631578947	0.2326053845204687
0.42105263157894735	0.16842105263157894	0.1951043816848773
0.42105263157894735	0.25263157894736843	0.15784622433411327
0.42105263157894735	0.3368421052631579	0.1241585424549925
0.42105263157894735	0.42105263157894735	0.10706663848490884
0.42105263157894735	0.5052631578947369	0.13388419039193264
0.42105263157894735	0.5894736842105263	0.21685760324251133
0.42105263157894735	0.6736842105263158	0.2969157243425675
0.42105263157894735	0.7578947368421053	47.57965929534961
0.42105263157894735	0.8421052631578947	916.7150607613472
0.42105263157894735	0.9263157894736842	47.57801609032039
0.42105263157894735	1.0105263157894735	48.8771738835298
0.42105263157894735	1.0947368421052632	44.96924591725257
0.42105263157894735	1.1789473684210523	43.12816672326399
0.42105263157894735	1.263157894736842	43.32155156329857
0.42105263157894735	1.3473684210526315	45.62706728783996
0.42105263157894735	1.431578947368421	45.689647688275564
0.42105263157894735	1.5157894736842106	45.5359045890675
0.42105263157894735	1.6	45.38108230290978
0.5052631578947369	0.0	0.4142908261138645
0.5052631578947369	0.08421052631578947	0.35865342057698874
0.5052631578947369	0.16842105263157894	0.2999531185676613
0.5052631578947369	0.25263157894736843	0.2379496740494056
0.5052631578947369	0.3368421052631579	0.1745550940839211
0.5052631578947369	0.42105263157894735	0.13388419039193264
0.5052631578947369	0.5052631578947369	0.1705818494839788
0.5052631578947369	0.5894736842105263	0.3693186217154282
0.5052631578947369	0.6736842105263158	29.144160403495306
0.5052631578947369	0.7578947368421053	862.3022227995492
0.5052631578947369	0.8421052631578947	46.19954192511428
0.5052631578947369	0.9263157894736842	48.00527725144842
0.5052631578947369	1.0105263157894735	48.07542484796832
0.5052631578947369	1.0947368421052632	44.178511261888104
0.5052631578947369	1.1789473684210523	42.679906427409136
0.5052631578947369	1.263157894736842	42.75533625534057
0.5052631578947369	1.3473684210526315	1057.7116122139512
0.5052631578947369	1.431578947368421	44.62281334531438
0.5052631578947369	1.5157894736842106	44.5269851430001
0.5052631578947369	1.6	1086.5462673191294
0.5894736842105263	0.0	0.6778149123197956
0.5894736842105263	0.08421052631578947	0.588718238098652
0.5894736842105263	0.16842105263157894	0.4909352107466
0.5894736842105263	0.25263157894736843	0.38236233458227786
0.5894736842105263	0.3368421052631579	0.2619276274170897
0.5894736842105263	0.42105263157894735	0.21685760324251133
0.5894736842105263	0.5052631578947369	0.36931862171543
0.5894736842105263	0.5894736842105263	0.9468716953631302
0.5894736842105263	0.6736842105263158	48.06934670956747
0.5894736842105263	0.7578947368421053	50.05271992463683
0.5894736842105263	0.8421052631578947	45.86310185528847
0.5894736842105263	0.9263157894736842	930.9093331595436
0.5894736842105263	1.0105263157894735	46.57497788182853
0.5894736842105263	1.0947368421052632	43.04488440408574
0.5894736842105263	1.1789473684210523	42.067986537829796
0.5894736842105263	1.263157894736842	42.082094343423506
0.5894736842105263	1.3473684210526315	42.58728764297615
0.5894736842105263	1.431578947368421	43.41158296082259
0.5894736842105263	1.5157894736842106	43.512090695389176
0.5894736842105263	1.6	43.50765098796497
0.6736842105263158	0.0	1.7375873763197764
0.6736842105263158	0.08421052631578947	1.5570708361984
0.6736842105263158	0.16842105263157894	1.345513964168501
0.6736842105263158	0.25263157894736843	1.0912523789473862
0.6736842105263158	0.3368421052631579	0.7687365158936288
0.6736842105263158	0.42105263157894735	0.2969157243425675
0.6736842105263158	0.5052631578947369	29.144160403495306
0.6736842105263158	0.5894736842105263	48.07208071886068
0.6736842105263158	0.6736842105263158	50.20845052231026
0.6736842105263158	0.7578947368421053	49.278486713420676
0.6736842105263158	0.8421052631578947	47.05050470141431
0.6736842105263158	0.9263157894736842	48.567716334192774
0.6736842105263158	1.0105263157894735	44.46480638078522
0.6736842105263158	1.0947368421052632	42.26906726865784
0.6736842105263158	1.1789473684210523	41.49425852259782
0.6736842105263158	1.263157894736842	41.28772023875766
0.6736842105263158	1.3473684210526315	1063.9992284425812
0.6736842105263158	1.431578947368421	42.19304665708489
0.6736842105263158	1.5157894736842106	42.41252990254536
0.6736842105263158	1.6	42.49927388484346
0.7578947368421053	0.0	47.48330242256826
0.7578947368421053	0.08421052631578947	47.351366752932385
0.7578947368421053	0.16842105263157894	48.25544200234641
0.7578947368421053	0.25263157894736843	48.33343812620525
0.7578947368421053	0.3368421052631579	830.2650248275139
0.7578947368421053	0.42105263157894735	47.57965929534961
0.7578947368421053	0.5052631578947369	49.21610651299954
0.7578947368421053	0.5894736842105263	50.05271992463683
0.7578947368421053	0.6736842105263158	858.8922225991217
0.7578947368421053	0.7578947368421053	43.2027018644614
