PRF (Hz)	FR
10.0	140.26141555742691
10.043583110642134	140.30595478205456
10.087356170037598	140.35422730456133
10.131320006042134	140.39643692996685
10.175475450119556	140.45402604615614
10.219823337357449	140.50279447486196
10.264364506482961	140.55942452032292
10.309099799878686	140.6132448668356
10.354030063598577	140.6786079265127
10.399156147383962	140.7316082668421
10.44447890467959	140.79909489564218
10.489999192649798	140.85960849062468
10.53571787219472	140.92906203157108
10.581635807966537	140.99694302238294
10.627753868385875	141.07217617495544
10.674072925658203	141.14873967925638
10.720593855790321	141.22212308153829
10.767317538606951	141.31125289236928
10.814244857767367	141.3916476880709
10.861376700782087	141.47944970550088
10.908713959029695	141.574761566998
10.956257527773674	141.6705317385497
11.004008306179347	141.7709944479427
11.051967197330866	141.8771031519707
11.100135108248317	141.98909710805714
11.148512949904866	142.10431071100453
11.197101637243962	142.2282217308203
11.245902089196685	142.35327545103
11.294915228699098	142.48692210162065
11.34414198270969	142.62915844583682
11.393583282226942	142.77492862154975
11.44324006230691	142.91322378736467
11.493113262080918	143.08223112673065
11.543203824773304	143.25845785491572
11.593512697719284	143.44033856325908
11.644040832382858	143.64576946796063
11.694789184374786	143.8534058400066
11.745758713470691	144.0642123174212
11.796950383629197	144.30651627810587
11.848365163010145	144.556737604503
11.900004023992933	144.81971649668307
11.951867943194893	145.10504101689222
12.003957901489738	145.4327996903227
12.056274884026152	145.80548200759736
12.108819880246402	146.19784601300918
12.161593883905054	146.62900095925642
12.214597893087747	147.11332838880492
12.26783291023011	147.65442487196574
12.321299942136694	148.38579225219289
12.375000000000002	149.04313468828616
