tau_m (s)	tau_ax (s)	rmse (mV)
4.281332398719396e-05	0.001623776739188721	0.003311125876343039
4.281332398719396e-05	0.002976351441631319	0.0034367750520941016
4.281332398719396e-05	0.005455594781168515	0.0035133555398661038
4.281332398719396e-05	0.01	0.0035588801852815422
7.847599703514605e-05	1e-07	1.2658207729794542
7.847599703514605e-05	1.832980710832437e-07	0.5596261527917598
7.847599703514605e-05	3.359818286283781e-07	0.19585253483457904
7.847599703514605e-05	6.158482110660267e-07	0.06287146756628907
7.847599703514605e-05	1.1288378916846883e-06	0.021003471725110832
7.847599703514605e-05	2.06913808111479e-06	0.00893552459293975
7.847599703514605e-05	3.792690190732254e-06	0.005311275083650625
7.847599703514605e-05	6.951927961775606e-06	0.004384059880881016
7.847599703514605e-05	1.274274985703132e-05	0.0039810810658234795
7.847599703514605e-05	2.335721469090121e-05	0.004261259058318933
7.847599703514605e-05	4.281332398719396e-05	0.004102212415918011
7.847599703514605e-05	7.847599703514605e-05	0.004159121696357112
7.847599703514605e-05	0.0001438449888287663	0.0031679603100756557
7.847599703514605e-05	0.00026366508987303583	0.002606730632548417
7.847599703514605e-05	0.00048329302385717517	0.0032817717175588307
7.847599703514605e-05	0.0008858667904100822	0.003532259768330823
7.847599703514605e-05	0.001623776739188721	0.004014248209423422
7.847599703514605e-05	0.002976351441631319	0.0033992593338225767
7.847599703514605e-05	0.005455594781168515	0.003929556673122085
7.847599703514605e-05	0.01	0.0030234735923433498
0.0001438449888287663	1e-07	1.264556069782664
0.0001438449888287663	1.832980710832437e-07	0.5583555780458703
0.0001438449888287663	3.359818286283781e-07	0.19476621097251026
0.0001438449888287663	6.158482110660267e-07	0.06185239246627481
0.0001438449888287663	1.1288378916846883e-06	0.019860842969374487
0.0001438449888287663	2.06913808111479e-06	0.007576550391680259
0.0001438449888287663	3.792690190732254e-06	0.004085458076034051
0.0001438449888287663	6.951927961775606e-06	0.002980739823636649
0.0001438449888287663	1.274274985703132e-05	0.002733438929344931
0.0001438449888287663	2.335721469090121e-05	0.0029916920604546138
0.0001438449888287663	4.281332398719396e-05	0.003169775186143225
0.0001438449888287663	7.847599703514605e-05	0.003573000599759469
0.0001438449888287663	0.0001438449888287663	0.004401721404827509
0.0001438449888287663	0.00026366508987303583	0.004190000720916966
0.0001438449888287663	0.00048329302385717517	0.00455607533058839
0.0001438449888287663	0.0008858667904100822	0.0054322524542322215
0.0001438449888287663	0.001623776739188721	0.0056632780100306
0.0001438449888287663	0.002976351441631319	0.007114955219450152
0.0001438449888287663	0.005455594781168515	0.006077280730886235
0.0001438449888287663	0.01	0.009256793063620684
0.00026366508987303583	1e-07	1.2638689928708728
0.00026366508987303583	1.832980710832437e-07	0.5576625824077801
0.00026366508987303583	3.359818286283781e-07	0.1941752828147388
0.00026366508987303583	6.158482110660267e-07	0.061299710031902266
0.00026366508987303583	1.1288378916846883e-06	0.019212415647813195
0.00026366508987303583	2.06913808111479e-06	0.006782691987623524
0.00026366508987303583	3.792690190732254e-06	0.0032635346751742496
0.00026366508987303583	6.951927961775606e-06	0.002262943942946017
0.00026366508987303583	1.274274985703132e-05	0.0020447721149245315
0.00026366508987303583	2.335721469090121e-05	0.0025663973090899674
0.00026366508987303583	4.281332398719396e-05	0.0030096820460836925
0.00026366508987303583	7.847599703514605e-05	0.004936101300315432
0.00026366508987303583	0.0001438449888287663	0.004757789744004376
0.00026366508987303583	0.00026366508987303583	0.005182980857198811
0.00026366508987303583	0.00048329302385717517	0.007269113735832359
0.00026366508987303583	0.0008858667904100822	0.007432660160031358
0.00026366508987303583	0.001623776739188721	0.0065707574964912144
0.00026366508987303583	0.002976351441631319	0.01985964366980384
0.00026366508987303583	0.005455594781168515	0.018104376657517414
0.00026366508987303583	0.01	0.016483147033905722
0.00048329302385717517	1e-07	1.2634894351675219
0.00048329302385717517	1.832980710832437e-07	0.5572859821755214
0.00048329302385717517	3.359818286283781e-07	0.1938517602930616
0.00048329302385717517	6.158482110660267e-07	0.06100593672230395
0.00048329302385717517	1.1288378916846883e-06	0.01885408509885101
0.00048329302385717517	2.06913808111479e-06	0.006285691250495682
0.00048329302385717517	3.792690190732254e-06	0.002754563877580576
0.00048329302385717517	6.951927961775606e-06	0.0017441976759678985
0.00048329302385717517	1.274274985703132e-05	0.0015162801256920614
0.00048329302385717517	2.335721469090121e-05	0.0017243762675567564
0.00048329302385717517	4.281332398719396e-05	0.002517355174112833
0.00048329302385717517	7.847599703514605e-05	0.005326550309301957
0.00048329302385717517	0.0001438449888287663	0.007032242854318267
0.00048329302385717517	0.00026366508987303583	0.0055167058307616324
0.00048329302385717517	0.00048329302385717517	0.0077180092419656815
0.00048329302385717517	0.0008858667904100822	0.008508381779182008
0.00048329302385717517	0.001623776739188721	0.013571688145477115
0.00048329302385717517	0.002976351441631319	0.019641433730530684
0.00048329302385717517	0.005455594781168515	0.014423277457887506
0.00048329302385717517	0.01	0.009691176468285259
0.0008858667904100822	1e-07	1.2632842976208498
0.0008858667904100822	1.832980710832437e-07	0.5570769766396428
0.0008858667904100822	3.359818286283781e-07	0.19367719759475951
0.0008858667904100822	6.158482110660267e-07	0.060838451261016085
0.0008858667904100822	1.1288378916846883e-06	0.018657279234272232
0.0008858667904100822	2.06913808111479e-06	0.006015799576783542
0.0008858667904100822	3.792690190732254e-06	0.002462474359903797
0.0008858667904100822	6.951927961775606e-06	0.0014703365004966958
0.0008858667904100822	1.274274985703132e-05	0.0015381878600519868
0.0008858667904100822	2.335721469090121e-05	0.0016298869469590738
0.0008858667904100822	4.281332398719396e-05	0.003496598026999125
0.0008858667904100822	7.847599703514605e-05	0.004188706605666145
0.0008858667904100822	0.0001438449888287663	0.002475218524671149
0.0008858667904100822	0.00026366508987303583	0.007954053619742874
0.0008858667904100822	0.00048329302385717517	0.007734726087256253
0.0008858667904100822	0.0008858667904100822	0.04256850939577602
0.0008858667904100822	0.001623776739188721	0.02045112508124909
0.0008858667904100822	0.002976351441631319	0.040953887248233456
0.0008858667904100822	0.005455594781168515	0.020679089593128697
0.0008858667904100822	0.01	0.02623560688214205
0.001623776739188721	1e-07	1.263172662233143
0.001623776739188721	1.832980710832437e-07	0.5569643744644424
0.001623776739188721	3.359818286283781e-07	0.1935782162102033
0.001623776739188721	6.158482110660267e-07	0.06075083575111684
0.001623776739188721	1.1288378916846883e-06	0.018548577354075845
0.001623776739188721	2.06913808111479e-06	0.005851300288436915
0.001623776739188721	3.792690190732254e-06	0.0022701758400910307
0.001623776739188721	6.951927961775606e-06	0.0012070619635435884
0.001623776739188721	1.274274985703132e-05	0.0018065172117139336
0.001623776739188721	2.335721469090121e-05	0.001454936051859372
0.001623776739188721	4.281332398719396e-05	0.005104393143542249
0.001623776739188721	7.847599703514605e-05	0.005735736169684111
0.001623776739188721	0.0001438449888287663	0.003051687119794397
0.001623776739188721	0.00026366508987303583	0.005521334305628709
0.001623776739188721	0.00048329302385717517	0.02400530064081981
0.001623776739188721	0.0008858667904100822	0.01732601865219711
0.001623776739188721	0.001623776739188721	0.05272576404473888
0.001623776739188721	0.002976351441631319	0.1038815033410124
0.001623776739188721	0.005455594781168515	0.06882962478434357
0.001623776739188721	0.01	0.07141608441913673
0.002976351441631319	1e-07	1.2631130023424415
0.002976351441631319	1.832980710832437e-07	0.5569034421070812
0.002976351441631319	3.359818286283781e-07	0.1935254654562221
0.002976351441631319	6.158482110660267e-07	0.0606992775277819
0.002976351441631319	1.1288378916846883e-06	0.01849125691258718
0.002976351441631319	2.06913808111479e-06	0.00576660691587668
0.002976351441631319	3.792690190732254e-06	0.0021510077312123592
0.002976351441631319	6.951927961775606e-06	0.0010869861932903068
0.002976351441631319	1.274274985703132e-05	0.0018626261053596663
0.002976351441631319	2.335721469090121e-05	0.0012333231598115233
0.002976351441631319	4.281332398719396e-05	0.003051213814610793
0.002976351441631319	7.847599703514605e-05	0.011103334654258754
0.002976351441631319	0.0001438449888287663	0.003385367963138175
0.002976351441631319	0.00026366508987303583	0.019329512879194332
0.002976351441631319	0.00048329302385717517	0.036306697685094994
0.002976351441631319	0.0008858667904100822	0.01675780350600567
0.002976351441631319	0.001623776739188721	0.10838669545368017
0.002976351441631319	0.002976351441631319	0.04998750584096846
0.002976351441631319	0.005455594781168515	0.08310208537083909
0.002976351441631319	0.01	0.10456312080042256
0.005455594781168515	1e-07	1.2630759437979278
0.005455594781168515	1.832980710832437e-07	0.5568713882903811
0.005455594781168515	3.359818286283781e-07	0.1934975827310076
0.005455594781168515	6.158482110660267e-07	0.06067209672518624
0.005455594781168515	1.1288378916846883e-06	0.01845551376980916
0.005455594781168515	2.06913808111479e-06	0.005721441678425178
0.005455594781168515	3.792690190732254e-06	0.0020860177974934774
0.005455594781168515	6.951927961775606e-06	0.000983802314983055
0.005455594781168515	1.274274985703132e-05	0.0019115203251146488
0.005455594781168515	2.335721469090121e-05	0.0017599248134656802
0.005455594781168515	4.281332398719396e-05	0.02335677685071732
0.005455594781168515	7.847599703514605e-05	0.012363092926726316
0.005455594781168515	0.0001438449888287663	0.059036813705124265
0.005455594781168515	0.00026366508987303583	0.07001299482375536
0.005455594781168515	0.00048329302385717517	0.02136539414221727
0.005455594781168515	0.0008858667904100822	0.01887566204685591
0.005455594781168515	0.001623776739188721	0.031998496514794264
0.005455594781168515	0.002976351441631319	0.057108156768023964
0.005455594781168515	0.005455594781168515	0.13515087280797788
0.005455594781168515	0.01	0.1109296285067292
0.01	1e-07	1.2630576665554896
0.01	1.832980710832437e-07	0.5568495372137122
0.01	3.359818286283781e-07	0.1934832449847861
0.01	6.158482110660267e-07	0.06065934063500648
0.01	1.1288378916846883e-06	0.01843785151490724
0.01	2.06913808111479e-06	0.0056949585660353704
0.01	3.792690190732254e-06	0.0020559213727173267
0.01	6.951927961775606e-06	0.0009156435233870893
0.01	1.274274985703132e-05	0.0019066552242434727
0.01	2.335721469090121e-05	0.001546127768932015
0.01	4.281332398719396e-05	0.004956105097298387
0.01	7.847599703514605e-05	0.01442038211181111
0.01	0.0001438449888287663	0.03559322211459098
0.01	0.00026366508987303583	0.07570536884756514
0.01	0.00048329302385717517	0.28482542580527026
0.01	0.0008858667904100822	0.12399388742080444
0.01	0.001623776739188721	0.06458596510465449
0.01	0.002976351441631319	0.14531814040168867
0.01	0.005455594781168515	0.313620870992366
0.01	0.01	0.3319123107638399
