PRF (Hz)	FR
10.0	9.999916398938648
10.628269418318968	10.62818914576732
11.296011082837419	11.29598788247888
12.005704914071307	12.005615385475972
12.759986638358578	12.759973093333674
13.561657576662515	13.561776894459642
14.413695048375594	14.413630067059193
15.31926342876258	15.319052015770534
16.281725901108953	16.281572076791576
17.304656947220813	17.304303649138497
18.391855622664778	18.39144660869436
19.547359666050586	19.54690562274083
20.775460494756715	20.774970484744504
22.080719142791654	22.07965677988246
23.467983199982278	23.466926274404468
24.942404815399485	24.941150548860808
26.509459831884215	26.507843628381092
28.174968122737013	28.173199531950637
29.945115206099747	29.94291342811649
31.82647521730283	31.823952484855493
33.826035324494605	33.821679314132126
35.95122167823032	35.945822355872956
38.20992699139413	38.20346080878732
40.61053985188347	40.60179322305593
43.16197587691966	43.152929753858004
45.87371082468861	45.86062527601579
48.75581578628458	48.740420368500125
51.81899458865616	51.80244341483079
55.074623547465045	55.05471172679744
58.53479371749522	58.50776475834441
62.21235579752638	62.18051904561192
66.12096785644282	66.08474468062374
70.27514605782827	70.23520425917569
74.6903185714315	74.64406367156141
79.38288287172465	79.3225867199198
84.37026663635477	84.30594676300596
89.67099247065862	89.59475964097818
95.30474669862116	95.21522435642844
101.2924524757591	101.18353883114725
107.6563474954638	107.53405573129396
114.42006657739567	114.26839367324803
121.60872944465561	121.41910033946901
129.24903401572575	129.04351206436053
137.3693555576606	137.2641399548163
145.99985206876693	146.44846296465488
155.17257628215674	157.70016016653372
164.92159470614155	172.55619517680742
175.28311414356781	183.91458005106216
186.2956161599795	158.15044931159383
197.99999999999991	152.57002057188996
