gamma1 (-)	gamma2 (-)	rmse (mV)
0.42105263157894735	0.7578947368421053	3.835376869518936
0.42105263157894735	0.8421052631578947	1.8629247873553985
0.42105263157894735	0.9263157894736842	2.954428254986741
0.42105263157894735	1.0105263157894735	2.2034588981129692
0.42105263157894735	1.0947368421052632	4.9234141992500335
0.42105263157894735	1.1789473684210523	1.246769725568596
0.42105263157894735	1.263157894736842	0.7247376784875557
0.42105263157894735	1.3473684210526315	0.648526775757588
0.42105263157894735	1.431578947368421	0.6423503846596017
0.42105263157894735	1.5157894736842106	0.6653313667159907
0.42105263157894735	1.6	0.716032455878866
0.5052631578947369	0.0	0.002227900196135324
0.5052631578947369	0.08421052631578947	0.00204400068571796
0.5052631578947369	0.16842105263157894	0.001866927397241061
0.5052631578947369	0.25263157894736843	0.0016916441216944381
0.5052631578947369	0.3368421052631579	0.0016017670601094411
0.5052631578947369	0.42105263157894735	0.0016436414329910186
0.5052631578947369	0.5052631578947369	0.002495400080630932
0.5052631578947369	0.5894736842105263	0.012569799516704314
0.5052631578947369	0.6736842105263158	15.914924547637524
0.5052631578947369	0.7578947368421053	3.5951971794724416
0.5052631578947369	0.8421052631578947	2.0346744172170803
0.5052631578947369	0.9263157894736842	3.365863263605968
0.5052631578947369	1.0105263157894735	2.1076208216049834
0.5052631578947369	1.0947368421052632	4.737402740885325
0.5052631578947369	1.1789473684210523	1.7301482963669024
0.5052631578947369	1.263157894736842	0.7331610983697465
0.5052631578947369	1.3473684210526315	0.6546071214709678
0.5052631578947369	1.431578947368421	0.6453011131403386
0.5052631578947369	1.5157894736842106	0.6649727432420445
0.5052631578947369	1.6	0.7116374941447812
0.5894736842105263	0.0	0.009070704726405551
0.5894736842105263	0.08421052631578947	0.008982649441108
0.5894736842105263	0.16842105263157894	0.008905649709251043
0.5894736842105263	0.25263157894736843	0.008754119473164136
0.5894736842105263	0.3368421052631579	0.008650704549107264
0.5894736842105263	0.42105263157894735	0.009145071336007206
0.5894736842105263	0.5052631578947369	0.012569799516696298
0.5894736842105263	0.5894736842105263	0.02881963086278205
0.5894736842105263	0.6736842105263158	13.167255385725054
0.5894736842105263	0.7578947368421053	3.148577216324969
0.5894736842105263	0.8421052631578947	2.58412106561405
0.5894736842105263	0.9263157894736842	4.286685058176126
0.5894736842105263	1.0105263157894735	2.002760610637968
0.5894736842105263	1.0947368421052632	4.41525294257012
0.5894736842105263	1.1789473684210523	2.250370433452796
0.5894736842105263	1.263157894736842	0.753230144316252
0.5894736842105263	1.3473684210526315	0.6641613528259792
0.5894736842105263	1.431578947368421	0.6508794371831113
0.5894736842105263	1.5157894736842106	0.6660202505119246
0.5894736842105263	1.6	0.7078639321407666
0.6736842105263158	0.0	0.12224443089928072
0.6736842105263158	0.08421052631578947	0.12224303277204852
0.6736842105263158	0.16842105263157894	0.12252728799637848
0.6736842105263158	0.25263157894736843	0.12472805825987285
0.6736842105263158	0.3368421052631579	0.134031184653788
0.6736842105263158	0.42105263157894735	0.18177973929471825
0.6736842105263158	0.5052631578947369	15.914924547637524
0.6736842105263158	0.5894736842105263	13.167253318228855
0.6736842105263158	0.6736842105263158	4.809140723895204
0.6736842105263158	0.7578947368421053	3.7888608383378606
0.6736842105263158	0.8421052631578947	3.8551256368408846
0.6736842105263158	0.9263157894736842	6.2351212575137325
0.6736842105263158	1.0105263157894735	1.967488394085399
0.6736842105263158	1.0947368421052632	3.953455606584357
0.6736842105263158	1.1789473684210523	3.1312667606523186
0.6736842105263158	1.263157894736842	0.8730106769237289
0.6736842105263158	1.3473684210526315	0.6656605763148778
0.6736842105263158	1.431578947368421	0.6556941786545301
0.6736842105263158	1.5157894736842106	0.6679483912588702
0.6736842105263158	1.6	0.7048527780349936
0.7578947368421053	0.0	4.0362591292061945
0.7578947368421053	0.08421052631578947	4.0293723065568114
0.7578947368421053	0.16842105263157894	4.017831956052758
0.7578947368421053	0.25263157894736843	3.9954804832674258
0.7578947368421053	0.3368421052631579	3.946600421372673
0.7578947368421053	0.42105263157894735	3.835376869518936
0.7578947368421053	0.5052631578947369	3.5951971794724416
0.7578947368421053	0.5894736842105263	3.148577216324969
0.7578947368421053	0.6736842105263158	3.7888608383378606
0.7578947368421053	0.7578947368421053	2.370962879943765
0.7578947368421053	0.8421052631578947	5.8492351725261775
0.7578947368421053	0.9263157894736842	8.298504310295376
0.7578947368421053	1.0105263157894735	2.0803148111507253
0.7578947368421053	1.0947368421052632	3.3901549144949352
0.7578947368421053	1.1789473684210523	3.2603687425794328
0.7578947368421053	1.263157894736842	1.0446132707518616
0.7578947368421053	1.3473684210526315	0.6836635427154141
0.7578947368421053	1.431578947368421	0.6585592783673261
0.7578947368421053	1.5157894736842106	0.6700715053603775
0.7578947368421053	1.6	0.7027538427280454
0.8421052631578947	0.0	1.9542694003804808
0.8421052631578947	0.08421052631578947	1.9427863636829863
0.8421052631578947	0.16842105263157894	1.9126824950274417
0.8421052631578947	0.25263157894736843	1.8731230408251631
0.8421052631578947	0.3368421052631579	1.8425825749325493
0.8421052631578947	0.42105263157894735	1.8629247873553985
0.8421052631578947	0.5052631578947369	2.0346739960551634
0.8421052631578947	0.5894736842105263	2.58412106561405
0.8421052631578947	0.6736842105263158	3.8551256368408846
0.8421052631578947	0.7578947368421053	5.849220779547888
0.8421052631578947	0.8421052631578947	6.472089881060352
0.8421052631578947	0.9263157894736842	7.972681497550537
0.8421052631578947	1.0105263157894735	2.165379781961818
0.8421052631578947	1.0947368421052632	3.0104755605823024
0.8421052631578947	1.1789473684210523	3.3466424466496587
0.8421052631578947	1.263157894736842	1.1932173865963491
0.8421052631578947	1.3473684210526315	0.72869686282225
0.8421052631578947	1.431578947368421	0.6659750280465359
0.8421052631578947	1.5157894736842106	0.6727122193091795
0.8421052631578947	1.6	0.7088578251219408
0.9263157894736842	0.0	2.3957749905535177
0.9263157894736842	0.08421052631578947	2.4112244356371364
0.9263157894736842	0.16842105263157894	2.4672358939673504
0.9263157894736842	0.25263157894736843	2.565417598942
0.9263157894736842	0.3368421052631579	2.7176462505425167
0.9263157894736842	0.42105263157894735	2.954428254986741
0.9263157894736842	0.5052631578947369	3.365863263605968
0.9263157894736842	0.5894736842105263	4.286685058176126
0.9263157894736842	0.6736842105263158	6.2351212575137325
0.9263157894736842	0.7578947368421053	8.298504310295376
0.9263157894736842	0.8421052631578947	7.972681497550537
0.9263157894736842	0.9263157894736842	4.156797188992995
0.9263157894736842	1.0105263157894735	2.079133128831434
0.9263157894736842	1.0947368421052632	3.2287272698741467
0.9263157894736842	1.1789473684210523	2.959635711395701
0.9263157894736842	1.263157894736842	1.2810562618035721
0.9263157894736842	1.3473684210526315	0.7772436943726789
0.9263157894736842	1.431578947368421	0.6814737955949578
0.9263157894736842	1.5157894736842106	0.6822958472978262
0.9263157894736842	1.6	0.720128141529191
1.0105263157894735	0.0	2.3003112807571964
1.0105263157894735	0.08421052631578947	2.3035838980419654
1.0105263157894735	0.16842105263157894	2.3049390651023387
1.0105263157894735	0.25263157894736843	2.2965021491463835
1.0105263157894735	0.3368421052631579	2.2662489966788013
1.0105263157894735	0.42105263157894735	2.2034588981129692
1.0105263157894735	0.5052631578947369	2.1076208216049834
1.0105263157894735	0.5894736842105263	2.002760610637968
1.0105263157894735	0.6736842105263158	1.967488394085399
1.0105263157894735	0.7578947368421053	2.0803148111507253
1.0105263157894735	0.8421052631578947	2.165379781961818
1.0105263157894735	0.9263157894736842	2.079133258810012
1.0105263157894735	1.0105263157894735	2.5119491436373607
1.0105263157894735	1.0947368421052632	2.88220726632353
1.0105263157894735	1.1789473684210523	2.454458774996104
1.0105263157894735	1.263157894736842	1.277717228113383
1.0105263157894735	1.3473684210526315	0.8138363516342477
1.0105263157894735	1.431578947368421	0.7024392821678628
1.0105263157894735	1.5157894736842106	0.6975851024011482
1.0105263157894735	1.6	0.7336405200397327
1.0947368421052632	0.0	2.9595642817895955
1.0947368421052632	0.08421052631578947	3.0776670751799613
1.0947368421052632	0.16842105263157894	3.3713307875146024
1.0947368421052632	0.25263157894736843	3.9099828340957328
1.0947368421052632	0.3368421052631579	4.773150144760058
1.0947368421052632	0.42105263157894735	4.9234141992500335
1.0947368421052632	0.5052631578947369	4.737402740885325
1.0947368421052632	0.5894736842105263	4.41525294257012
1.0947368421052632	0.6736842105263158	3.953455606584357
1.0947368421052632	0.7578947368421053	3.3901549144949352
1.0947368421052632	0.8421052631578947	3.010468501181306
1.0947368421052632	0.9263157894736842	3.2287272698741467
1.0947368421052632	1.0105263157894735	2.88220726632353
1.0947368421052632	1.0947368421052632	2.4973601519781456
1.0947368421052632	1.1789473684210523	1.9147575982366816
1.0947368421052632	1.263157894736842	1.1734519768630345
1.0947368421052632	1.3473684210526315	0.8282964360822138
1.0947368421052632	1.431578947368421	0.7234936060420615
1.0947368421052632	1.5157894736842106	0.7159074852984778
1.0947368421052632	1.6	0.7497526945627929
1.1789473684210523	0.0	1.2105364210235516
1.1789473684210523	0.08421052631578947	1.206173666461847
1.1789473684210523	0.16842105263157894	1.1897239522882974
1.1789473684210523	0.25263157894736843	1.1564469629791394
1.1789473684210523	0.3368421052631579	1.1299263222608702
1.1789473684210523	0.42105263157894735	1.246769725568596
1.1789473684210523	0.5052631578947369	1.7301482963669024
1.1789473684210523	0.5894736842105263	2.2503705614261533
1.1789473684210523	0.6736842105263158	3.1312667606523186
1.1789473684210523	0.7578947368421053	3.2603687425794328
1.1789473684210523	0.8421052631578947	3.3466424466496587
1.1789473684210523	0.9263157894736842	2.959635711395701
1.1789473684210523	1.0105263157894735	2.454458774996104
1.1789473684210523	1.0947368421052632	1.9147575982366816
1.1789473684210523	1.1789473684210523	1.3628487074838898
1.1789473684210523	1.263157894736842	1.0117042132163594
1.1789473684210523	1.3473684210526315	0.8192831189427265
1.1789473684210523	1.431578947368421	0.7416945828253899
1.1789473684210523	1.5157894736842106	0.7374070256226655
1.1789473684210523	1.6	0.7688696875158638
1.263157894736842	0.0	0.7242065933755886
1.263157894736842	0.08421052631578947	0.7245920961094832
1.263157894736842	0.16842105263157894	0.7251813985066905
1.263157894736842	0.25263157894736843	0.7253373986442301
1.263157894736842	0.3368421052631579	0.7241624095965327
1.263157894736842	0.42105263157894735	0.7247376784875557
1.263157894736842	0.5052631578947369	0.7331610983697465
1.263157894736842	0.5894736842105263	0.753230144316252
1.263157894736842	0.6736842105263158	0.8730106769237289
1.263157894736842	0.7578947368421053	1.0446132707518616
1.263157894736842	0.8421052631578947	1.1932173865963491
1.263157894736842	0.9263157894736842	1.2810562618035721
1.263157894736842	1.0105263157894735	1.277717228113383
1.263157894736842	1.0947368421052632	1.1734519768630345
1.263157894736842	1.1789473684210523	1.0117042132163594
1.263157894736842	1.263157894736842	0.8678585193257085
1.263157894736842	1.3473684210526315	0.7948957787910288
1.263157894736842	1.431578947368421	0.7556809154339155
1.263157894736842	1.5157894736842106	0.7612719915738017
1.263157894736842	1.6	0.7913217838924932
1.3473684210526315	0.0	0.6422566998820839
1.3473684210526315	0.08421052631578947	0.6427190558099912
1.3473684210526315	0.16842105263157894	0.6434101371078574
1.3473684210526315	0.25263157894736843	0.6444288041613239
1.3473684210526315	0.3368421052631579	0.64597025554294
1.3473684210526315	0.42105263157894735	0.648526775757588
1.3473684210526315	0.5052631578947369	0.6546071214709678
1.3473684210526315	0.5894736842105263	0.6641613528259792
1.3473684210526315	0.6736842105263158	0.6656605763148778
1.3473684210526315	0.7578947368421053	0.6836635427154898
1.3473684210526315	0.8421052631578947	0.72869686282225
1.3473684210526315	0.9263157894736842	0.7772436943726789
1.3473684210526315	1.0105263157894735	0.8138363516342477
1.3473684210526315	1.0947368421052632	0.8282964360822138
1.3473684210526315	1.1789473684210523	0.8192831189427265
1.3473684210526315	1.263157894736842	0.7948957787910288
1.3473684210526315	1.3473684210526315	0.7744713597127957
1.3473684210526315	1.431578947368421	0.77082118373146
1.3473684210526315	1.5157894736842106	0.7861787474387106
1.3473684210526315	1.6	0.8167481014170719
1.431578947368421	0.0	0.6412482467361008
1.431578947368421	0.08421052631578947	0.6414730299213225
1.431578947368421	0.16842105263157894	0.6414525827832765
1.431578947368421	0.25263157894736843	0.6413476191973753
1.431578947368421	0.3368421052631579	0.6414367777288745
1.431578947368421	0.42105263157894735	0.6423503846596017
1.431578947368421	0.5052631578947369	0.6453011131403386
1.431578947368421	0.5894736842105263	0.6508794371831113
1.431578947368421	0.6736842105263158	0.6556941786540281
1.431578947368421	0.7578947368421053	0.6585592783673261
1.431578947368421	0.8421052631578947	0.6659750280465359
1.431578947368421	0.9263157894736842	0.6814737955949578
1.431578947368421	1.0105263157894735	0.7024392821678628
1.431578947368421	1.0947368421052632	0.7234936060420615
1.431578947368421	1.1789473684210523	0.7416945828253899
1.431578947368421	1.263157894736842	0.7556809154339155
1.431578947368421	1.3473684210526315	0.77082118373146
1.431578947368421	1.431578947368421	0.7857654256990729
1.431578947368421	1.5157894736842106	0.8107914198860531
1.431578947368421	1.6	0.8445686361377104
1.5157894736842106	0.0	0.6708226679706433
1.5157894736842106	0.08421052631578947	0.6706882836246431
1.5157894736842106	0.16842105263157894	0.6698471312208993
1.5157894736842106	0.25263157894736843	0.6684100664007369
1.5157894736842106	0.3368421052631579	0.666741764823542
1.5157894736842106	0.42105263157894735	0.6653313667159907
1.5157894736842106	0.5052631578947369	0.6649727432420445
1.5157894736842106	0.5894736842105263	0.6660202505119246
1.5157894736842106	0.6736842105263158	0.6679483912588702
1.5157894736842106	0.7578947368421053	0.6700715053603775
1.5157894736842106	0.8421052631578947	0.6727122193091795
1.5157894736842106	0.9263157894736842	0.6822958472978262
1.5157894736842106	1.0105263157894735	0.6975851024011482
1.5157894736842106	1.0947368421052632	0.7159074852984778
1.5157894736842106	1.1789473684210523	0.7374070256226655
1.5157894736842106	1.263157894736842	0.7612719915738017
1.5157894736842106	1.3473684210526315	0.7861787474387106
1.5157894736842106	1.431578947368421	0.8107914198860531
1.5157894736842106	1.5157894736842106	0.8344331147268241
1.5157894736842106	1.6	0.8738555394121821
1.6	0.0	0.7303404361650689
1.6	0.08421052631578947	0.7298248353966638
1.6	0.16842105263157894	0.7278714873000901
1.6	0.25263157894736843	0.7246870592848986
1.6	0.3368421052631579	0.7205843383679233
1.6	0.42105263157894735	0.716032455878866
1.6	0.5052631578947369	0.7116374941447812
1.6	0.5894736842105263	0.7078639321407666
1.6	0.6736842105263158	0.7048527780349936
1.6	0.7578947368421053	0.7027538427280454
1.6	0.8421052631578947	0.7088578251219408
1.6	0.9263157894736842	0.720128141529191
1.6	1.0105263157894735	0.7336405200397327
1.6	1.0947368421052632	0.7497526945627929
1.6	1.1789473684210523	0.7688696875158638
1.6	1.263157894736842	0.7913217838924932
1.6	1.3473684210526315	0.8167481014170719
1.6	1.431578947368421	0.8445686361377104
1.6	1.5157894736842106	0.8738555394121821
1.6	1.6	0.9039311331312444
