PRF (Hz)	FR
13.026315789473683	13.026313100294495
16.599108366396088	16.599122094033415
21.151828576274138	21.15185962620117
26.953246056626856	26.953246597394443
34.34584723346124	34.34583847941577
43.766053992380854	43.76606987566423
55.76998782542368	55.7697782669914
71.06630043890569	71.06650605183408
90.55800897576117	90.55809965590419
115.39580559289234	115.39590282833913
147.04598852208446	147.0457397845363
187.3770249216823	187.3766034609626
238.76985575317264	238.76784959903313
304.258454526213	304.2467585505273
387.7089377914479	387.66197325193593
494.04780116117485	493.899671531414
629.55275476132	628.9762376214209
802.22332757285	800.3182501549516
1022.2531192736137	1015.7687280033279
1302.631578947369	nan
