 (1.844836032974751201e+06-1.923754899958783644e+05j)
 (1.798090552545961225e+06-1.413782053796628315e+05j)
 (1.749610343571185367e+06-9.273615731006106944e+04j)
 (1.699507275631169789e+06-4.652089041034384718e+04j)
 (1.647897040793756954e+06-2.800889385200686320e+03j)
 (1.594898896639241604e+06+3.835912271540606162e+04j)
 (1.540635401181636611e+06+7.689873540872373269e+04j)
 (1.485232140251498437e+06+1.127622974436063087e+05j)
 (1.428817447922435123e+06+1.458992864579831075e+05j)
 (1.371522120577916037e+06+1.762646183787686168e+05j)
 (1.313479125229705358e+06+2.038189074808272708e+05j)
 (1.254823302711104043e+06+2.285286846586095926e+05j)
 (1.195691066379924305e+06+2.503665794146801345e+05j)
 (1.136220096975914203e+06+2.693114697465458303e+05j)
 (1.076549034285802394e+06+2.853486032011494390e+05j)
 (1.016817166276895907e+06+2.984696917011206970e+05j)
 (9.571641163651938550e+05+3.086729822460295982e+05j)
 (8.977295294893720420e+05+3.159633051991863758e+05j)
 (8.386527576643545181e+05+3.203521015659838449e+05j)
 (7.800725456903594313e+05+3.218574304252913571e+05j)
 (7.221267176929756533e+05+3.205039574861268629e+05j)
 (6.649518651692951098e+05+3.163229255921012373e+05j)
 (6.086830372121098917e+05+3.093521078809483442e+05j)
 (5.534534335803966969e+05+2.996357442195978365e+05j)
 (4.993941012785837520e+05+2.872244614686989225e+05j)
 (4.466336353011413012e+05+2.721751780854500830e+05j)
 (3.952978841892998316e+05+2.545509935379567032e+05j)
 (3.455096610395750031e+05+2.344210629867862444e+05j)
 (2.973884605900180759e+05+2.118604576747849351e+05j)
 (2.510501830004316580e+05+1.869500114628505253e+05j)
 (2.066068649281910912e+05+1.597761539511628507e+05j)
 (1.641664184859295201e+05+1.304307306292793219e+05j)
 (1.238323786531531077e+05+9.901081050944977324e+04j)
 (8.570365969463158399e+04+6.561848170736708562e+04j)
 (4.987432112168364984e+04+3.036063544905022718e+04j)
 (1.643334371184001429e+04-6.651261003522309693e+03j)
 (-1.453558391739032959e+04-4.530140199970567483e+04j)
 (-4.295426770736736944e+04-8.546989119573286735e+04j)
 (-6.875019907856291684e+04-1.270329987592249527e+05j)
 (-9.185673394447559258e+04-1.698634275254324602e+05j)
 (-1.122132594171195378e+05-2.138305875345751701e+05j)
 (-1.297653478256521776e+05-2.588008783628206293e+05j)
 (-1.444648976977182028e+05-3.046379786462853081e+05j)
 (-1.562702613785664144e+05-3.512031421831265907e+05j)
 (-1.651463589917732461e+05-3.983554999867088627e+05j)
 (-1.710647784728134866e+05-4.459523676503612660e+05j)
 (-1.740038614366065594e+05-4.938495573745674919e+05j)
 (-1.739487746681020071e+05-5.419016939969195519e+05j)
 (-1.708915670574084797e+05-5.899625343576717423e+05j)
 (-1.648312118275965622e+05-6.378852893260703422e+05j)
 (-1.557736339380363934e+05-6.855229478071205085e+05j)
 (-1.437317225734528911e+05-7.327286020438142586e+05j)
 (-1.287253286630632356e+05-7.793557735265681986e+05j)
 (-1.107812474024888943e+05-8.252587388200319838e+05j)
 (-8.993318578566530778e+04-8.702928546164280269e+05j)
 (-6.622171518236164411e+04-9.143148813260665629e+05j)
 (-3.969420903080658900e+04-9.571833045178639004e+05j)
 (-1.040476574465125304e+04-9.987586535254870541e+05j)
 (2.158588303554459708e+04-1.038903816541341832e+06j)
 (5.621047868327712786e+04-1.077484351525529521e+06j)
 (9.339535612855080399e+04-1.114368792265939759e+06j)
 (1.330605784792547929e+05-1.149428948933402309e+06j)
