PRF (Hz)	FR
10.0	115.22874221774052
10.363205731052606	115.37060637333208
10.739603302412158	115.53432602768169
11.129671849278925	115.66398616400572
11.53390790931822	115.85948604781133
11.952826054727957	116.02368586628869
12.386959547263167	116.18576086704671
12.836861017051453	116.38373333534246
13.303103166063341	116.58806722374648
13.786279497133169	116.79974006931164
14.287005069458349	117.01487857412376
14.805917281538848	117.27688389921038
15.343676682553422	117.51989565191376
15.900967813205586	117.77305697538738
16.478500077109516	118.04023062277385
17.077008643825224	118.33571142097429
17.697255384692447	118.6536298300662
18.340029842654637	118.97319024862199
19.006150237307438	119.32623253662979
19.69646450645114	119.708343627356
20.41185138547287	120.09559712343541
21.15322152593265	120.50900925029855
21.92151865477706	120.96083683912234
22.717720775656225	121.43428357200897
23.542841413873358	121.9445853698215
24.397930906551505	122.50062138064149
25.284077739660006	123.06815415685229
26.202409933602436	123.69288916325426
27.154096479129848	124.37115164689168
28.140348825407386	125.1036211812722
29.16242242212813	125.86818507092897
30.221618317637528	126.72396681163204
31.31928481510258	127.62367735319908
32.456819188834	128.61787606129076
33.63566946294627	129.68307245386728
34.857336254619604	130.84861567361133
36.12337468431015	132.13377688684284
37.43539635534038	133.54692419893368
38.795071405388924	135.08275100296706
40.20413063249216	136.7926098170948
41.664367698263064	138.6814593069377
43.177641411132285	140.79942142567648
44.74587809251805	143.165885166093
46.371074028936455	145.82460301847033
48.05529801317387	148.86531489313094
49.80069397775646	152.29680659726202
51.609483724068276	156.52023240627
53.48396975059306	161.85421785747988
55.42653818387905	157.22123872549935
57.439661815958154	148.95792395469655
