PRF (Hz)	FR
10.0	94.33240933083971
10.47199116832075	94.53562390586926
10.96625990293878	94.83745172265272
11.483857685308488	95.12415207047104
12.025885625880287	95.41581734318753
12.593496806545376	95.68478797377354
13.187898733641875	96.03836085378418
13.810355906740613	96.3844592461047
14.462192508675402	96.74279223672052
15.144795222540333	97.14031701879296
15.859616181646865	97.57630866834636
16.608176058716285	97.96653759461117
17.392067300879297	98.42389109411572
18.212957517364813	98.90272397516844
19.072593027084533	99.4241552058146
19.972802573660516	99.9798774423456
20.91550121579869	100.58140693810715
21.90269440128458	101.20123107049263
22.93648223326805	101.84969386505702
24.019063937912883	102.53439692924246
25.15274254291551	103.2878334283624
26.339929776845686	104.06468137978207
27.583151199731667	104.9355039265177
28.885051575804592	105.84781679470132
30.248400499831508	106.77194030160503
31.67609828900645	107.80954357027703
33.17118215293356	108.96371374288753
34.7368326548279	110.14103480578972
36.37638047767936	111.38453984683386
38.09331350977336	112.77336661290536
39.89128426464202	114.2242386846712
41.77411765123038	115.82319145045399
43.74581911080765	117.54937427531767
45.810583137933484	119.41686559016915
47.97280220360629	121.38413215844453
50.237076099576335	123.57140580702365
52.60822172370208	125.92599300307374
55.091283327166806	128.52616741560055
57.69154324535467	131.36485426269965
60.41453313521488	134.4985149233299
63.266045743019156	137.8760239059332
66.25214722754733	141.61595162402617
69.37919006491617	145.79810256232068
72.65382656250485	149.11627823966944
76.08302301072584	154.48179205330354
79.67407450274655	160.50874887404385
83.43462045368913	167.74150480721482
87.37266085232264	169.48093308019926
91.4965732798207	156.44657430374738
95.81513073178947	149.94018423817244
