tau_m (s)	tau_ax (s)	rmse (mV)
3.792690190732254e-06	0.0008858667904100822	0.23874568246585096
3.792690190732254e-06	0.001623776739188721	0.2381654273297851
3.792690190732254e-06	0.002976351441631319	0.2378498592945417
3.792690190732254e-06	0.005455594781168515	0.23767774478835804
3.792690190732254e-06	0.01	0.23758389962189394
6.951927961775606e-06	1e-07	6.854717342656066
6.951927961775606e-06	1.832980710832437e-07	6.614375699797408
6.951927961775606e-06	3.359818286283781e-07	5.9300564308337975
6.951927961775606e-06	6.158482110660267e-07	4.467699664072974
6.951927961775606e-06	1.1288378916846883e-06	2.579369850763885
6.951927961775606e-06	2.06913808111479e-06	1.2195563110523548
6.951927961775606e-06	3.792690190732254e-06	0.5750654978577049
6.951927961775606e-06	6.951927961775606e-06	0.32270205221359044
6.951927961775606e-06	1.274274985703132e-05	0.16919810768336374
6.951927961775606e-06	2.335721469090121e-05	0.11503822537534125
6.951927961775606e-06	4.281332398719396e-05	0.09387515958702856
6.951927961775606e-06	7.847599703514605e-05	0.08361983925369397
6.951927961775606e-06	0.0001438449888287663	0.078070056095633
6.951927961775606e-06	0.00026366508987303583	0.07508808616466005
6.951927961775606e-06	0.00048329302385717517	0.07345097393660427
6.951927961775606e-06	0.0008858667904100822	0.07240537736744151
6.951927961775606e-06	0.001623776739188721	0.07202350307490886
6.951927961775606e-06	0.002976351441631319	0.07161543647048971
6.951927961775606e-06	0.005455594781168515	0.07146257173366817
6.951927961775606e-06	0.01	0.07141361194402875
1.274274985703132e-05	1e-07	6.7533038549263
1.274274985703132e-05	1.832980710832437e-07	6.506046559338357
1.274274985703132e-05	3.359818286283781e-07	5.801843893233174
1.274274985703132e-05	6.158482110660267e-07	4.294541848792506
1.274274985703132e-05	1.1288378916846883e-06	2.368328977181524
1.274274985703132e-05	2.06913808111479e-06	1.0254756867990409
1.274274985703132e-05	3.792690190732254e-06	0.4230783436991439
1.274274985703132e-05	6.951927961775606e-06	0.20543114953070588
1.274274985703132e-05	1.274274985703132e-05	0.13106023783691742
1.274274985703132e-05	2.335721469090121e-05	0.07546669813516818
1.274274985703132e-05	4.281332398719396e-05	0.050667029941335616
1.274274985703132e-05	7.847599703514605e-05	0.03550662143639298
1.274274985703132e-05	0.0001438449888287663	0.02983044178972638
1.274274985703132e-05	0.00026366508987303583	0.026197740411440584
1.274274985703132e-05	0.00048329302385717517	0.02396891354766788
1.274274985703132e-05	0.0008858667904100822	0.022812256313247244
1.274274985703132e-05	0.001623776739188721	0.02207835372539284
1.274274985703132e-05	0.002976351441631319	0.02168947695916106
1.274274985703132e-05	0.005455594781168515	0.021470058654079312
1.274274985703132e-05	0.01	0.021682945309321643
2.335721469090121e-05	1e-07	6.698844996996328
2.335721469090121e-05	1.832980710832437e-07	6.447729919172742
2.335721469090121e-05	3.359818286283781e-07	5.732415290648593
2.335721469090121e-05	6.158482110660267e-07	4.200163416308942
2.335721469090121e-05	1.1288378916846883e-06	2.2545276776430265
2.335721469090121e-05	2.06913808111479e-06	0.9245534660972492
2.335721469090121e-05	3.792690190732254e-06	0.34737316727788403
2.335721469090121e-05	6.951927961775606e-06	0.1495248525985781
2.335721469090121e-05	1.274274985703132e-05	0.08718680941758387
2.335721469090121e-05	2.335721469090121e-05	0.07516174740022911
2.335721469090121e-05	4.281332398719396e-05	0.04691987042262987
2.335721469090121e-05	7.847599703514605e-05	0.03079775559656133
2.335721469090121e-05	0.0001438449888287663	0.020949473414716226
2.335721469090121e-05	0.00026366508987303583	0.014648370878992869
2.335721469090121e-05	0.00048329302385717517	0.01047654271462035
2.335721469090121e-05	0.0008858667904100822	0.008701513411651521
2.335721469090121e-05	0.001623776739188721	0.007770479056654275
2.335721469090121e-05	0.002976351441631319	0.0071172810787037966
2.335721469090121e-05	0.005455594781168515	0.0067269535148099
2.335721469090121e-05	0.01	0.0065100213430229715
4.281332398719396e-05	1e-07	6.669783949832027
4.281332398719396e-05	1.832980710832437e-07	6.416603527339071
4.281332398719396e-05	3.359818286283781e-07	5.695313591824008
4.281332398719396e-05	6.158482110660267e-07	4.1496022442585865
4.281332398719396e-05	1.1288378916846883e-06	2.194088359679758
4.281332398719396e-05	2.06913808111479e-06	0.8722597989727643
4.281332398719396e-05	3.792690190732254e-06	0.30881809168769936
4.281332398719396e-05	6.951927961775606e-06	0.12021392933583752
4.281332398719396e-05	1.274274985703132e-05	0.0643567903502321
4.281332398719396e-05	2.335721469090121e-05	0.04912919260637209
4.281332398719396e-05	4.281332398719396e-05	0.044952905573743256
4.281332398719396e-05	7.847599703514605e-05	0.027511925713485968
4.281332398719396e-05	0.0001438449888287663	0.017824603521532426
4.281332398719396e-05	0.00026366508987303583	0.012025229801653202
4.281332398719396e-05	0.00048329302385717517	0.008391258944943742
4.281332398719396e-05	0.0008858667904100822	0.005989318890296336
4.281332398719396e-05	0.001623776739188721	0.004355486325096782
4.281332398719396e-05	0.002976351441631319	0.003236406930305643
4.281332398719396e-05	0.005455594781168515	0.0026051564613541536
4.281332398719396e-05	0.01	0.0022933228769912444
7.847599703514605e-05	1e-07	6.653650330179155
7.847599703514605e-05	1.832980710832437e-07	6.399382935039427
7.847599703514605e-05	3.359818286283781e-07	5.67489197670107
7.847599703514605e-05	6.158482110660267e-07	4.121998912495051
7.847599703514605e-05	1.1288378916846883e-06	2.1614066864555093
7.847599703514605e-05	2.06913808111479e-06	0.8444551436352923
7.847599703514605e-05	3.792690190732254e-06	0.2883278650460325
7.847599703514605e-05	6.951927961775606e-06	0.10338598643476367
7.847599703514605e-05	1.274274985703132e-05	0.04993306381726741
7.847599703514605e-05	2.335721469090121e-05	0.033210526371292216
7.847599703514605e-05	4.281332398719396e-05	0.02932085116761252
7.847599703514605e-05	7.847599703514605e-05	0.025859595561012333
7.847599703514605e-05	0.0001438449888287663	0.015627417591880827
7.847599703514605e-05	0.00026366508987303583	0.010050535553787984
7.847599703514605e-05	0.00048329302385717517	0.006773838811738693
7.847599703514605e-05	0.0008858667904100822	0.004731304916281457
7.847599703514605e-05	0.001623776739188721	0.003393852099370649
7.847599703514605e-05	0.002976351441631319	0.00247499796889318
7.847599703514605e-05	0.005455594781168515	0.001870839596985648
7.847599703514605e-05	0.01	0.0014122685055318967
0.0001438449888287663	1e-07	6.6447767798965485
0.0001438449888287663	1.832980710832437e-07	6.389916860737972
0.0001438449888287663	3.359818286283781e-07	5.663700163772366
0.0001438449888287663	6.158482110660267e-07	4.106909520168259
0.0001438449888287663	1.1288378916846883e-06	2.1436291465140287
0.0001438449888287663	2.06913808111479e-06	0.8294222883436004
0.0001438449888287663	3.792690190732254e-06	0.2772192454621414
0.0001438449888287663	6.951927961775606e-06	0.09354020821812424
0.0001438449888287663	1.274274985703132e-05	0.040271620122858176
0.0001438449888287663	2.335721469090121e-05	0.025009010913723945
0.0001438449888287663	4.281332398719396e-05	0.01969282049354884
0.0001438449888287663	7.847599703514605e-05	0.016807582477828827
0.0001438449888287663	0.0001438449888287663	0.014574948428033
0.0001438449888287663	0.00026366508987303583	0.008788659064229846
0.0001438449888287663	0.00048329302385717517	0.00566214320521688
0.0001438449888287663	0.0008858667904100822	0.0038779137998724454
0.0001438449888287663	0.001623776739188721	0.0030196136570160323
0.0001438449888287663	0.002976351441631319	0.002768465587719466
0.0001438449888287663	0.005455594781168515	0.0015220255841240542
0.0001438449888287663	0.01	0.001210830594980339
0.00026366508987303583	1e-07	6.640156625289348
0.00026366508987303583	1.832980710832437e-07	6.3849606356584445
0.00026366508987303583	3.359818286283781e-07	5.657766819928969
0.00026366508987303583	6.158482110660267e-07	4.098798138546244
0.00026366508987303583	1.1288378916846883e-06	2.13399973959222
0.00026366508987303583	2.06913808111479e-06	0.8212829831780282
0.00026366508987303583	3.792690190732254e-06	0.2711517699166856
0.00026366508987303583	6.951927961775606e-06	0.08787748351375989
0.00026366508987303583	1.274274985703132e-05	0.03391178280195744
0.00026366508987303583	2.335721469090121e-05	0.0191198686387706
0.00026366508987303583	4.281332398719396e-05	0.013653681765862123
0.00026366508987303583	7.847599703514605e-05	0.011253910317468892
0.00026366508987303583	0.0001438449888287663	0.00946144190430945
0.00026366508987303583	0.00026366508987303583	0.008336868916573767
0.00026366508987303583	0.00048329302385717517	0.004960348376382211
0.00026366508987303583	0.0008858667904100822	0.003338631142546373
0.00026366508987303583	0.001623776739188721	0.002413041278205137
0.00026366508987303583	0.002976351441631319	0.002584544670733144
0.00026366508987303583	0.005455594781168515	0.0020134244460200844
0.00026366508987303583	0.01	0.002383359508537725
0.00048329302385717517	1e-07	6.637540272844862
0.00048329302385717517	1.832980710832437e-07	6.382172503902041
0.00048329302385717517	3.359818286283781e-07	5.6544597997815815
0.00048329302385717517	6.158482110660267e-07	4.0943210274013415
0.00048329302385717517	1.1288378916846883e-06	2.1287412798008423
0.00048329302385717517	2.06913808111479e-06	0.8168560655213112
0.00048329302385717517	3.792690190732254e-06	0.2678546684834872
0.00048329302385717517	6.951927961775606e-06	0.0846625370658059
0.00048329302385717517	1.274274985703132e-05	0.02990932891322236
0.00048329302385717517	2.335721469090121e-05	0.014917686431883754
0.00048329302385717517	4.281332398719396e-05	0.010212867042844322
0.00048329302385717517	7.847599703514605e-05	0.007799674575229324
0.00048329302385717517	0.0001438449888287663	0.006444179807552123
0.00048329302385717517	0.00026366508987303583	0.005367151037573402
0.00048329302385717517	0.00048329302385717517	0.00483970512136757
0.00048329302385717517	0.0008858667904100822	0.0032543542153861127
0.00048329302385717517	0.001623776739188721	0.00461995747080855
0.00048329302385717517	0.002976351441631319	0.0025826198473536768
0.00048329302385717517	0.005455594781168515	0.004898418494229832
0.00048329302385717517	0.01	0.0035624135827462718
0.0008858667904100822	1e-07	6.63609818958055
0.0008858667904100822	1.832980710832437e-07	6.380633538712227
0.0008858667904100822	3.359818286283781e-07	5.652641685060903
0.0008858667904100822	6.158482110660267e-07	4.091869710754682
0.0008858667904100822	1.1288378916846883e-06	2.125860661258268
0.0008858667904100822	2.06913808111479e-06	0.8144504409529725
0.0008858667904100822	3.792690190732254e-06	0.2660562300275329
0.0008858667904100822	6.951927961775606e-06	0.08287681523185429
0.0008858667904100822	1.274274985703132e-05	0.0275255182283454
0.0008858667904100822	2.335721469090121e-05	0.012043136663056469
0.0008858667904100822	4.281332398719396e-05	0.007691964543220135
0.0008858667904100822	7.847599703514605e-05	0.005645729547608337
0.0008858667904100822	0.0001438449888287663	0.0045010944084426865
0.0008858667904100822	0.00026366508987303583	0.003768450707069132
0.0008858667904100822	0.00048329302385717517	0.0034260419986558376
0.0008858667904100822	0.0008858667904100822	0.0035723275155047493
0.0008858667904100822	0.001623776739188721	0.003160259312589393
0.0008858667904100822	0.002976351441631319	0.005467743056447193
0.0008858667904100822	0.005455594781168515	0.005913352283246265
0.0008858667904100822	0.01	0.005013217708480428
0.001623776739188721	1e-07	6.635305258768367
0.001623776739188721	1.832980710832437e-07	6.379782051302043
0.001623776739188721	3.359818286283781e-07	5.651626595816661
0.001623776739188721	6.158482110660267e-07	4.0905063459712485
0.001623776739188721	1.1288378916846883e-06	2.124266570583341
0.001623776739188721	2.06913808111479e-06	0.8131157183561061
0.001623776739188721	3.792690190732254e-06	0.2650703145695822
0.001623776739188721	6.951927961775606e-06	0.08188899658091194
0.001623776739188721	1.274274985703132e-05	0.02607530731990106
0.001623776739188721	2.335721469090121e-05	0.010097671331612141
0.001623776739188721	4.281332398719396e-05	0.0058922712310852865
0.001623776739188721	7.847599703514605e-05	0.004181495253677564
0.001623776739188721	0.0001438449888287663	0.0032115085858339678
0.001623776739188721	0.00026366508987303583	0.0034545041001136736
0.001623776739188721	0.00048329302385717517	0.002672173779497309
0.001623776739188721	0.0008858667904100822	0.003186232348611315
0.001623776739188721	0.001623776739188721	0.00947580307413165
0.001623776739188721	0.002976351441631319	0.0147085932987587
0.001623776739188721	0.005455594781168515	0.01713917697507954
0.001623776739188721	0.01	0.016711219149451912
0.002976351441631319	1e-07	6.634920034090056
0.002976351441631319	1.832980710832437e-07	6.379371240072015
0.002976351441631319	3.359818286283781e-07	5.651135095360469
0.002976351441631319	6.158482110660267e-07	4.089824831421125
0.002976351441631319	1.1288378916846883e-06	2.1234439296085665
0.002976351441631319	2.06913808111479e-06	0.8124161613337856
0.002976351441631319	3.792690190732254e-06	0.2645412851606119
0.002976351441631319	6.951927961775606e-06	0.08136085601261447
0.002976351441631319	1.274274985703132e-05	0.025274094695476687
0.002976351441631319	2.335721469090121e-05	0.008902175358367414
0.002976351441631319	4.281332398719396e-05	0.004636596092666786
0.002976351441631319	7.847599703514605e-05	0.003157834735333792
0.002976351441631319	0.0001438449888287663	0.0024344464449647467
0.002976351441631319	0.00026366508987303583	0.0030200871682167572
0.002976351441631319	0.00048329302385717517	0.002539534726895189
0.002976351441631319	0.0008858667904100822	0.00442135586491665
0.002976351441631319	0.001623776739188721	0.014288553957657463
0.002976351441631319	0.002976351441631319	0.014754809700509052
0.002976351441631319	0.005455594781168515	0.013713585097084705
0.002976351441631319	0.01	0.014627118032166275
0.005455594781168515	1e-07	6.634694775154048
0.005455594781168515	1.832980710832437e-07	6.379130249669823
0.005455594781168515	3.359818286283781e-07	5.650846670487736
0.005455594781168515	6.158482110660267e-07	4.089428800082444
0.005455594781168515	1.1288378916846883e-06	2.122979295783585
0.005455594781168515	2.06913808111479e-06	0.8120270739999245
0.005455594781168515	3.792690190732254e-06	0.26424815781816874
0.005455594781168515	6.951927961775606e-06	0.08106462895472659
0.005455594781168515	1.274274985703132e-05	0.02482523485358683
0.005455594781168515	2.335721469090121e-05	0.008168171143680368
0.005455594781168515	4.281332398719396e-05	0.0037713058591249938
0.005455594781168515	7.847599703514605e-05	0.002397403866611961
0.005455594781168515	0.0001438449888287663	0.0018409624045180003
0.005455594781168515	0.00026366508987303583	0.003200731878113567
0.005455594781168515	0.00048329302385717517	0.002057459295954128
0.005455594781168515	0.0008858667904100822	0.007893494987961025
0.005455594781168515	0.001623776739188721	0.011194783947235559
0.005455594781168515	0.002976351441631319	0.014457115546911972
0.005455594781168515	0.005455594781168515	0.007261401303703297
0.005455594781168515	0.01	0.006407138544980802
0.01	1e-07	6.634572269728519
0.01	1.832980710832437e-07	6.378999314472204
0.01	3.359818286283781e-07	5.6506910720298364
0.01	6.158482110660267e-07	4.089214757709952
0.01	1.1288378916846883e-06	2.122723905154352
0.01	2.06913808111479e-06	0.8118153679698807
0.01	3.792690190732254e-06	0.26408924459359473
0.01	6.951927961775606e-06	0.0808981643225292
0.01	1.274274985703132e-05	0.024577354696160326
0.01	2.335721469090121e-05	0.0077284877627887315
0.01	4.281332398719396e-05	0.0032087551507956947
0.01	7.847599703514605e-05	0.0018380899926668086
0.01	0.0001438449888287663	0.0014525014474992054
0.01	0.00026366508987303583	0.0026107069353791326
0.01	0.00048329302385717517	0.001989808310006656
0.01	0.0008858667904100822	0.007536423047255027
0.01	0.001623776739188721	0.009379003644278686
0.01	0.002976351441631319	0.018744972578446848
0.01	0.005455594781168515	0.014081425967069662
0.01	0.01	0.017590457223215988
