PRF (Hz)	FR
10.0	139.5003660396071
10.149013380848608	139.51212611212043
10.30024726046441	139.53930514693667
10.453734727250252	139.57120442331805
10.609509362670458	139.59247839360702
10.767605248598105	139.61743604131706
10.928056974771788	139.64900676627127
11.090899646363484	139.68337115575176
11.25616889165921	139.73213925642918
11.423900869854116	139.76568909352363
11.594132278963748	139.79456055168527
11.766900363853184	139.85533706869833
11.942242924385832	139.92447377331092
12.120198323693643	139.9888726839124
12.30080549657056	140.0816103343047
12.48410395799107	140.16711110500074
12.670133811755646	140.31857542388042
12.858935759265043	140.421362786196
13.050551108425356	140.53217016886384
13.245021782685757	140.65606528248665
13.442390330210904	140.81395156871724
13.642699933190041	140.86026160427534
13.845994417284814	140.96533955203722
14.05231826121787	141.25058733823988
14.261716606504342	141.3697766187949
14.474235267328336	141.59348230697773
14.689920740566611	142.028083424573
14.908820215961603	141.80320345568524
15.130981586446055	142.14616037208202
15.356453458621491	142.11949799481184
15.58528516339284	143.0215956298307
15.817526766761523	143.25243006020665
16.05322908077937	143.61374070543351
16.292443674665783	144.03337454949207
16.53522288609053	144.46913808336492
16.781619832624692	144.97570594062907
17.03168842336224	145.5586281476007
17.28548337071476	146.20399411244128
17.543060202382023	146.90059049401523
17.80447527350078	147.69953485918722
18.06978577897476	148.5753228972587
18.339049765988275	149.58571479924018
18.612326146706355	150.6257878107384
18.88967471116412	152.1096139702142
19.171156140348224	151.3290134128554
19.456832019473207	151.69201100435092
19.746764851455723	153.5256278525906
20.041018070589512	150.79149770159856
20.339656056424168	151.12369336127892
20.642744147850735	148.64270530154556
