gamma1 (-)	gamma2 (-)	rmse (mV)
0.0	0.0	9.320998564509287e-13
0.0	0.08421052631578947	0.0064087906989329455
0.0	0.16842105263157894	0.024963920605310247
0.0	0.25263157894736843	0.05729521748728044
0.0	0.3368421052631579	0.10662948959344047
0.0	0.42105263157894735	0.17866872240129664
0.0	0.5052631578947369	0.2842789982746609
0.0	0.5894736842105263	0.4390947621330211
0.0	0.6736842105263158	0.6707553648753544
0.0	0.7578947368421053	1.03153181463592
0.0	0.8421052631578947	1.6375516469977942
0.0	0.9263157894736842	2.8566357250814787
0.0	1.0105263157894735	14.381748470753827
0.0	1.0947368421052632	21.993868305897692
0.0	1.1789473684210523	22.103463486793288
0.0	1.263157894736842	26.097904361347503
0.0	1.3473684210526315	3284384.1751529244
0.0	1.431578947368421	25.582138895184364
0.0	1.5157894736842106	21.0947196543002
0.0	1.6	41.141055336290336
0.08421052631578947	0.0	0.0064087906989747844
0.08421052631578947	0.08421052631578947	0.0009460574005313113
0.08421052631578947	0.16842105263157894	0.01526473587187136
0.08421052631578947	0.25263157894736843	0.042943204962251416
0.08421052631578947	0.3368421052631579	0.08678822699552839
0.08421052631578947	0.42105263157894735	0.1519983910864609
0.08421052631578947	0.5052631578947369	0.2487120812906264
0.08421052631578947	0.5894736842105263	0.3916546363203211
0.08421052631578947	0.6736842105263158	0.6067601366695141
0.08421052631578947	0.7578947368421053	0.9432268715335004
0.08421052631578947	0.8421052631578947	1.5100484809145596
0.08421052631578947	0.9263157894736842	2.6549431616862966
0.08421052631578947	1.0105263157894735	14.055214828086386
0.08421052631578947	1.0947368421052632	21.64935115000904
0.08421052631578947	1.1789473684210523	21.853290759021736
0.08421052631578947	1.263157894736842	25.94714881433341
0.08421052631578947	1.3473684210526315	26.65259197026568
0.08421052631578947	1.431578947368421	25.08783553048717
0.08421052631578947	1.5157894736842106	20.705520513557264
0.08421052631578947	1.6	40.85669521664616
0.16842105263157894	0.0	0.024963920605299773
0.16842105263157894	0.08421052631578947	0.015264735801179987
0.16842105263157894	0.16842105263157894	0.0014354579627024145
0.16842105263157894	0.25263157894736843	0.023044838477039687
0.16842105263157894	0.3368421052631579	0.06056374782865034
0.16842105263157894	0.42105263157894735	0.11773951457727867
0.16842105263157894	0.5052631578947369	0.20368589580202404
0.16842105263157894	0.5894736842105263	0.33203375922927386
0.16842105263157894	0.6736842105263158	0.5263664721654598
0.16842105263157894	0.7578947368421053	0.8316129982024285
0.16842105263157894	0.8421052631578947	1.3469995765765759
0.16842105263157894	0.9263157894736842	2.396609055230594
0.16842105263157894	1.0105263157894735	13.661871095527562
0.16842105263157894	1.0947368421052632	20.904417050048487
0.16842105263157894	1.1789473684210523	21.50641307072212
0.16842105263157894	1.263157894736842	25.336165583799115
0.16842105263157894	1.3473684210526315	25.846413626144532
0.16842105263157894	1.431578947368421	24.33157050356317
0.16842105263157894	1.5157894736842106	20.191679342417274
0.16842105263157894	1.6	40.507927470968696
0.25263157894736843	0.0	0.057295217490790376
0.25263157894736843	0.08421052631578947	0.04294320496206633
0.25263157894736843	0.16842105263157894	0.023044838477029952
0.25263157894736843	0.25263157894736843	0.004016427887903541
0.25263157894736843	0.3368421052631579	0.031885696497218466
0.25263157894736843	0.42105263157894735	0.07582993867888761
0.25263157894736843	0.5052631578947369	0.14885053291931544
0.25263157894736843	0.5894736842105263	0.25949593400763543
0.25263157894736843	0.6736842105263158	0.4284587104118262
0.25263157894736843	0.7578947368421053	0.6948905374630974
0.25263157894736843	0.8421052631578947	1.1450528888656255
0.25263157894736843	0.9263157894736842	2.069666354800747
0.25263157894736843	1.0105263157894735	13.49326630148418
0.25263157894736843	1.0947368421052632	19.47617260107701
0.25263157894736843	1.1789473684210523	20.8322814446108
0.25263157894736843	1.263157894736842	24.169660630927105
0.25263157894736843	1.3473684210526315	24.719276204448516
0.25263157894736843	1.431578947368421	23.35654834652007
0.25263157894736843	1.5157894736842106	19.58447035266845
0.25263157894736843	1.6	40.10313401016767
0.3368421052631579	0.0	0.1066294895935096
0.3368421052631579	0.08421052631578947	0.08678822699587475
0.3368421052631579	0.16842105263157894	0.060563747828650816
0.3368421052631579	0.25263157894736843	0.031885696497214615
0.3368421052631579	0.3368421052631579	0.012989650320078884
0.3368421052631579	0.42105263157894735	0.053219991866714535
0.3368421052631579	0.5052631578947369	0.09370029217804657
0.3368421052631579	0.5894736842105263	0.17397221542116406
0.3368421052631579	0.6736842105263158	0.31221175006513785
0.3368421052631579	0.7578947368421053	0.5310524302563219
0.3368421052631579	0.8421052631578947	0.8993852355347633
0.3368421052631579	0.9263157894736842	1.6519480774948831
0.3368421052631579	1.0105263157894735	11.749867277448375
0.3368421052631579	1.0947368421052632	16.83985146232764
0.3368421052631579	1.1789473684210523	19.316863949813765
0.3368421052631579	1.263157894736842	22.426686552204433
0.3368421052631579	1.3473684210526315	23.282575899985822
0.3368421052631579	1.431578947368421	22.222099933577812
0.3368421052631579	1.5157894736842106	18.90788678216828
0.3368421052631579	1.6	34.42822907143152
0.42105263157894735	0.0	0.17866872240129994
0.42105263157894735	0.08421052631578947	0.15199839108645236
0.42105263157894735	0.16842105263157894	0.1177395145772883
0.42105263157894735	0.25263157894736843	0.07582993867891151
0.42105263157894735	0.3368421052631579	0.05321999186665091
0.42105263157894735	0.42105263157894735	0.03520862468208452
0.42105263157894735	0.5052631578947369	0.0922558313408194
0.42105263157894735	0.5894736842105263	0.14758067246796902
0.42105263157894735	0.6736842105263158	0.18916762768321804
0.42105263157894735	0.7578947368421053	0.33998740976620856
0.42105263157894735	0.8421052631578947	0.6045197164191055
0.42105263157894735	0.9263157894736842	1.1011551519224376
0.42105263157894735	1.0105263157894735	7.231969256266487
0.42105263157894735	1.0947368421052632	12.600000284188313
0.42105263157894735	1.1789473684210523	16.483667255263903
0.42105263157894735	1.263157894736842	20.064150393563303
0.42105263157894735	1.3473684210526315	21.549451880231864
0.42105263157894735	1.431578947368421	20.959996483887032
0.42105263157894735	1.5157894736842106	18.179692057645525
0.42105263157894735	1.6	4065.094860793896
0.5052631578947369	0.0	0.2842789982744113
0.5052631578947369	0.08421052631578947	0.24871208129065456
0.5052631578947369	0.16842105263157894	0.20368589580283328
0.5052631578947369	0.25263157894736843	0.14885053291930647
0.5052631578947369	0.3368421052631579	0.09370029217814098
0.5052631578947369	0.42105263157894735	0.09225583133805043
0.5052631578947369	0.5052631578947369	0.0846257060512078
0.5052631578947369	0.5894736842105263	0.17123751150357586
0.5052631578947369	0.6736842105263158	0.2584991985419671
0.5052631578947369	0.7578947368421053	0.33652662853871584
0.5052631578947369	0.8421052631578947	0.3998539532852928
0.5052631578947369	0.9263157894736842	0.6406417449879224
0.5052631578947369	1.0105263157894735	1.6502541552196146
0.5052631578947369	1.0947368421052632	7.151602628142152
0.5052631578947369	1.1789473684210523	12.26882687762105
0.5052631578947369	1.263157894736842	16.933011711849087
0.5052631578947369	1.3473684210526315	19.473791880845187
0.5052631578947369	1.431578947368421	19.58204214224397
0.5052631578947369	1.5157894736842106	17.39192771429316
0.5052631578947369	1.6	38.600556697214365
0.5894736842105263	0.0	0.439094762132997
0.5894736842105263	0.08421052631578947	0.39165463632044456
0.5894736842105263	0.16842105263157894	0.3320337592292317
0.5894736842105263	0.25263157894736843	0.2594959340078882
0.5894736842105263	0.3368421052631579	0.1739722154230769
0.5894736842105263	0.42105263157894735	0.14758067246806056
0.5894736842105263	0.5052631578947369	0.1712375115094179
0.5894736842105263	0.5894736842105263	0.19751368411367948
