PRF (Hz)	FR
10.0	10.000009935423586
10.692999882713695	10.692937401453987
11.434024649171509	11.433963961746244
12.22640242325365	12.226344444638013
13.073691967786171	13.073685775956326
13.97969866781725	13.97964059184069
14.948491621534265	14.948459129916415
15.984421915581253	15.984368941796435
17.092142166855663	17.091838933936675
18.27662741855134	18.276272066615952
19.54319748429714	19.542822201560938
20.897540840743986	20.896446799984055
22.34574017590801	22.344584321496924
23.894299708013516	23.89288339781424
25.550174397531425	25.547422613524173
27.320801183611813	27.31716882822552
29.21413238520053	29.20973338581243
31.23867141685316	31.231787665993036
33.403510979654264	33.39333374840309
35.71837389876685	35.70404802761996
38.1936567910238	38.17499129683664
40.840476758682456	40.8169687559523
43.67072131905629	43.640209508277394
46.69710179426916	46.65871008526211
49.93321040091893	49.883647038749466
53.393581296054464	53.33075455602087
57.09375585363745	57.01306882338224
61.05035246466296	60.95001926384133
65.28114117442708	65.15426330837293
69.80512349215648	69.6459241413149
74.64261773144446	74.44732170691344
79.81535026477788	79.5706159885345
85.34655310200223	85.04918618574517
91.2610682309728	90.90062920909605
97.58545918901186	97.14400959529893
104.34813036626663	103.808816413339
111.5794545767883	110.92653390746132
119.31190947028547	118.40947245788385
127.58022339721087	126.48663660766196
136.42153138229637	135.11036692352337
145.87554190705183	144.29655911328356
155.98471525029026	154.09916638044135
166.7944541876482	164.556120562254
178.3533079065816	175.85799084991095
190.71319005266776	188.2176130251546
203.9296118865132	201.31661038860062
218.06193159843357	216.65530865596833
233.17362090063708	175.22991106966037
249.33255009424386	158.73821914613637
266.6112928914457	155.85468270840013
