tau_m (ms)	tau_ax (ms)	dV (mV)
0.0001	0.0001	8.547070500747168
0.0001	0.0001832980710832436	8.522540269486079
0.0001	0.0003359818286283781	8.489810619772854
0.0001	0.0006158482110660267	8.456116031716107
0.0001	0.0011288378916846885	8.428279437428287
0.0001	0.0020691380811147892	8.414304845625942
0.0001	0.00379269019073225	8.412889281972816
0.0001	0.006951927961775605	8.412663161564161
0.0001	0.012742749857031334	8.412296268553845
0.0001	0.02335721469090121	8.412177045988237
0.0001	0.04281332398719392	8.412070317308178
0.0001	0.07847599703514607	8.412002937000658
0.0001	0.14384498882876628	8.411966356878892
0.0001	0.26366508987303583	8.411947091130806
0.0001	0.4832930238571752	8.411936041594558
0.0001	0.8858667904100823	8.4119301203907
0.0001	1.6237767391887208	8.411927124423222
0.0001	2.97635144163132	8.411925143810443
0.0001	5.4555947811685135	8.411924183596497
0.0001	10.0	8.411923879153605
0.0001832980710832436	0.0001	7.514564811288416
0.0001832980710832436	0.0001832980710832436	7.473398421300048
0.0001832980710832436	0.0003359818286283781	7.403493716421615
0.0001832980710832436	0.0006158482110660267	7.313929087931044
0.0001832980710832436	0.0011288378916846885	7.2263007069684875
0.0001832980710832436	0.0020691380811147892	7.165987308484361
0.0001832980710832436	0.00379269019073225	7.136596579324317
0.0001832980710832436	0.006951927961775605	7.119238084914706
0.0001832980710832436	0.012742749857031334	7.108637796405027
0.0001832980710832436	0.02335721469090121	7.102754267637573
0.0001832980710832436	0.04281332398719392	7.0994034249506175
0.0001832980710832436	0.07847599703514607	7.097538146730797
0.0001832980710832436	0.14384498882876628	7.096514343020537
0.0001832980710832436	0.26366508987303583	7.095954918125316
0.0001832980710832436	0.4832930238571752	7.095648595244121
0.0001832980710832436	0.8858667904100823	7.09548128098416
0.0001832980710832436	1.6237767391887208	7.095389973778445
0.0001832980710832436	2.97635144163132	7.095340132533536
0.0001832980710832436	5.4555947811685135	7.095312937767488
0.0001832980710832436	10.0	7.0952980991675645
0.0003359818286283781	0.0001	5.6875779518673255
0.0003359818286283781	0.0001832980710832436	5.6308397978063525
0.0003359818286283781	0.0003359818286283781	5.511949070671675
0.0003359818286283781	0.0006158482110660267	5.326308753233064
0.0003359818286283781	0.0011288378916846885	5.115676599190138
0.0003359818286283781	0.0020691380811147892	4.945919032578011
0.0003359818286283781	0.00379269019073225	4.8406808942327775
0.0003359818286283781	0.006951927961775605	4.775725590930456
0.0003359818286283781	0.012742749857031334	4.737010884901351
0.0003359818286283781	0.02335721469090121	4.715208524932109
0.0003359818286283781	0.04281332398719392	4.702968851094383
0.0003359818286283781	0.07847599703514607	4.696194914897447
0.0003359818286283781	0.14384498882876628	4.692477012770191
0.0003359818286283781	0.26366508987303583	4.6904431789410665
0.0003359818286283781	0.4832930238571752	4.689330751090259
0.0003359818286283781	0.8858667904100823	4.688723535436643
0.0003359818286283781	1.6237767391887208	4.688391769483488
0.0003359818286283781	2.97635144163132	4.688210819036286
0.0003359818286283781	5.4555947811685135	4.688112083583364
0.0003359818286283781	10.0	4.6880582133484126
0.0006158482110660267	0.0001	3.8638868498240058
0.0006158482110660267	0.0001832980710832436	3.790149915936915
0.0006158482110660267	0.0003359818286283781	3.613109757241823
0.0006158482110660267	0.0006158482110660267	3.2983504871117764
0.0006158482110660267	0.0011288378916846885	2.914407397788949
0.0006158482110660267	0.0020691380811147892	2.5966776479931752
0.0006158482110660267	0.00379269019073225	2.3975162336724907
0.0006158482110660267	0.006951927961775605	2.2809875580334307
0.0006158482110660267	0.012742749857031334	2.215169023283771
0.0006158482110660267	0.02335721469090121	2.1791050735113235
0.0006158482110660267	0.04281332398719392	2.1592949840830045
0.0006158482110660267	0.07847599703514607	2.148460476384926
0.0006158482110660267	0.14384498882876628	2.1425495122223097
0.0006158482110660267	0.26366508987303583	2.1393255080505327
0.0006158482110660267	0.4832930238571752	2.1375657242028083
0.0006158482110660267	0.8858667904100823	2.1366057649807573
0.0006158482110660267	1.6237767391887208	2.136082318026162
0.0006158482110660267	2.97635144163132	2.1357963664892736
0.0006158482110660267	5.4555947811685135	2.135640493589932
0.0006158482110660267	10.0	2.135555691947424
0.0011288378916846885	0.0001	2.8629811139461623
0.0011288378916846885	0.0001832980710832436	2.7721612852371043
0.0011288378916846885	0.0003359818286283781	2.539955792611323
0.0011288378916846885	0.0006158482110660267	2.101387333306377
0.0011288378916846885	0.0011288378916846885	1.5647950757036355
0.0011288378916846885	0.0020691380811147892	1.1458942262924623
0.0011288378916846885	0.00379269019073225	0.9078025854767872
0.0011288378916846885	0.006951927961775605	0.7834187604180372
0.0011288378916846885	0.012742749857031334	0.7190914324158229
0.0011288378916846885	0.02335721469090121	0.685739999641477
0.0011288378916846885	0.04281332398719392	0.6680504256310229
0.0011288378916846885	0.07847599703514607	0.6585685307461517
0.0011288378916846885	0.14384498882876628	0.6534511377000385
0.0011288378916846885	0.26366508987303583	0.6506760703211114
0.0011288378916846885	0.4832930238571752	0.6491669011912862
0.0011288378916846885	0.8858667904100823	0.6483464482256522
0.0011288378916846885	1.6237767391887208	0.6478987849170109
0.0011288378916846885	2.97635144163132	0.6476548850783317
0.0011288378916846885	5.4555947811685135	0.6475221800509345
0.0011288378916846885	10.0	0.6474495591746177
0.0020691380811147892	0.0001	2.508209413428105
0.0020691380811147892	0.0001832980710832436	2.40557492184702
0.0020691380811147892	0.0003359818286283781	2.1345701558224306
0.0020691380811147892	0.0006158482110660267	1.6083976714281008
0.0020691380811147892	0.0011288378916846885	0.9778838542104964
0.0020691380811147892	0.0020691380811147892	0.5206055992491798
0.0020691380811147892	0.00379269019073225	0.2717612586122158
0.0020691380811147892	0.006951927961775605	0.16595737999624305
0.0020691380811147892	0.012742749857031334	0.11677977036929832
0.0020691380811147892	0.02335721469090121	0.09306687870821406
0.0020691380811147892	0.04281332398719392	0.0810680426571011
0.0020691380811147892	0.07847599703514607	0.07482171133720072
0.0020691380811147892	0.14384498882876628	0.07150517070352436
0.0020691380811147892	0.26366508987303583	0.06972205403350529
0.0020691380811147892	0.4832930238571752	0.06875725279018496
0.0020691380811147892	0.8858667904100823	0.06823096005328466
0.0020691380811147892	1.6237767391887208	0.0679459929168047
0.0020691380811147892	2.97635144163132	0.06779334592754083
0.0020691380811147892	5.4555947811685135	0.06770627478392299
0.0020691380811147892	10.0	0.06766023726169124
0.00379269019073225	0.0001	2.383844319021505
0.00379269019073225	0.0001832980710832436	2.2751554419093196
0.00379269019073225	0.0003359818286283781	1.9819779435656384
0.00379269019073225	0.0006158482110660267	1.4040033542966768
0.00379269019073225	0.0011288378916846885	0.7250116049378974
0.00379269019073225	0.0020691380811147892	0.2654994761999205
0.00379269019073225	0.00379269019073225	0.09326768616037384
0.00379269019073225	0.006951927961775605	0.07063064451790524
0.00379269019073225	0.012742749857031334	0.08970115565961123
0.00379269019073225	0.02335721469090121	0.10564733765489363
0.00379269019073225	0.04281332398719392	0.11321955446897647
0.00379269019073225	0.07847599703514607	0.11700232793369734
0.00379269019073225	0.14384498882876628	0.11896088012069585
0.00379269019073225	0.26366508987303583	0.11999987880147955
0.00379269019073225	0.4832930238571752	0.12055934674542355
0.00379269019073225	0.8858667904100823	0.1208598937384906
0.00379269019073225	1.6237767391887208	0.12102293844258585
0.00379269019073225	2.97635144163132	0.12111158864577475
0.00379269019073225	5.4555947811685135	0.12115984176071493
0.00379269019073225	10.0	0.12118612454179355
0.006951927961775605	0.0001	2.338385534949857
0.006951927961775605	0.0001832980710832436	2.2264635897502316
0.006951927961775605	0.0003359818286283781	1.9207635220305617
0.006951927961775605	0.0006158482110660267	1.313219323348207
0.006951927961775605	0.0011288378916846885	0.6095184364090898
0.006951927961775605	0.0020691380811147892	0.18758634526123785
0.006951927961775605	0.00379269019073225	0.09651054645885893
0.006951927961775605	0.006951927961775605	0.12207985750621475
0.006951927961775605	0.012742749857031334	0.15815189484095524
0.006951927961775605	0.02335721469090121	0.1694069416616486
0.006951927961775605	0.04281332398719392	0.17428782258514275
0.006951927961775605	0.07847599703514607	0.1765848838692392
0.006951927961775605	0.14384498882876628	0.1777277846857217
0.006951927961775605	0.26366508987303583	0.17832619969594532
0.006951927961775605	0.4832930238571752	0.1786359976678895
0.006951927961775605	0.8858667904100823	0.17880398145759813
0.006951927961775605	1.6237767391887208	0.17889272030850378
0.006951927961775605	2.97635144163132	0.1789420373232744
0.006951927961775605	5.4555947811685135	0.1789716246776294
0.006951927961775605	10.0	0.17899115769686347
0.012742749857031334	0.0001	2.322540070422953
0.012742749857031334	0.0001832980710832436	2.208834034741912
0.012742749857031334	0.0003359818286283781	1.8961240605545484
0.012742749857031334	0.0006158482110660267	1.2720220614806692
0.012742749857031334	0.0011288378916846885	0.5555635724294561
0.012742749857031334	0.0020691380811147892	0.18152540817987986
0.012742749857031334	0.00379269019073225	0.09480021586142584
0.012742749857031334	0.006951927961775605	0.15246313056162109
0.012742749857031334	0.012742749857031334	0.17648644525083768
0.012742749857031334	0.02335721469090121	0.19006478151641204
0.012742749857031334	0.04281332398719392	0.193464205387464
0.012742749857031334	0.07847599703514607	0.19493850198939106
0.012742749857031334	0.14384498882876628	0.1956322754904533
0.012742749857031334	0.26366508987303583	0.19595490898293372
0.012742749857031334	0.4832930238571752	0.1961387825064378
0.012742749857031334	0.8858667904100823	0.19622920538783006
0.012742749857031334	1.6237767391887208	0.19628211483931324
0.012742749857031334	2.97635144163132	0.19630290276637646
0.012742749857031334	5.4555947811685135	0.1963151694797105
0.012742749857031334	10.0	0.19632316698727686
0.02335721469090121	0.0001	2.3157534794706933
0.02335721469090121	0.0001832980710832436	2.201092789209234
