tau_m (ms)	tau_ax (ms)	dV (mV)
0.0001	0.0001	1.9558630038344087
0.0001	0.0001832980710832436	1.9558630038344087
0.0001	0.0003359818286283781	1.9558630038344087
0.0001	0.0006158482110660267	1.9558630038344087
0.0001	0.0011288378916846885	1.9558630038344087
0.0001	0.0020691380811147897	1.9590401366279335
0.0001	0.00379269019073225	1.9651958011352093
0.0001	0.006951927961775605	1.9691528118883213
0.0001	0.012742749857031334	1.9712672370110624
0.0001	0.02335721469090121	1.9724949661086129
0.0001	0.04281332398719392	1.973150142233692
0.0001	0.07847599703514607	1.9735050721774743
0.0001	0.14384498882876628	1.9736996427916296
0.0001	0.26366508987303583	1.9738064050489328
0.0001	0.4832930238571752	1.9738645383526998
0.0001	0.8858667904100823	1.9738962611348116
0.0001	1.6237767391887208	1.9739135859845047
0.0001	2.9763514416313197	1.9739230374711385
0.0001	5.4555947811685135	1.9739281817665957
0.0001	10.0	1.973931006798253
0.0001832980710832436	0.0001	1.600298949016434
0.0001832980710832436	0.0001832980710832436	1.600298949016434
0.0001832980710832436	0.0003359818286283781	1.600298949016434
0.0001832980710832436	0.0006158482110660267	1.600298949016434
0.0001832980710832436	0.0011288378916846885	1.600298949016434
0.0001832980710832436	0.0020691380811147897	1.6054439982758884
0.0001832980710832436	0.00379269019073225	1.6155650348522954
0.0001832980710832436	0.006951927961775605	1.6221882461238266
0.0001832980710832436	0.012742749857031334	1.6257681808287143
0.0001832980710832436	0.02335721469090121	1.6278606083050562
0.0001832980710832436	0.04281332398719392	1.6289815043726463
0.0001832980710832436	0.07847599703514607	1.6295900115410829
0.0001832980710832436	0.14384498882876628	1.6299239470497895
0.0001832980710832436	0.26366508987303583	1.6301079953359758
0.0001832980710832436	0.4832930238571752	1.6302079404828052
0.0001832980710832436	0.8858667904100823	1.63026168947421
0.0001832980710832436	1.6237767391887208	1.6302914643214734
0.0001832980710832436	2.9763514416313197	1.630307704518458
0.0001832980710832436	5.4555947811685135	1.6303165646724835
0.0001832980710832436	10.0	1.630321399554575
0.0003359818286283781	0.0001	0.9852575788066956
0.0003359818286283781	0.0001832980710832436	0.9852575788066956
0.0003359818286283781	0.0003359818286283781	0.9852575788066956
0.0003359818286283781	0.0006158482110660267	0.9852575788066956
0.0003359818286283781	0.0011288378916846885	0.9852575788066956
0.0003359818286283781	0.0020691380811147897	0.9915941790321624
0.0003359818286283781	0.00379269019073225	1.0041505576931655
0.0003359818286283781	0.006951927961775605	1.0124354864330911
0.0003359818286283781	0.012742749857031334	1.016936370922437
0.0003359818286283781	0.02335721469090121	1.0195749912864471
0.0003359818286283781	0.04281332398719392	1.0209912693165677
0.0003359818286283781	0.07847599703514607	1.021760602264365
0.0003359818286283781	0.14384498882876628	1.0221829567952057
0.0003359818286283781	0.26366508987303583	1.0224150141834656
0.0003359818286283781	0.4832930238571752	1.022541336488089
0.0003359818286283781	0.8858667904100823	1.022610129154501
0.0003359818286283781	1.6237767391887208	1.0226498392426606
0.0003359818286283781	2.9763514416313197	1.0226699911014236
0.0003359818286283781	5.4555947811685135	1.0226802341191077
0.0003359818286283781	10.0	1.0226869128203049
0.0006158482110660267	0.0001	0.4008480346228396
0.0006158482110660267	0.0001832980710832436	0.4008480346228396
0.0006158482110660267	0.0003359818286283781	0.4008480346228396
0.0006158482110660267	0.0006158482110660267	0.4008480346228396
0.0006158482110660267	0.0011288378916846885	0.4008480346228396
0.0006158482110660267	0.0020691380811147897	0.4063363549570056
0.0006158482110660267	0.00379269019073225	0.4172635461070797
0.0006158482110660267	0.006951927961775605	0.4245018544885255
0.0006158482110660267	0.012742749857031334	0.4284453769136008
0.0006158482110660267	0.02335721469090121	0.4307605360254172
0.0006158482110660267	0.04281332398719392	0.4320038811582805
0.0006158482110660267	0.07847599703514607	0.432679768992756
0.0006158482110660267	0.14384498882876628	0.4330509891612877
0.0006158482110660267	0.26366508987303583	0.4332548803815399
0.0006158482110660267	0.4832930238571752	0.4333659709026136
0.0006158482110660267	0.8858667904100823	0.43342662309333946
0.0006158482110660267	1.6237767391887208	0.4334597461946288
0.0006158482110660267	2.9763514416313197	0.4334778142839895
0.0006158482110660267	5.4555947811685135	0.4334876737668907
0.0006158482110660267	10.0	0.4334930530716861
0.0011288378916846885	0.0001	0.09792653902511006
0.0011288378916846885	0.0001832980710832436	0.09792653902511006
0.0011288378916846885	0.0003359818286283781	0.09792653902511006
0.0011288378916846885	0.0006158482110660267	0.09792653902511006
