f_US (kHz)	gamma (-)	dV (mV)
20.000000000000004	0.05	0.09406809785405296
20.000000000000004	0.08947368421052633	0.30350348576952463
20.000000000000004	0.12894736842105264	0.6366080446876663
20.000000000000004	0.16842105263157894	1.1011620745356347
20.000000000000004	0.20789473684210524	1.709419770761922
20.000000000000004	0.2473684210526316	2.480333179269063
20.000000000000004	0.2868421052631579	3.4433426171991472
20.000000000000004	0.32631578947368417	4.646542992314588
20.000000000000004	0.3657894736842105	6.172857361514598
20.000000000000004	0.4052631578947368	8.178605109647977
20.000000000000004	0.4447368421052632	11.012944131984415
20.000000000000004	0.4842105263157894	17.842610734694468
20.000000000000004	0.5236842105263158	22.78144264800477
20.000000000000004	0.5631578947368421	23.789769596716102
20.000000000000004	0.6026315789473684	31.641723643309952
20.000000000000004	0.6421052631578947	31.914843139569093
20.000000000000004	0.6815789473684211	39.06144560674942
20.000000000000004	0.7210526315789474	39.00139426545695
20.000000000000004	0.7605263157894737	38.95886930135595
20.000000000000004	0.8	38.942678091193116
26.432414588672085	0.05	0.08789322683680098
26.432414588672085	0.08947368421052633	0.2836847160570201
26.432414588672085	0.12894736842105264	0.5954138581782903
26.432414588672085	0.16842105263157894	1.0308645874816
26.432414588672085	0.20789473684210524	1.6022935110432464
26.432414588672085	0.2473684210526316	2.328656044588677
26.432414588672085	0.2868421052631579	3.2393925168403133
26.432414588672085	0.32631578947368417	4.382564370043
26.432414588672085	0.3657894736842105	5.840949419653136
26.432414588672085	0.4052631578947368	7.770673660105097
26.432414588672085	0.4447368421052632	10.520912861644033
26.432414588672085	0.4842105263157894	17.30467506208732
26.432414588672085	0.5236842105263158	22.052617021435232
26.432414588672085	0.5631578947368421	26.82105681808072
26.432414588672085	0.6026315789473684	30.719080133262878
26.432414588672085	0.6421052631578947	34.40027917826229
26.432414588672085	0.6815789473684211	37.81192507517356
26.432414588672085	0.7210526315789474	41.287875714918606
26.432414588672085	0.7605263157894737	44.71339114656429
26.432414588672085	0.8	48.186606677877705
34.93362704937226	0.05	0.0795255358498359
34.93362704937226	0.08947368421052633	0.2568161350414107
34.93362704937226	0.12894736842105264	0.5395344772782757
34.93362704937226	0.16842105263157894	0.935437661155208
34.93362704937226	0.20789473684210524	1.4567505964708922
34.93362704937226	0.2473684210526316	2.122399014572296
34.93362704937226	0.2868421052631579	2.9617201394562724
34.93362704937226	0.32631578947368417	4.0225407668749815
34.93362704937226	0.3657894736842105	5.387456525489762
34.93362704937226	0.4052631578947368	7.212414965145602
34.93362704937226	0.4447368421052632	9.846504122012472
34.93362704937226	0.4842105263157894	16.53159783777135
34.93362704937226	0.5236842105263158	21.15587151479068
34.93362704937226	0.5631578947368421	25.73158428667099
34.93362704937226	0.6026315789473684	29.47417483165957
34.93362704937226	0.6421052631578947	32.93296335119192
34.93362704937226	0.6815789473684211	36.20967931578874
34.93362704937226	0.7210526315789474	39.43333573838179
34.93362704937226	0.7605263157894737	42.63461211736983
34.93362704937226	0.8	45.92346328225221
46.169005662752845	0.05	0.06922912372094643
46.169005662752845	0.08947368421052633	0.22372252287634065
46.169005662752845	0.12894736842105264	0.4706161873250807
46.169005662752845	0.16842105263157894	0.8175431335501407
46.169005662752845	0.20789473684210524	1.2765731785966872
46.169005662752845	0.2473684210526316	1.8663446243859203
46.169005662752845	0.2868421052631579	2.61570840827804
46.169005662752845	0.32631578947368417	3.572089160828972
46.169005662752845	0.3657894736842105	4.817522628391568
46.169005662752845	0.4052631578947368	6.50711805719752
46.169005662752845	0.4447368421052632	8.98871072733498
46.169005662752845	0.4842105263157894	15.502095127027085
46.169005662752845	0.5236842105263158	19.93028826964776
46.169005662752845	0.5631578947368421	24.3041122981844
46.169005662752845	0.6026315789473684	27.80222336480536
46.169005662752845	0.6421052631578947	31.009028955496024
46.169005662752845	0.6815789473684211	34.01314425667293
46.169005662752845	0.7210526315789474	36.907801627841394
46.169005662752845	0.7605263157894737	39.77329220216652
46.169005662752845	0.8	42.648669988261425
61.01791494123165	0.05	0.05768728209967911
61.01791494123165	0.08947368421052633	0.18657590115104344
61.01791494123165	0.12894736842105264	0.3930981853614532
61.01791494123165	0.16842105263157894	0.6845768842177958
61.01791494123165	0.20789473684210524	1.0726069994800091
61.01791494123165	0.2473684210526316	1.5749800994053502
61.01791494123165	0.2868421052631579	2.219704034750964
61.01791494123165	0.32631578947368417	3.0530569274963586
61.01791494123165	0.3657894736842105	4.1554914110197085
61.01791494123165	0.4052631578947368	5.680024501665815
61.01791494123165	0.4447368421052632	7.971616247813258
61.01791494123165	0.4842105263157894	14.261250679349391
61.01791494123165	0.5236842105263158	18.438324799245773
61.01791494123165	0.5631578947368421	22.52359661811652
61.01791494123165	0.6026315789473684	25.69120119047021
61.01791494123165	0.6421052631578947	28.50727316781707
61.01791494123165	0.6815789473684211	31.05258752242496
61.01791494123165	0.7210526315789474	33.395670758296355
61.01791494123165	0.7605263157894737	35.57441929866951
61.01791494123165	0.8	37.586648525824096
80.64254125314821	0.05	0.04570599734557427
80.64254125314821	0.08947368421052633	0.14793997185406765
80.64254125314821	0.12894736842105264	0.3122453508452024
80.64254125314821	0.16842105263157894	0.5453584930918669
80.64254125314821	0.20789473684210524	0.8578127285499892
80.64254125314821	0.2473684210526316	1.266034943831136
80.64254125314821	0.2868421052631579	1.796281335880792
80.64254125314821	0.32631578947368417	2.4923088874331936
80.64254125314821	0.3657894736842105	3.4311301101566647
80.64254125314821	0.4052631578947368	4.761064432375021
80.64254125314821	0.4447368421052632	6.820721019802742
80.64254125314821	0.4842105263157894	12.844922134812867
80.64254125314821	0.5236842105263158	16.684481475998282
80.64254125314821	0.5631578947368421	20.34502573095285
80.64254125314821	0.6026315789473684	22.976338871090125
80.64254125314821	0.6421052631578947	25.09942013900661
80.64254125314821	0.6815789473684211	26.699737041133623
80.64254125314821	0.7210526315789474	26.72880287228311
80.64254125314821	0.7605263157894737	28.6413776712177
80.64254125314821	0.8	29.57165667834669
106.57885419436522	0.05	0.034069980404159636
106.57885419436522	0.08947368421052633	0.11033328786406446
106.57885419436522	0.12894736842105264	0.2332830142054257
106.57885419436522	0.16842105263157894	0.4087206524032596
106.57885419436522	0.20789473684210524	0.6455491997806069
106.57885419436522	0.2473684210526316	0.9581532130927324
106.57885419436522	0.2868421052631579	1.369706791749633
106.57885419436522	0.32631578947368417	1.9195078884174983
106.57885419436522	0.3657894736842105	2.678081042968888
106.57885419436522	0.4052631578947368	3.784102823076759
106.57885419436522	0.4447368421052632	5.561372908620932
106.57885419436522	0.4842105263157894	11.21977512612782
106.57885419436522	0.5236842105263158	14.57462030529686
106.57885419436522	0.5631578947368421	17.56215722641938
