f_US (kHz)	gamma (-)	dV (mV)
20.000000000000004	0.05	0.007530925060697139
20.000000000000004	0.08947368421052633	0.02373590424503229
20.000000000000004	0.12894736842105264	0.050430340318866784
20.000000000000004	0.16842105263157894	0.09014375796551499
20.000000000000004	0.20789473684210524	0.14703149075184546
20.000000000000004	0.2473684210526316	0.2288315973324713
20.000000000000004	0.2868421052631579	0.3457848329600867
20.000000000000004	0.32631578947368417	0.5146384378636897
20.000000000000004	0.3657894736842105	0.763610025043872
20.000000000000004	0.4052631578947368	1.1457159460933641
20.000000000000004	0.4447368421052632	1.7863289380872378
20.000000000000004	0.4842105263157894	3.709354408915444
20.000000000000004	0.5236842105263158	10.223191778015734
20.000000000000004	0.5631578947368421	12.531354109644447
20.000000000000004	0.6026315789473684	15.126569022722121
20.000000000000004	0.6421052631578947	19.473509170851017
20.000000000000004	0.6815789473684211	21.354420429169856
20.000000000000004	0.7210526315789474	20.429629704307388
20.000000000000004	0.7605263157894737	15.957418205764348
20.000000000000004	0.8	10.54082102588686
26.432414588672085	0.05	0.0046326983176065905
26.432414588672085	0.08947368421052633	0.014435285432377341
26.432414588672085	0.12894736842105264	0.030600228715938343
26.432414588672085	0.16842105263157894	0.05474915847755992
26.432414588672085	0.20789473684210524	0.08948741204183222
26.432414588672085	0.2473684210526316	0.14007624405461025
26.432414588672085	0.2868421052631579	0.21291250886538968
26.432414588672085	0.32631578947368417	0.318715900552282
26.432414588672085	0.3657894736842105	0.4756690268767121
26.432414588672085	0.4052631578947368	0.7180927531678859
26.432414588672085	0.4447368421052632	1.1297529444388839
26.432414588672085	0.4842105263157894	2.5100113098247427
26.432414588672085	0.5236842105263158	10.674341785187199
26.432414588672085	0.5631578947368421	10.156382275484043
26.432414588672085	0.6026315789473684	12.44756547613214
26.432414588672085	0.6421052631578947	18.26387985700265
26.432414588672085	0.6815789473684211	18.621076834204324
26.432414588672085	0.7210526315789474	17.52758815196649
26.432414588672085	0.7605263157894737	12.223987109607231
26.432414588672085	0.8	7.475786187094817
34.93362704937226	0.05	0.002526100975703532
34.93362704937226	0.08947368421052633	0.007673709538496299
34.93362704937226	0.12894736842105264	0.016148582768060322
34.93362704937226	0.16842105263157894	0.02884397634716402
