tau_m (ms)	tau_ax (ms)	dV (mV)
0.0001	0.0001	8.379524696161981
0.0001	0.0001832980710832436	8.379524696161981
0.0001	0.0003359818286283781	8.379524696161981
0.0001	0.0006158482110660267	8.379524696161981
0.0001	0.0011288378916846885	8.379524696161981
0.0001	0.0020691380811147892	8.385237600589157
0.0001	0.00379269019073225	8.39628690639205
0.0001	0.006951927961775605	8.403375096624387
0.0001	0.012742749857031334	8.407157547324331
0.0001	0.02335721469090121	8.409351799754354
0.0001	0.04281332398719392	8.410522746946825
0.0001	0.07847599703514607	8.411156713916618
0.0001	0.14384498882876628	8.411504259937615
0.0001	0.26366508987303583	8.4116949164669
0.0001	0.4832930238571752	8.411798697761085
0.0001	0.8858667904100823	8.411855056480924
0.0001	1.6237767391887208	8.411886332389223
0.0001	2.97635144163132	8.411903172233252
0.0001	5.4555947811685135	8.411912077151435
0.0001	10.0	8.411917438009949
0.0001832980710832436	0.0001	7.04311643869984
0.0001832980710832436	0.0001832980710832436	7.04311643869984
0.0001832980710832436	0.0003359818286283781	7.04311643869984
0.0001832980710832436	0.0006158482110660267	7.04311643869984
0.0001832980710832436	0.0011288378916846885	7.04311643869984
0.0001832980710832436	0.0020691380811147892	7.052076218226056
0.0001832980710832436	0.00379269019073225	7.069676596025082
0.0001832980710832436	0.006951927961775605	7.0811738618968665
0.0001832980710832436	0.012742749857031334	7.087381653288901
0.0001832980710832436	0.02335721469090121	7.0910078564991395
0.0001832980710832436	0.04281332398719392	7.092949688627138
0.0001832980710832436	0.07847599703514607	7.094003525838788
0.0001832980710832436	0.14384498882876628	7.0945820006734825
0.0001832980710832436	0.26366508987303583	7.094899411257773
0.0001832980710832436	0.4832930238571752	7.0950725438046405
0.0001832980710832436	0.8858667904100823	7.095166885006647
0.0001832980710832436	1.6237767391887208	7.095218519657976
0.0001832980710832436	2.97635144163132	7.0952464625691505
0.0001832980710832436	5.4555947811685135	7.0952619093521525
0.0001832980710832436	10.0	7.095270283733982
0.0003359818286283781	0.0001	4.621899099325192
0.0003359818286283781	0.0001832980710832436	4.621899099325192
0.0003359818286283781	0.0003359818286283781	4.621899099325192
0.0003359818286283781	0.0006158482110660267	4.621899099325192
0.0003359818286283781	0.0011288378916846885	4.621899099325192
0.0003359818286283781	0.0020691380811147892	4.633110948534196
0.0003359818286283781	0.00379269019073225	4.655299371606168
0.0003359818286283781	0.006951927961775605	4.669918594176707
0.0003359818286283781	0.012742749857031334	4.677853258717931
0.0003359818286283781	0.02335721469090121	4.682501786790438
0.0003359818286283781	0.04281332398719392	4.684997524691887
0.0003359818286283781	0.07847599703514607	4.68635110925554
0.0003359818286283781	0.14384498882876628	4.687094663049514
0.0003359818286283781	0.26366508987303583	4.687503562234909
0.0003359818286283781	0.4832930238571752	4.687726434202382
0.0003359818286283781	0.8858667904100823	4.6878470868023845
0.0003359818286283781	1.6237767391887208	4.687914482450097
0.0003359818286283781	2.97635144163132	4.68795120755577
0.0003359818286283781	5.4555947811685135	4.687971224423755
0.0003359818286283781	10.0	4.687981624678919
0.0006158482110660267	0.0001	2.074372244551604
0.0006158482110660267	0.0001832980710832436	2.074372244551604
0.0006158482110660267	0.0003359818286283781	2.074372244551604
0.0006158482110660267	0.0006158482110660267	2.074372244551604
0.0006158482110660267	0.0011288378916846885	2.074372244551604
0.0006158482110660267	0.0020691380811147892	2.0846664156902857
0.0006158482110660267	0.00379269019073225	2.1051201786117346
0.0006158482110660267	0.006951927961775605	2.1186535308005787
0.0006158482110660267	0.012742749857031334	2.126019852095596
0.0006158482110660267	0.02335721469090121	2.1303425487295726
0.0006158482110660267	0.04281332398719392	2.1326634434240503
0.0006158482110660267	0.07847599703514607	2.1339249208457503
0.0006158482110660267	0.14384498882876628	2.134617714699921
0.0006158482110660267	0.26366508987303583	2.134998213429853
0.0006158482110660267	0.4832930238571752	2.1352055242272807
0.0006158482110660267	0.8858667904100823	2.1353187084690077
0.0006158482110660267	1.6237767391887208	2.135380519652798
0.0006158482110660267	2.97635144163132	2.135414236553551
0.0006158482110660267	5.4555947811685135	2.135432635702564
0.0006158482110660267	10.0	2.135442673562231
0.0011288378916846885	0.0001	0.6066887603517159
0.0011288378916846885	0.0001832980710832436	0.6066887603517159
0.0011288378916846885	0.0003359818286283781	0.6066887603517159
0.0011288378916846885	0.0006158482110660267	0.6066887603517159
0.0011288378916846885	0.0011288378916846885	0.6066887603517159
0.0011288378916846885	0.0020691380811147892	0.6120787621100092
0.0011288378916846885	0.00379269019073225	0.6261025303315577
0.0011288378916846885	0.006951927961775605	0.635574999203314
0.0011288378916846885	0.012742749857031334	0.6407407717712204
0.0011288378916846885	0.02335721469090121	0.6437743993737968
0.0011288378916846885	0.04281332398719392	0.6454026668084722
0.0011288378916846885	0.07847599703514607	0.6462883580901888
0.0011288378916846885	0.14384498882876628	0.6467748376185085
0.0011288378916846885	0.26366508987303583	0.6470420447355067
0.0011288378916846885	0.4832930238571752	0.647187634518076
0.0011288378916846885	0.8858667904100823	0.6472671222013631
0.0011288378916846885	1.6237767391887208	0.6473105242612363
0.0011288378916846885	2.97635144163132	0.6473342269147366
0.0011288378916846885	5.4555947811685135	0.6473458472376592
0.0011288378916846885	10.0	0.6473547108243238
0.0020691380811147892	0.0001	0.07011490206509308
0.0020691380811147892	0.0001832980710832436	0.07011490206509308
0.0020691380811147892	0.0003359818286283781	0.07011490206509308
0.0020691380811147892	0.0006158482110660267	0.07011490206509308
0.0020691380811147892	0.0011288378916846885	0.07011490206509308
0.0020691380811147892	0.0020691380811147892	0.07011490206509308
0.0020691380811147892	0.00379269019073225	0.055041031913035
0.0020691380811147892	0.006951927961775605	0.060483098672769124
0.0020691380811147892	0.012742749857031334	0.06360400159217505
0.0020691380811147892	0.02335721469090121	0.06543946330073425
0.0020691380811147892	0.04281332398719392	0.06642384909198995
0.0020691380811147892	0.07847599703514607	0.06695931003855549
0.0020691380811147892	0.14384498882876628	0.06725310370912753
0.0020691380811147892	0.26366508987303583	0.06741481714264097
0.0020691380811147892	0.4832930238571752	0.06750259461850305
0.0020691380811147892	0.8858667904100823	0.06755085543532857
0.0020691380811147892	1.6237767391887208	0.06757687635082021
0.0020691380811147892	2.97635144163132	0.06759140507121231
0.0020691380811147892	5.4555947811685135	0.06759921525008394
0.0020691380811147892	10.0	0.06760325675813306
0.00379269019073225	0.0001	0.10962294791070093
0.00379269019073225	0.0001832980710832436	0.10962294791070093
0.00379269019073225	0.0003359818286283781	0.10962294791070093
0.00379269019073225	0.0006158482110660267	0.10962294791070093
0.00379269019073225	0.0011288378916846885	0.10962294791070093
0.00379269019073225	0.0020691380811147892	0.10962294791070093
0.00379269019073225	0.00379269019073225	0.10962294791070093
0.00379269019073225	0.006951927961775605	0.1251259918160983
0.00379269019073225	0.012742749857031334	0.1234959839776124
0.00379269019073225	0.02335721469090121	0.12245466672064965
0.00379269019073225	0.04281332398719392	0.12189510840038766
0.00379269019073225	0.07847599703514607	0.12159083569386553
0.00379269019073225	0.14384498882876628	0.12142369115030505
0.00379269019073225	0.26366508987303583	0.12133187902757216
0.00379269019073225	0.4832930238571752	0.1212818527820545
0.00379269019073225	0.8858667904100823	0.1212545389427646
0.00379269019073225	1.6237767391887208	0.12123962308199054
