f_US (kHz)	gamma (-)	dV (mV)
20.000000000000004	0.05	0.0933161899569626
20.000000000000004	0.08947368421052633	0.3022934605963904
20.000000000000004	0.12894736842105264	0.6352322516997191
20.000000000000004	0.16842105263157894	1.0999172295132218
20.000000000000004	0.20789473684210524	1.708684214349929
20.000000000000004	0.2473684210526316	2.480874801286695
20.000000000000004	0.2868421052631579	3.4466068475424976
20.000000000000004	0.32631578947368417	4.655728876560409
20.000000000000004	0.3657894736842105	6.196304081116289
20.000000000000004	0.4052631578947368	8.247384074522106
20.000000000000004	0.4447368421052632	11.295206674272384
20.000000000000004	0.4842105263157894	24.39814112837089
20.000000000000004	0.5236842105263158	26.677696582852587
20.000000000000004	0.5631578947368421	30.12767732729968
20.000000000000004	0.6026315789473684	35.500341579100365
20.000000000000004	0.6421052631578947	36.923585285548725
20.000000000000004	0.6815789473684211	42.31177937215903
20.000000000000004	0.7210526315789474	42.59727363722397
20.000000000000004	0.7605263157894737	43.01888009231676
20.000000000000004	0.8	43.520750799042396
26.432414588672085	0.05	0.08715058508107741
26.432414588672085	0.08947368421052633	0.2824457254469107
26.432414588672085	0.12894736842105264	0.5939104567322957
26.432414588672085	0.16842105263157894	1.0292969836542378
26.432414588672085	0.20789473684210524	1.6008846591749255
26.432414588672085	0.2473684210526316	2.327920129802368
26.432414588672085	0.2868421052631579	3.2403662795231543
26.432414588672085	0.32631578947368417	4.387804444880132
26.432414588672085	0.3657894736842105	5.857860554335911
26.432414588672085	0.4052631578947368	7.829274428074981
26.432414588672085	0.4447368421052632	10.792600776600551
26.432414588672085	0.4842105263157894	24.1802662225392
26.432414588672085	0.5236842105263158	26.108894921478864
26.432414588672085	0.5631578947368421	31.187876206121345
26.432414588672085	0.6026315789473684	34.77533036577385
26.432414588672085	0.6421052631578947	37.982840304537135
26.432414588672085	0.6815789473684211	38.59598045830248
26.432414588672085	0.7210526315789474	44.327028730163185
26.432414588672085	0.7605263157894737	47.36301024815722
26.432414588672085	0.8	50.44259169718328
34.93362704937226	0.05	0.07883919571624427
34.93362704937226	0.08947368421052633	0.2556423930458369
34.93362704937226	0.12894736842105264	0.5380566038945891
34.93362704937226	0.16842105263157894	0.9337761296452476
34.93362704937226	0.20789473684210524	1.45499316802275
34.93362704937226	0.2473684210526316	2.120826013781548
34.93362704937226	0.2868421052631579	2.961023672950313
34.93362704937226	0.32631578947368417	4.02481395615524
34.93362704937226	0.3657894736842105	5.3993558261313215
34.93362704937226	0.4052631578947368	7.262940048732834
34.93362704937226	0.4447368421052632	10.10880385455996
34.93362704937226	0.4842105263157894	23.612290380126403
34.93362704937226	0.5236842105263158	25.345927536744608
34.93362704937226	0.5631578947368421	29.973292264127732
34.93362704937226	0.6026315789473684	33.71694975236301
34.93362704937226	0.6421052631578947	36.496899230074185
34.93362704937226	0.6815789473684211	39.469108525356155
34.93362704937226	0.7210526315789474	42.40336126164817
34.93362704937226	0.7605263157894737	45.26372046638353
34.93362704937226	0.8	48.24655249851093
46.169005662752845	0.05	0.0686678977766265
46.169005662752845	0.08947368421052633	0.22275535321306272
46.169005662752845	0.12894736842105264	0.4694007092912386
46.169005662752845	0.16842105263157894	0.8161528912327123
46.169005662752845	0.20789473684210524	1.2749978363424086
46.169005662752845	0.2473684210526316	1.8647386500763097
46.169005662752845	0.2868421052631579	2.6146584662375028
46.169005662752845	0.32631578947368417	3.573421408916673
46.169005662752845	0.3657894736842105	4.827340391249037
46.169005662752845	0.4052631578947368	6.5531349897770825
46.169005662752845	0.4447368421052632	9.238778454317575
46.169005662752845	0.4842105263157894	22.36853847396133
46.169005662752845	0.5236842105263158	23.99206515815556
46.169005662752845	0.5631578947368421	28.54376765247937
46.169005662752845	0.6026315789473684	31.869331465808802
46.169005662752845	0.6421052631578947	34.424536671285594
46.169005662752845	0.6815789473684211	37.15233430613
46.169005662752845	0.7210526315789474	39.72798499202282
46.169005662752845	0.7605263157894737	42.2765615698527
46.169005662752845	0.8	44.79327529508995
61.01791494123165	0.05	0.05674025628593081
61.01791494123165	0.08947368421052633	0.1849068123087392
61.01791494123165	0.12894736842105264	0.3908429095090829
61.01791494123165	0.16842105263157894	0.681750113283073
61.01791494123165	0.20789473684210524	1.069096881526035
61.01791494123165	0.2473684210526316	1.5709026641933352
61.01791494123165	0.2868421052631579	2.215490922287563
61.01791494123165	0.32631578947368417	3.0502202867110086
61.01791494123165	0.3657894736842105	4.1596193321857005
61.01791494123165	0.4052631578947368	5.717987186161066
61.01791494123165	0.4447368421052632	8.210265484167152
61.01791494123165	0.4842105263157894	21.15267172134633
61.01791494123165	0.5236842105263158	22.48980143315189
61.01791494123165	0.5631578947368421	26.687228249072685
61.01791494123165	0.6026315789473684	29.729581618712224
61.01791494123165	0.6421052631578947	31.863939003651904
61.01791494123165	0.6815789473684211	34.103919255093444
