tau_m (ms)	tau_ax (ms)	dV (mV)
0.0001	0.0001	18.72273347579596
0.0001	0.0001832980710832436	18.698696720902525
0.0001	0.0003359818286283781	18.66614701258769
0.0001	0.0006158482110660267	18.632495027977647
0.0001	0.0011288378916846885	18.604677839952615
0.0001	0.002069138081114789	18.58512195349156
0.0001	0.00379269019073225	18.572750977387518
0.0001	0.006951927961775605	18.565881481023172
0.0001	0.012742749857031334	18.56194286869432
0.0001	0.02335721469090121	18.55974540598756
0.0001	0.04281332398719392	18.5585270045024
0.0001	0.07847599703514607	18.55785672737364
0.0001	0.14384498882876628	18.557489522728496
0.0001	0.26366508987303583	18.557288778518824
0.0001	0.4832930238571752	18.55717911442926
0.0001	0.8858667904100823	18.557119266856986
0.0001	1.6237767391887208	18.557086594477926
0.0001	2.97635144163132	18.55706876542288
0.0001	5.4555947811685135	18.55705903781046
0.0001	10.0	18.557053729625014
0.0001832980710832436	0.0001	16.57076308531355
0.0001832980710832436	0.0001832980710832436	16.533643447985266
0.0001832980710832436	0.0003359818286283781	16.468696500599606
0.0001832980710832436	0.0006158482110660267	16.384564681921432
0.0001832980710832436	0.0011288378916846885	16.301656807366616
0.0001832980710832436	0.002069138081114789	16.235843094423217
0.0001832980710832436	0.00379269019073225	16.190903613905625
0.0001832980710832436	0.006951927961775605	16.163660686126914
0.0001832980710832436	0.012742749857031334	16.147654164316172
0.0001832980710832436	0.02335721469090121	16.13857063664362
0.0001832980710832436	0.04281332398719392	16.133499693263907
0.0001832980710832436	0.07847599703514607	16.13069861788894
0.0001832980710832436	0.14384498882876628	16.12916024660855
0.0001832980710832436	0.26366508987303583	16.128318009489135
0.0001832980710832436	0.4832930238571752	16.127857566815365
0.0001832980710832436	0.8858667904100823	16.127606092746802
0.0001832980710832436	1.6237767391887208	16.127468819334712
0.0001832980710832436	2.97635144163132	16.12739382302864
0.0001832980710832436	5.4555947811685135	16.127353017472288
0.0001832980710832436	10.0	16.127330634841044
0.0003359818286283781	0.0001	12.586063000543875
0.0003359818286283781	0.0001832980710832436	12.542232147263448
0.0003359818286283781	0.0003359818286283781	12.44186721957039
0.0003359818286283781	0.0006158482110660267	12.276628055146587
0.0003359818286283781	0.0011288378916846885	12.078781726319885
0.0003359818286283781	0.002069138081114789	11.89942118896338
0.0003359818286283781	0.00379269019073225	11.767130686760039
0.0003359818286283781	0.006951927961775605	11.682378316299328
0.0003359818286283781	0.012742749857031334	11.631579394068616
0.0003359818286283781	0.02335721469090121	11.602425611584652
0.0003359818286283781	0.04281332398719392	11.586068039018445
0.0003359818286283781	0.07847599703514607	11.57700747429287
0.0003359818286283781	0.14384498882876628	11.572023260470012
0.0003359818286283781	0.26366508987303583	11.56929185669275
0.0003359818286283781	0.4832930238571752	11.567798814765112
0.0003359818286283781	0.8858667904100823	11.566982777421545
0.0003359818286283781	1.6237767391887208	11.566537281666967
0.0003359818286283781	2.97635144163132	11.566293767358339
0.0003359818286283781	5.4555947811685135	11.56616107387618
0.0003359818286283781	10.0	11.5660891510452
