tau_m (ms)	tau_ax (ms)	dV (mV)
0.0001	0.0001	8.74358214372392
0.0001	0.0001832980710832436	8.72518652225714
0.0001	0.0003359818286283781	8.700209269234499
0.0001	0.0006158482110660267	8.674257374669104
0.0001	0.0011288378916846885	8.652711723585684
0.0001	0.002069138081114789	8.637519957400109
0.0001	0.00379269019073225	8.627892757505544
0.0001	0.006951927961775605	8.622539147585996
0.0001	0.012742749857031334	8.619468394426747
0.0001	0.02335721469090121	8.617754564047951
0.0001	0.04281332398719392	8.616804290304316
0.0001	0.07847599703514607	8.616281403552696
0.0001	0.14384498882876628	8.61599496721356
0.0001	0.26366508987303583	8.615838381024853
0.0001	0.4832930238571752	8.615752830907278
0.0001	0.8858667904100823	8.615706126121689
0.0001	1.6237767391887208	8.615680637275048
0.0001	2.97635144163132	8.615666728473286
0.0001	5.4555947811685135	8.615659139456874
0.0001	10.0	8.615654998917378
0.0001832980710832436	0.0001	7.6645052071149005
0.0001832980710832436	0.0001832980710832436	7.63334246035285
0.0001832980710832436	0.0003359818286283781	7.579504985496457
0.0001832980710832436	0.0006158482110660267	7.5099244704992065
0.0001832980710832436	0.0011288378916846885	7.441516581112971
0.0001832980710832436	0.002069138081114789	7.387450925540142
0.0001832980710832436	0.00379269019073225	7.3507081600617425
0.0001832980710832436	0.006951927961775605	7.328511700338418
0.0001832980710832436	0.012742749857031334	7.315504877465244
0.0001832980710832436	0.02335721469090121	7.308135332885286
0.0001832980710832436	0.04281332398719392	7.304025246782729
0.0001832980710832436	0.07847599703514607	7.301755999763444
0.0001832980710832436	0.14384498882876628	7.300510116888133
0.0001832980710832436	0.26366508987303583	7.299828102192142
0.0001832980710832436	0.4832930238571752	7.299455291629876
0.0001832980710832436	0.8858667904100823	7.299251689797991
0.0001832980710832436	1.6237767391887208	7.299140551664209
0.0001832980710832436	2.97635144163132	7.299079899656582
0.0001832980710832436	5.4555947811685135	7.299046804819362
0.0001832980710832436	10.0	7.299028748211768
0.0003359818286283781	0.0001	5.7269627919645325
0.0003359818286283781	0.0001832980710832436	5.68397154329012
0.0003359818286283781	0.0003359818286283781	5.592256962446535
0.0003359818286283781	0.0006158482110660267	5.4476179040896175
0.0003359818286283781	0.0011288378916846885	5.282258743622343
0.0003359818286283781	0.002069138081114789	5.1395129227944585
0.0003359818286283781	0.00379269019073225	5.038487201925328
0.0003359818286283781	0.006951927961775605	4.975671226617372
0.0003359818286283781	0.012742749857031334	4.938702261214907
0.0003359818286283781	0.02335721469090121	4.9177131813034185
0.0003359818286283781	0.04281332398719392	4.9060092877319486
0.0003359818286283781	0.07847599703514607	4.899547611984566
0.0003359818286283781	0.14384498882876628	4.896000686183072
0.0003359818286283781	0.26366508987303583	4.8940586513109015
0.0003359818286283781	0.4832930238571752	4.892997151711576
0.0003359818286283781	0.8858667904100823	4.892417435668797
0.0003359818286283781	1.6237767391887208	4.8921005301574025
0.0003359818286283781	2.97635144163132	4.8919282978533465
0.0003359818286283781	5.4555947811685135	4.8918340682544414
0.0003359818286283781	10.0	4.8917821946897595
0.0006158482110660267	0.0001	3.75870292588116
0.0006158482110660267	0.0001832980710832436	3.702882935444556
0.0006158482110660267	0.0003359818286283781	3.56619988419785
0.0006158482110660267	0.0006158482110660267	3.3199142846265204
0.0006158482110660267	0.0011288378916846885	3.0157883326658776
0.0006158482110660267	0.002069138081114789	2.753059839033959
0.0006158482110660267	0.00379269019073225	2.5755465621334537
0.0006158482110660267	0.006951927961775605	2.470529248244219
0.0006158482110660267	0.012742749857031334	2.4113295790644926
0.0006158482110660267	0.02335721469090121	2.3786525658629216
0.0006158482110660267	0.04281332398719392	2.3607391065863723
0.0006158482110660267	0.07847599703514607	2.3509481893253508
0.0006158482110660267	0.14384498882876628	2.3456014102205884
0.0006158482110660267	0.26366508987303583	2.3426836581679846
0.0006158482110660267	0.4832930238571752	2.341092085933944
0.0006158482110660267	0.8858667904100823	2.340223388365743
0.0006158482110660267	1.6237767391887208	2.3397488667295434
0.0006158482110660267	2.97635144163132	2.3394908621092867
0.0006158482110660267	5.4555947811685135	2.3393497914239134
0.0006158482110660267	10.0	2.3392722572190365
0.0011288378916846885	0.0001	2.65558179135666
0.0011288378916846885	0.0001832980710832436	2.5867358286763817
0.0011288378916846885	0.0003359818286283781	2.407000542041601
0.0011288378916846885	0.0006158482110660267	2.062043895903912
0.0011288378916846885	0.0011288378916846885	1.6334394826437446
