f_US (kHz)	gamma (-)	dV (mV)
325.16097298828527	0.4842105263157894	0.16240509679216256
325.16097298828527	0.5236842105263158	0.20848029983654795
325.16097298828527	0.5631578947368421	0.26731595017051674
325.16097298828527	0.6026315789473684	0.3454466648001574
325.16097298828527	0.6421052631578947	0.4536722792084126
325.16097298828527	0.6815789473684211	1.2407898545916995
325.16097298828527	0.7210526315789474	1.7626382120632116
325.16097298828527	0.7605263157894737	1.4238656033278403
325.16097298828527	0.8	1.1863614397408122
429.7394823041178	0.05	0.0011229824592791408
429.7394823041178	0.08947368421052633	0.0034619868958999647
429.7394823041178	0.12894736842105264	0.0071741068175244236
429.7394823041178	0.16842105263157894	0.012380883685517123
429.7394823041178	0.20789473684210524	0.0194226272925776
429.7394823041178	0.2473684210526316	0.028669413491091825
429.7394823041178	0.2868421052631579	0.04010634199665849
429.7394823041178	0.32631578947368417	0.05519756692607354
429.7394823041178	0.3657894736842105	0.07401545743456367
429.7394823041178	0.4052631578947368	0.0980392563266834
429.7394823041178	0.4447368421052632	0.12798839756038005
429.7394823041178	0.4842105263157894	0.16561842675002114
429.7394823041178	0.5236842105263158	0.212726996401934
429.7394823041178	0.5631578947368421	0.27303935893136955
429.7394823041178	0.6026315789473684	0.3535403011782029
429.7394823041178	0.6421052631578947	0.466328721442738
429.7394823041178	0.6815789473684211	1.3075363750715066
429.7394823041178	0.7210526315789474	1.8766170584338768
429.7394823041178	0.7605263157894737	1.5038721688401249
429.7394823041178	0.8	1.2324539721290295
567.952608069188	0.05	0.0011124971986756394
567.952608069188	0.08947368421052633	0.003472718879927364
567.952608069188	0.12894736842105264	0.007204675199586619
567.952608069188	0.16842105263157894	0.01246950246978745
567.952608069188	0.20789473684210524	0.019565585485137614
567.952608069188	0.2473684210526316	0.028916664150413426
567.952608069188	0.2868421052631579	0.040494734481801575
567.952608069188	0.32631578947368417	0.055750197094115536
567.952608069188	0.3657894736842105	0.07478264743103417
567.952608069188	0.4052631578947368	0.09908476167512352
567.952608069188	0.4447368421052632	0.1293858001180378
567.952608069188	0.4842105263157894	0.1674308849502166
567.952608069188	0.5236842105263158	0.2151370197731685
567.952608069188	0.5631578947368421	0.27628437041462045
567.952608069188	0.6026315789473684	0.3581009574676224
567.952608069188	0.6421052631578947	0.4733941129525041
567.952608069188	0.6815789473684211	1.343477820183917
567.952608069188	0.7210526315789474	1.9454289629630717
567.952608069188	0.7605263157894737	1.5526341831168204
567.952608069188	0.8	1.2606561925422162
750.6179401601186	0.05	0.0011082005567626802
750.6179401601186	0.08947368421052633	0.003463944341177561
750.6179401601186	0.12894736842105264	0.0072268139779961705
750.6179401601186	0.16842105263157894	0.01248911370787129
750.6179401601186	0.20789473684210524	0.01963662446898056
750.6179401601186	0.2473684210526316	0.029058977881035362
750.6179401601186	0.2868421052631579	0.04071113087927916
750.6179401601186	0.32631578947368417	0.056077707192869405
750.6179401601186	0.3657894736842105	0.07526059910752522
750.6179401601186	0.4052631578947368	0.09971349249880447
750.6179401601186	0.4447368421052632	0.13028431007989547
750.6179401601186	0.4842105263157894	0.16855168193674688
750.6179401601186	0.5236842105263158	0.216627985844952
750.6179401601186	0.5631578947368421	0.27821897343489144
750.6179401601186	0.6026315789473684	0.3608686564100632
750.6179401601186	0.6421052631578947	0.4776917047540965
750.6179401601186	0.6815789473684211	1.3672920251616565
750.6179401601186	0.7210526315789474	1.9865108462095915
750.6179401601186	0.7605263157894737	1.5819170345658595
750.6179401601186	0.8	1.2772859742088851
992.0322296003658	0.05	0.0010940584822466297
992.0322296003658	0.08947368421052633	0.003456732320587761
992.0322296003658	0.12894736842105264	0.0071944808102195066
992.0322296003658	0.16842105263157894	0.012544053638592435
992.0322296003658	0.20789473684210524	0.019688912029459903
992.0322296003658	0.2473684210526316	0.02912385495000106
992.0322296003658	0.2868421052631579	0.0408517795383113
992.0322296003658	0.32631578947368417	0.05628183157280243
992.0322296003658	0.3657894736842105	0.07553349549523378
992.0322296003658	0.4052631578947368	0.10012302706532757
992.0322296003658	0.4447368421052632	0.13075958731602028
992.0322296003658	0.4842105263157894	0.16924845925334386
992.0322296003658	0.5236842105263158	0.217556418273624
992.0322296003658	0.5631578947368421	0.2794428236019689
992.0322296003658	0.6026315789473684	0.3626531477721833
992.0322296003658	0.6421052631578947	0.4803559369895365
992.0322296003658	0.6815789473684211	1.383925500215634
992.0322296003658	0.7210526315789474	2.0117292226902004
992.0322296003658	0.7605263157894737	1.5992921518106449
992.0322296003658	0.8	1.2872089915563438
1311.0903589060808	0.05	0.0010960244269127898
1311.0903589060808	0.08947368421052633	0.00346156996727345
1311.0903589060808	0.12894736842105264	0.007233026990391135
1311.0903589060808	0.16842105263157894	0.012526842993065944
1311.0903589060808	0.20789473684210524	0.019762696638033025
1311.0903589060808	0.2473684210526316	0.02919769712307376
1311.0903589060808	0.2868421052631579	0.040936570377378176
1311.0903589060808	0.32631578947368417	0.05638898269396304
1311.0903589060808	0.3657894736842105	0.07571391861597293
1311.0903589060808	0.4052631578947368	0.10034519898269302
1311.0903589060808	0.4447368421052632	0.13116037885781098
1311.0903589060808	0.4842105263157894	0.16965264647782113
1311.0903589060808	0.5236842105263158	0.2180343846745168
1311.0903589060808	0.5631578947368421	0.28017574594366274
1311.0903589060808	0.6026315789473684	0.3635311987842798
1311.0903589060808	0.6421052631578947	0.481894571123896
1311.0903589060808	0.6815789473684211	1.3924915640136268
1311.0903589060808	0.7210526315789474	2.028575784988413
1311.0903589060808	0.7605263157894737	1.6111133066465722
1311.0903589060808	0.8	1.2936948424143888
1732.7641964908194	0.05	0.0010811525236209278
1732.7641964908194	0.08947368421052633	0.003450026869963396
1732.7641964908194	0.12894736842105264	0.0072490681140211215
1732.7641964908194	0.16842105263157894	0.012562036671907584
1732.7641964908194	0.20789473684210524	0.01973711273980968
1732.7641964908194	0.2473684210526316	0.029238497131061573
1732.7641964908194	0.2868421052631579	0.04097527755462134
1732.7641964908194	0.32631578947368417	0.05648475393550045
1732.7641964908194	0.3657894736842105	0.07582670037276139
1732.7641964908194	0.4052631578947368	0.100540041813231
1732.7641964908194	0.4447368421052632	0.13130826816443125
1732.7641964908194	0.4842105263157894	0.16988361522131235
1732.7641964908194	0.5236842105263158	0.2183999463636862
1732.7641964908194	0.5631578947368421	0.28061335611070914
1732.7641964908194	0.6026315789473684	0.3640994225764018
1732.7641964908194	0.6421052631578947	0.48275732352013395
1732.7641964908194	0.6815789473684211	1.3971827706731823
1732.7641964908194	0.7210526315789474	2.0378046898548097
1732.7641964908194	0.7605263157894737	1.6183837285092195
1732.7641964908194	0.8	1.297895647227859
2290.0570813026306	0.05	0.0011003156871313311
2290.0570813026306	0.08947368421052633	0.003447556163745727
2290.0570813026306	0.12894736842105264	0.007245616763121944
2290.0570813026306	0.16842105263157894	0.012561450921423346
2290.0570813026306	0.20789473684210524	0.019749788087091814
2290.0570813026306	0.2473684210526316	0.029257279012696636
2290.0570813026306	0.2868421052631579	0.04101510206403173
2290.0570813026306	0.32631578947368417	0.05655264720363496
2290.0570813026306	0.3657894736842105	0.07589406460068025
2290.0570813026306	0.4052631578947368	0.10059313867930733
2290.0570813026306	0.4447368421052632	0.13155866694912607
2290.0570813026306	0.4842105263157894	0.17018904739545107
2290.0570813026306	0.5236842105263158	0.21856814160792346
2290.0570813026306	0.5631578947368421	0.28090017724462224
2290.0570813026306	0.6026315789473684	0.3645821455140127
2290.0570813026306	0.6421052631578947	0.483382915043673
2290.0570813026306	0.6815789473684211	1.400691436170742
2290.0570813026306	0.7210526315789474	2.043530420897983
2290.0570813026306	0.7605263157894737	1.6228335710106463
2290.0570813026306	0.8	1.3003648800990988
3026.586910235772	0.05	0.001080455150539826
3026.586910235772	0.08947368421052633	0.0033718013971225035
3026.586910235772	0.12894736842105264	0.007225109029884301
3026.586910235772	0.16842105263157894	0.012554369203520377
3026.586910235772	0.20789473684210524	0.01972514943492079
3026.586910235772	0.2473684210526316	0.029173414084456176
3026.586910235772	0.2868421052631579	0.04105434721497976
3026.586910235772	0.32631578947368417	0.056544276726565465
3026.586910235772	0.3657894736842105	0.07591339269696945
3026.586910235772	0.4052631578947368	0.10062911731645853
3026.586910235772	0.4447368421052632	0.13147722233154888
3026.586910235772	0.4842105263157894	0.17024506388343913
3026.586910235772	0.5236842105263158	0.2188348260049268
3026.586910235772	0.5631578947368421	0.2809960406054185
3026.586910235772	0.6026315789473684	0.3647981529163718
3026.586910235772	0.6421052631578947	0.4837921120855918
3026.586910235772	0.6815789473684211	1.4040820796396485
3026.586910235772	0.7210526315789474	2.0478037666971134
3026.586910235772	0.7605263157894737	1.6257642216766963
3026.586910235772	0.8	1.3018955027528851
4000.0000000000014	0.05	0.0011621964195238233
4000.0000000000014	0.08947368421052633	0.0034676600257963672
4000.0000000000014	0.12894736842105264	0.007273317703149504
4000.0000000000014	0.16842105263157894	0.012560767607876177
4000.0000000000014	0.20789473684210524	0.0197743581918135
4000.0000000000014	0.2473684210526316	0.029284689633499488
4000.0000000000014	0.2868421052631579	0.04100430735473108
4000.0000000000014	0.32631578947368417	0.0566328608906288
4000.0000000000014	0.3657894736842105	0.0759453003137991
4000.0000000000014	0.4052631578947368	0.1006544890234136
4000.0000000000014	0.4447368421052632	0.1315816894785789
4000.0000000000014	0.4842105263157894	0.17018349405192154
4000.0000000000014	0.5236842105263158	0.21900353731073408
4000.0000000000014	0.5631578947368421	0.2811523272428592
4000.0000000000014	0.6026315789473684	0.3648420990566169
4000.0000000000014	0.6421052631578947	0.4840920077579088
4000.0000000000014	0.6815789473684211	1.406869968135437
4000.0000000000014	0.7210526315789474	2.052270424714158
4000.0000000000014	0.7605263157894737	1.6280307653659944
4000.0000000000014	0.8	1.3029094655087772
