tau_m (ms)	tau_ax (ms)	dV (mV)
0.0001	0.0001	11.098498564433584
0.0001	0.0001832980710832436	11.028791483663273
0.0001	0.0003359818286283781	10.93944491995592
0.0001	0.0006158482110660267	10.85235761772973
0.0001	0.0011288378916846885	10.783968039892207
0.0001	0.002069138081114789	10.737808026106627
0.0001	0.00379269019073225	10.709787165105489
0.0001	0.006951927961775605	10.693438441712882
0.0001	0.012742749857031334	10.684165265693082
0.0001	0.02335721469090121	10.6789979150021
0.0001	0.04281332398719392	10.676146372561137
0.0001	0.07847599703514607	10.674580517565126
0.0001	0.14384498882876628	10.673723373477195
0.0001	0.26366508987303583	10.673254868578226
0.0001	0.4832930238571752	10.672999011633387
0.0001	0.8858667904100823	10.672859349071082
0.0001	1.6237767391887208	10.67278313148649
0.0001	2.97635144163132	10.672741543450876
0.0001	5.4555947811685135	10.672718853031306
0.0001	10.0	10.672706471795143
0.0001832980710832436	0.0001	8.063624149953668
0.0001832980710832436	0.0001832980710832436	7.947498626188228
0.0001832980710832436	0.0003359818286283781	7.764257806100483
0.0001832980710832436	0.0006158482110660267	7.555354282006968
0.0001832980710832436	0.0011288378916846885	7.3755490902298835
0.0001832980710832436	0.002069138081114789	7.248728707317562
0.0001832980710832436	0.00379269019073225	7.169721158610573
0.0001832980710832436	0.006951927961775605	7.123319786905384
0.0001832980710832436	0.012742749857031334	7.096967977655815
0.0001832980710832436	0.02335721469090121	7.082278132009435
0.0001832980710832436	0.04281332398719392	7.0741711228032935
0.0001832980710832436	0.07847599703514607	7.069720202121594
0.0001832980710832436	0.14384498882876628	7.067283336090468
0.0001832980710832436	0.26366508987303583	7.0659511754254325
0.0001832980710832436	0.4832930238571752	7.065224550692536
0.0001832980710832436	0.8858667904100823	7.064826731635634
0.0001832980710832436	1.6237767391887208	7.064609962979333
0.0001832980710832436	2.97635144163132	7.064492779590566
0.0001832980710832436	5.4555947811685135	7.064427376041004
0.0001832980710832436	10.0	7.064392886203024
0.0003359818286283781	0.0001	5.110287980133201
0.0003359818286283781	0.0001832980710832436	4.9332369857263885
0.0003359818286283781	0.0003359818286283781	4.613073004861377
0.0003359818286283781	0.0006158482110660267	4.21888382508422
0.0003359818286283781	0.0011288378916846885	3.8799679253834753
0.0003359818286283781	0.002069138081114789	3.6518706657583735
0.0003359818286283781	0.00379269019073225	3.516854511520158
0.0003359818286283781	0.006951927961775605	3.440823049625408
0.0003359818286283781	0.012742749857031334	3.398834956838563
0.0003359818286283781	0.02335721469090121	3.3758185298249543
0.0003359818286283781	0.04281332398719392	3.363236953246634
0.0003359818286283781	0.07847599703514607	3.356366310075643
0.0003359818286283781	0.14384498882876628	3.352616299445792
0.0003359818286283781	0.26366508987303583	3.3505701316167773
0.0003359818286283781	0.4832930238571752	3.349453318854465
0.0003359818286283781	0.8858667904100823	3.3488442057188337
0.0003359818286283781	1.6237767391887208	3.3485118869355333
0.0003359818286283781	2.97635144163132	3.3483305849753653
0.0003359818286283781	5.4555947811685135	3.3482316729062878
0.0003359818286283781	10.0	3.34817771005833
0.0006158482110660267	0.0001	3.4912729396579683
0.0006158482110660267	0.0001832980710832436	3.2513925293954244
0.0006158482110660267	0.0003359818286283781	2.7925756240490145
0.0006158482110660267	0.0006158482110660267	2.228581829909402
0.0006158482110660267	0.0011288378916846885	1.7804456642062263
0.0006158482110660267	0.002069138081114789	1.5123948617490155
0.0006158482110660267	0.00379269019073225	1.3701270981751676
0.0006158482110660267	0.006951927961775605	1.29627272120198
0.0006158482110660267	0.012742749857031334	1.2575862266982654
0.0006158482110660267	0.02335721469090121	1.2370442613191417
0.0006158482110660267	0.04281332398719392	1.2260202113970071
0.0006158482110660267	0.07847599703514607	1.220061631112806
0.0006158482110660267	0.14384498882876628	1.2168284661693036
0.0006158482110660267	0.26366508987303583	1.2150684073970268
0.0006158482110660267	0.4832930238571752	1.214111442401375
0.0006158482110660267	0.8858667904100823	1.2135891482781815
0.0006158482110660267	1.6237767391887208	1.2133042300015546
0.0006158482110660267	2.97635144163132	1.21314817165716
0.0006158482110660267	5.4555947811685135	1.2130632464475042
0.0006158482110660267	10.0	1.2130179544368076
0.0011288378916846885	0.0001	2.8707316156460507
0.0011288378916846885	0.0001832980710832436	2.5841358639642635
0.0011288378916846885	0.0003359818286283781	2.0249884265662885
0.0011288378916846885	0.0006158482110660267	1.3567145351684786
0.0011288378916846885	0.0011288378916846885	0.8730923373327713
0.0011288378916846885	0.002069138081114789	0.6184655256196052
0.0011288378916846885	0.00379269019073225	0.4990999378858518
0.0011288378916846885	0.006951927961775605	0.4430826502485985
0.0011288378916846885	0.012742749857031334	0.4157046577011769
0.0011288378916846885	0.02335721469090121	0.401794605492718
0.0011288378916846885	0.04281332398719392	0.3945234734133294
0.0011288378916846885	0.07847599703514607	0.39065288560296096
0.0011288378916846885	0.14384498882876628	0.3885702609128501
0.0011288378916846885	0.26366508987303583	0.3874427379079535
0.0011288378916846885	0.4832930238571752	0.3868284466919363
0.0011288378916846885	0.8858667904100823	0.3864962534877137
0.0011288378916846885	1.6237767391887208	0.38631533773192217
0.0011288378916846885	2.97635144163132	0.3862159228504041
0.0011288378916846885	5.4555947811685135	0.3861622951832828
0.0011288378916846885	10.0	0.3861320973831681
0.002069138081114789	0.0001	2.679673511536336
0.002069138081114789	0.0001832980710832436	2.3637517237661783
0.002069138081114789	0.0003359818286283781	1.7428020192930944
0.002069138081114789	0.0006158482110660267	1.0202210185141285
0.002069138081114789	0.0011288378916846885	0.5347179396855282
0.002069138081114789	0.002069138081114789	0.30481610552210725
0.002069138081114789	0.00379269019073225	0.19445550803070688
0.002069138081114789	0.006951927961775605	0.15365730669769562
0.002069138081114789	0.012742749857031334	0.13539742877480165
0.002069138081114789	0.02335721469090121	0.12666454329718846
0.002069138081114789	0.04281332398719392	0.12226955552996087
0.002069138081114789	0.07847599703514607	0.1199864099772725
0.002069138081114789	0.14384498882876628	0.11877340639109946
0.002069138081114789	0.26366508987303583	0.11812175775233412
0.002069138081114789	0.4832930238571752	0.11776923742942105
0.002069138081114789	0.8858667904100823	0.11757780855740665
0.002069138081114789	1.6237767391887208	0.11747363789285716
0.002069138081114789	2.97635144163132	0.1174168863269145
0.002069138081114789	5.4555947811685135	0.11738594877370899
0.002069138081114789	10.0	0.11736907725844505
0.00379269019073225	0.0001	2.607519710650962
0.00379269019073225	0.0001832980710832436	2.2747691307020474
0.00379269019073225	0.0003359818286283781	1.6188328992330554
0.00379269019073225	0.0006158482110660267	0.8697367381774086
0.00379269019073225	0.0011288378916846885	0.3908953068786261
0.00379269019073225	0.002069138081114789	0.1804529077186814
0.00379269019073225	0.00379269019073225	0.09970431590583928
